{-0.504771, 1.832076, -0.038471, 0.133467, 1, -1, 0, -1}	{1.830834, 1.934747, -0.040653, -0.040620, 0, -1, 3, -1}	{0.867270, 1.955778, -0.043443, 0.182145, -1, -1, -1, -1}	{2.468321, 1.739605, -0.129578, 0.041834, -1, -1, -1, -1}	{2.368749, -1.429957, -0.044972, 0.011835, -1, -1, -1, -1}	{-0.451489, -1.719474, 0.100930, -0.057496, -1, 1, -1, 0}	{1.134411, -1.443779, 0.051777, 0.022127, 0, -1, 0, -1}	{0.463673, -1.860791, -0.123788, 0.164913, -1, -1, -1, -1}	{1.336503, 0.603801, 0.162064, 0.057539, -1, -1, -1, -1}	{-0.377094, -1.844242, 0.046078, 0.009234, 1, -1, 0, -1}	{-1.352428, -0.474246, 0.020366, -0.051303, -1, -1, -1, -1}	{-0.615535, 1.450114, 0.030717, 0.099301, -1, 1, -1, 1}	{-0.451067, 1.269283, 0.070244, -0.003297, -1, -1, -1, -1}	{0.022324, 1.589752, -0.051249, 0.102535, -1, -1, -1, -1}	{1.159549, -1.286594, 0.079377, 0.053576, -1, -1, -1, -1}	{2.511030, 0.766795, 0.071117, 0.053687, -1, -1, -1, -1}	{1.496204, 0.141522, 0.107732, 0.033278, -1, 0, -1, 1}	{-0.127921, 1.287018, 0.023180, 0.094192, -1, -1, -1, -1}	{-0.208106, -1.415829, -0.032272, -0.026375, 1, -1, 0, -1}	{-2.134808, -0.511159, -0.013208, 0.077119, -1, -1, -1, -1}	{-0.172558, 1.600658, 0.009464, 0.043663, -1, -1, -1, -1}	{1.467435, -0.043616, 0.047606, -0.090756, -1, 0, -1, 1}	{-1.335853, -1.108724, 0.046983, -0.043544, -1, -1, -1, -1}	{-0.733770, -0.956541, 0.075784, 0.135772, -1, 1, -1, 3}	{-0.701027, -0.250035, -0.067836, -0.074894, -1, 1, -1, 2}	{-2.357769, -1.541877, 0.003843, 0.049489, -1, -1, -1, -1}	{-0.467423, 0.135993, -0.016949, 0.034378, -1, -1, -1, -1}	{0.195876, -0.897746, -0.061547, -0.039777, -1, -1, -1, -1}	{-0.670598, 1.415231, 0.082506, 0.016658, -1, 1, -1, 1}	{2.413286, 1.919958, 0.046682, 0.005032, -1, -1, -1, -1}	{0.460426, 0.144850, -0.052295, -0.077607, -1, -1, -1, -1}	{0.210478, -1.511267, 0.073429, 0.075675, -1, -1, -1, -1}	{-0.600553, 0.984471, -0.120017, -0.070398, 1, -1, 1, -1}	{1.631364, 0.099963, -0.069742, 0.086327, -1, -1, -1, -1}	{-0.711618, 0.052145, -0.080248, 0.037301, 1, -1, 2, -1}	{-0.690860, -0.207508, -0.060307, -0.000855, -1, 1, -1, 2}
{0.100918, 1.912782, 0.072213, 0.004413, -1, 1, -1, 0}	{1.481316, 1.982831, 0.125298, 0.076528, -1, -1, -1, -1}	{0.644720, -0.838927, 0.056171, 0.113901, -1, -1, -1, -1}	{2.893860, -0.728775, 0.010656, -0.000703, -1, -1, -1, -1}	{1.738341, 1.209075, -0.067972, -0.017922, -1, -1, -1, -1}	{0.163460, -1.417759, -0.081039, -0.046746, -1, -1, -1, -1}	{0.299083, -0.915933, 0.036680, -0.104272, 0, -1, 0, -1}	{-0.441309, -1.552946, 0.011797, 0.107260, -1, -1, -1, -1}	{0.935725, 1.233239, 0.031891, -0.007242, 0, -1, 2, -1}	{0.069075, -0.744393, -0.046128, 0.074925, -1, -1, -1, -1}	{-0.932356, -0.973390, -0.097289, 0.017077, -1, 1, -1, 3}	{0.107616, 1.711900, -0.120710, 0.002056, 1, -1, 1, -1}	{-0.816641, 1.321915, 0.131683, 0.108298, -1, -1, -1, -1}	{0.230078, 1.966524, -0.057432, -0.021726, -1, 1, -1, 0}	{0.161618, -1.143217, 0.062104, 0.171749, 0, -1, 0, -1}	{-2.736409, 1.009972, -0.034384, 0.078168, -1, -1, -1, -1}	{0.841989, 0.629800, -0.088264, 0.101644, 0, -1, 1, -1}	{0.115922, 1.734445, -0.015264, -0.126030, 1, -1, 1, -1}	{0.133400, -1.505994, 0.027540, 0.116747, -1, 1, -1, 0}	{-2.271275, 0.012412, -0.007135, 0.074086, -1, -1, -1, -1}	{0.222503, -1.209268, -0.065948, 0.069511, -1, 1, -1, 0}	{2.554682, 1.157623, -0.012742, 0.029900, -1, -1, -1, -1}	{-1.535133, 1.600927, -0.042535, -0.132674, -1, -1, -1, -1}	{-0.571809, -1.026838, 0.056177, 0.042036, -1, -1, -1, -1}	{-0.739526, -0.104076, -0.064496, -0.016522, -1, -1, -1, -1}	{-0.877864, -1.710797, -0.035885, -0.015726, -1, -1, -1, -1}	{-0.256577, 0.480031, 0.063070, 0.121826, 1, -1, 2, -1}	{0.690029, -0.204136, -0.050999, 0.021792, 0, -1, 1, -1}	{-1.898257, 1.845494, -0.051446, -0.011277, -1, -1, -1, -1}	{2.167681, -1.558573, -0.052546, -0.009260, -1, -1, -1, -1}	{-0.483476, 0.585643, -0.055860, 0.030637, -1, -1, -1, -1}	{0.666536, -0.308387, -0.048215, 0.065851, 0, -1, 0, -1}	{-0.098651, 1.152048, 0.018959, -0.093661, 1, -1, 1, -1}	{0.786453, 0.747277, -0.102149, -0.064327, -1, -1, -1, -1}	{-0.459713, -0.286574, 0.044638, 0.075384, 1, -1, 3, -1}	{-1.758069, -0.325114, 0.077427, 0.036264, -1, -1, -1, -1}
{-0.071552, 1.690526, 0.098094, 0.004127, -1, -1, -1, -1}	{1.159678, -1.802386, 0.016442, -0.062531, -1, 0, -1, 3}	{0.446592, -1.682926, 0.109197, -0.035287, -1, -1, -1, -1}	{2.563787, -0.544118, -0.093015, 0.139912, -1, -1, -1, -1}	{1.479036, 1.380974, -0.106854, -0.123902, -1, -1, -1, -1}	{0.012224, -1.496165, -0.030675, 0.063412, -1, 1, -1, 0}	{0.247610, -0.900865, 0.051210, -0.007163, 0, -1, 0, -1}	{-0.178623, 1.568968, 0.086946, 0.061644, -1, 1, -1, 0}	{0.921243, 1.078628, -0.103305, 0.035972, 0, -1, 2, -1}	{-0.080242, -1.405009, -0.041622, -0.028482, -1, -1, -1, -1}	{-1.437711, -1.049448, -0.016205, 0.105116, -1, 1, -1, 3}	{-0.299692, 1.007049, 0.097505, 0.120955, -1, 1, -1, 1}	{-1.890615, 1.801293, -0.007470, 0.026631, -1, -1, -1, -1}	{-0.137649, 1.551972, 0.047340, 0.027766, -1, -1, -1, -1}	{-0.240539, -1.233658, 0.105996, 0.039234, -1, -1, -1, -1}	{-2.922235, 0.743846, 0.067993, 0.098046, -1, -1, -1, -1}	{0.965222, 1.208031, -0.064284, 0.051414, 0, -1, 2, -1}	{-0.030447, 1.410976, -0.074608, -0.072227, -1, -1, -1, -1}	{0.064364, -1.998858, -0.125981, 0.013968, -1, 1, -1, 0}	{-2.271656, -0.163611, 0.102467, -0.035692, -1, -1, -1, -1}	{0.344225, -0.643489, -0.041097, -0.121427, -1, 0, -1, 0}	{1.917511, 0.811247, -0.025282, 0.097118, -1, -1, -1, -1}	{-0.991177, 0.745257, 0.016344, 0.081487, -1, -1, -1, -1}	{-0.286837, 0.589558, 0.101364, -0.165164, -1, -1, -1, -1}	{-0.887562, -0.395820, -0.107794, -0.054464, -1, 1, -1, 3}	{-0.745990, -0.063495, -0.110895, 0.029881, -1, -1, -1, -1}	{-0.512228, 0.293692, -0.030125, 0.046673, 1, -1, 2, -1}	{1.034767, -1.058832, 0.025348, -0.040333, -1, -1, -1, -1}	{2.569856, 0.799573, 0.015206, 0.026748, -1, -1, -1, -1}	{2.401633, -1.138791, -0.044200, 0.042466, -1, -1, -1, -1}	{-0.342939, 0.354277, -0.085718, 0.086341, -1, 1, -1, 2}	{0.342714, -0.750285, 0.097255, -0.011284, -1, -1, -1, -1}	{0.653816, 0.243372, 0.141185, 0.075268, 0, -1, 1, -1}	{1.049239, 0.717571, 0.004765, 0.074729, -1, -1, -1, -1}	{-0.874419, -0.204926, 0.043513, -0.060026, -1, -1, -1, -1}	{-2.678539, 0.486130, -0.010317, -0.013554, -1, -1, -1, -1}
{-0.075745, -1.301646, 0.049804, -0.033297, 1, -1, 0, -1}	{1.272681, -1.708282, -0.019294, -0.107027, 0, -1, 3, -1}	{-0.147518, 1.538440, 0.019036, 0.055141, -1, -1, -1, -1}	{1.662288, -0.742407, -0.031162, -0.027690, -1, -1, -1, -1}	{0.517707, 0.765929, 0.004507, 0.000476, -1, -1, -1, -1}	{0.279701, -1.335760, 0.043639, 0.054889, -1, -1, -1, -1}	{0.473620, -1.537696, -0.026976, -0.006751, -1, -1, -1, -1}	{-0.214677, -1.963841, 0.097599, 0.028428, -1, 1, -1, 1}	{0.874278, 1.563172, 0.090156, 0.020558, -1, -1, -1, -1}	{-0.084189, -1.498363, -0.132977, 0.018261, 1, -1, 0, -1}	{-1.527298, -1.098842, -0.005964, -0.027353, -1, -1, -1, -1}	{-0.206564, 1.984336, 0.047260, -0.087016, -1, 1, -1, 1}	{-0.229005, -1.330787, -0.059173, 0.031605, -1, -1, -1, -1}	{-1.293369, -1.395190, -0.006629, -0.073228, -1, -1, -1, -1}	{0.423085, -1.402240, -0.097453, -0.118680, -1, -1, -1, -1}	{-2.329523, 1.642275, -0.053080, -0.117968, -1, -1, -1, -1}	{0.988956, 1.489585, 0.054815, 0.060691, 0, -1, 2, -1}	{-0.222570, 1.484306, -0.012420, 0.113204, -1, 1, -1, 1}	{-0.082055, -1.976513, -0.033509, 0.047096, -1, 1, -1, 1}	{-2.100622, -0.866912, 0.044074, 0.013738, -1, -1, -1, -1}	{-0.014610, -0.699920, -0.155953, -0.101432, -1, -1, -1, -1}	{1.610635, 0.221297, 0.066936, -0.033861, -1, -1, -1, -1}	{-1.669957, -0.599027, -0.019947, -0.078843, -1, -1, -1, -1}	{-0.703378, 0.422798, 0.086749, 0.053164, -1, -1, -1, -1}	{-0.707157, -0.049016, 0.089878, -0.006259, -1, 1, -1, 3}	{-0.396076, 0.845244, -0.014307, 0.022850, -1, 1, -1, 2}	{-0.563540, 1.560551, -0.071299, 0.114196, -1, -1, -1, -1}	{1.379144, -1.246502, 0.001418, 0.032927, -1, 0, -1, 3}	{2.418977, 1.421251, -0.055555, 0.033011, -1, -1, -1, -1}	{2.667356, -0.521405, 0.048248, 0.028927, -1, -1, -1, -1}	{-0.264065, 1.020046, -0.114259, -0.003979, -1, 1, -1, 2}	{-0.093705, -0.235893, 0.024286, 0.128071, -1, -1, -1, -1}	{0.772256, 1.055140, -0.028537, -0.125991, -1, 0, -1, 1}	{0.857126, 1.275284, 0.084317, 0.113855, -1, 0, -1, 2}	{-0.546151, -0.377172, -0.146856, 0.015306, -1, 1, -1, 3}	{2.990611, -1.785810, 0.009759, 0.024455, -1, -1, -1, -1}
{-0.117647, -1.576037, -0.124552, -0.021351, -1, -1, -1, -1}	{1.293914, -1.503280, -0.031712, 0.110538, -1, 0, -1, 3}	{0.749941, 1.778640, -0.031977, -0.048101, -1, -1, -1, -1}	{1.478597, -1.634870, -0.007921, 0.018536, -1, -1, -1, -1}	{0.509309, 0.584028, -0.030223, -0.098608, -1, -1, -1, -1}	{-0.293007, -1.428214, -0.064694, 0.012553, 1, -1, 0, -1}	{0.676866, -0.979330, 0.006118, 0.054755, -1, -1, -1, -1}	{-0.211337, 1.860176, -0.068672, 0.020558, -1, 1, -1, 1}	{1.754895, -1.256665, 0.062121, -0.128932, -1, -1, -1, -1}	{-0.290961, -1.568249, 0.005301, 0.070286, 1, -1, 0, -1}	{-1.210819, 1.891473, -0.000438, -0.048170, -1, -1, -1, -1}	{-0.773983, 1.616338, -0.013539, -0.029362, -1, -1, -1, -1}	{0.016856, -0.161261, -0.117377, -0.023824, -1, -1, -1, -1}	{-1.401211, -1.462609, 0.072877, 0.094633, -1, -1, -1, -1}	{-0.296180, -1.211090, -0.131824, -0.020430, 1, -1, 0, -1}	{-2.027007, -1.199604, -0.043354, -0.143022, -1, -1, -1, -1}	{1.129706, 1.817272, 0.039504, -0.020611, -1, 0, -1, 2}	{-0.164553, 1.518498, -0.089216, 0.038527, -1, 1, -1, 1}	{0.168369, -1.136374, -0.032351, -0.007209, -1, -1, -1, -1}	{-2.651389, 0.101014, 0.183494, -0.008468, -1, -1, -1, -1}	{-0.338165, -0.290816, -0.012976, -0.097346, 1, -1, 3, -1}	{1.403309, -1.525295, -0.054763, -0.081046, -1, -1, -1, -1}	{-0.810956, -0.466834, 0.072557, 0.058629, -1, -1, -1, -1}	{-0.333387, 0.967473, 0.030134, -0.017670, -1, -1, -1, -1}	{-0.175636, -0.335290, 0.052014, 0.033616, -1, -1, -1, -1}	{0.268657, 1.446484, -0.058482, 0.042790, -1, -1, -1, -1}	{1.181204, 0.899712, 0.042189, -0.054059, -1, -1, -1, -1}	{1.211029, -0.693554, 0.001678, 0.018028, -1, 0, -1, 3}	{2.319304, 0.374735, 0.036247, -0.124660, -1, -1, -1, -1}	{1.926027, 0.725725, 0.074216, 0.000797, -1, -1, -1, -1}	{-0.185891, 1.034054, -0.053250, 0.098109, 1, -1, 2, -1}	{0.329079, 0.611052, 0.050531, 0.018141, -1, -1, -1, -1}	{-0.171107, 1.336809, -0.054801, -0.123494, -1, 1, -1, 1}	{1.062157, 1.734789, 0.114282, 0.103778, -1, 0, -1, 2}	{-0.889273, -0.359871, -0.006834, -0.075489, -1, -1, -1, -1}	{2.772408, -1.340435, 0.016907, -0.022551, -1, -1, -1, -1}
{-0.637101, 0.894790, 0.042833, 0.031133, -1, -1, -1, -1}	{0.516506, -0.827678, 0.058277, -0.191498, 0, -1, 3, -1}	{0.250303, 1.483006, -0.070511, 0.063088, -1, -1, -1, -1}	{2.188827, 1.073700, -0.030869, -0.150483, -1, -1, -1, -1}	{-0.515270, 0.773499, 0.037132, 0.017653, -1, -1, -1, -1}	{-0.901486, 1.361540, 0.090211, -0.093495, -1, -1, -1, -1}	{0.630589, -0.066825, -0.016831, 0.001663, -1, -1, -1, -1}	{-0.791822, 1.367682, -0.006898, 0.143434, -1, -1, -1, -1}	{1.288869, -1.472660, 0.049500, 0.037191, -1, -1, -1, -1}	{-0.296292, -1.229815, -0.077128, -0.071512, 1, -1, 0, -1}	{-1.610968, -1.749853, -0.036382, -0.010008, -1, -1, -1, -1}	{-1.191188, 1.047628, -0.038640, 0.008571, -1, -1, -1, -1}	{-0.224134, -0.258622, -0.034885, 0.169894, -1, 1, -1, 3}	{-0.373606, -0.916445, 0.018230, -0.007346, -1, 1, -1, 0}	{-0.364006, -0.879095, -0.085432, -0.087340, 1, -1, 0, -1}	{-1.664750, -1.700446, -0.001356, 0.067407, -1, -1, -1, -1}	{2.170136, -1.522690, 0.113390, -0.017807, -1, -1, -1, -1}	{-0.173939, -1.744464, -0.038807, 0.081932, -1, 1, -1, 0}	{0.111469, 1.820732, 0.070550, -0.084575, -1, -1, -1, -1}	{-2.341756, 1.287188, 0.113098, -0.009346, -1, -1, -1, -1}	{-0.290762, -0.149788, -0.022194, -0.035464, -1, -1, -1, -1}	{0.692839, 1.836770, -0.046200, 0.015360, -1, 0, -1, 1}	{-1.634075, 0.583663, -0.083496, -0.039840, -1, -1, -1, -1}	{0.666739, 1.238111, -0.084392, -0.016070, -1, -1, -1, -1}	{-0.266881, -0.070358, 0.011475, 0.057039, -1, 1, -1, 3}	{-0.370989, 1.296238, -0.040477, -0.152966, -1, -1, -1, -1}	{1.154945, -0.583004, 0.082463, 0.038298, -1, -1, -1, -1}	{0.800895, -0.055958, -0.106902, -0.023357, -1, 0, -1, 3}	{-2.868253, -0.003774, 0.032723, -0.052696, -1, -1, -1, -1}	{0.847249, -0.049742, 0.013298, 0.190300, -1, -1, -1, -1}	{-0.322402, 1.386115, -0.055140, 0.020625, 1, -1, 2, -1}	{1.188590, -0.091146, 0.025272, -0.088897, -1, -1, -1, -1}	{-0.120797, 1.351641, -0.095337, 0.064917, -1, -1, -1, -1}	{0.586512, -1.830432, 0.014426, 0.023712, 0, -1, 2, -1}	{-0.708744, 0.157592, -0.052117, 0.022748, -1, -1, -1, -1}	{2.783775, -1.119728, 0.092672, 0.119324, -1, -1, -1, -1}
{-0.490322, 1.450986, -0.118048, 0.023614, -1, 1, -1, 2}	{1.220240, -0.397407, 0.014718, 0.009271, -1, -1, -1, -1}	{-0.676075, -0.042290, 0.076622, -0.003293, 1, -1, 3, -1}	{0.534242, -0.308281, -0.056966, -0.050322, -1, -1, -1, -1}	{-1.004777, 1.332605, 0.000952, -0.089503, -1, -1, -1, -1}	{-1.278201, -0.156320, -0.108396, 0.062793, -1, -1, -1, -1}	{0.574671, -0.455925, 0.012737, -0.034926, -1, -1, -1, -1}	{-0.607482, 1.339387, -0.009186, 0.023279, -1, 1, -1, 2}	{1.546660, 0.498078, 0.080501, -0.063917, 0, -1, 0, -1}	{-1.045134, -0.902716, -0.073938, -0.023047, -1, 1, -1, 0}	{-2.509695, -1.731903, -0.117025, 0.014791, -1, -1, -1, -1}	{-1.051593, 1.077772, -0.018342, 0.069486, -1, -1, -1, -1}	{-0.780153, 0.297791, 0.111872, 0.078730, -1, 1, -1, 3}	{0.003159, 0.103412, -0.003604, 0.046477, -1, -1, -1, -1}	{-1.335587, -0.642470, -0.010932, -0.038074, -1, 1, -1, 0}	{-0.439487, -0.330112, 0.033705, 0.014931, -1, -1, -1, -1}	{0.782886, -1.355303, 0.157905, 0.013385, 0, -1, 2, -1}	{-0.133268, -0.866687, -0.059909, -0.168582, -1, -1, -1, -1}	{-0.674625, 0.035623, -0.130772, -0.047691, 1, -1, 3, -1}	{-1.593486, 1.483442, 0.186141, 0.077619, -1, -1, -1, -1}	{0.393303, 0.572215, 0.080501, -0.050862, -1, -1, -1, -1}	{0.972050, 1.604591, -0.029442, -0.006487, -1, -1, -1, -1}	{-0.926734, 1.096722, -0.024608, -0.108554, -1, -1, -1, -1}	{1.492578, 0.688402, -0.105008, -0.091133, 0, -1, 0, -1}	{-0.664667, 0.570765, -0.111269, -0.049122, 1, -1, 3, -1}	{-0.704501, 0.470577, 0.039838, 0.100421, -1, 1, -1, 3}	{0.315675, -0.591275, 0.087410, 0.014289, -1, -1, -1, -1}	{0.509090, -0.389692, -0.044246, 0.022307, -1, 0, -1, 3}	{-2.358521, 1.337221, 0.065040, -0.121147, -1, -1, -1, -1}	{-0.006846, -0.197595, 0.058945, -0.052266, -1, -1, -1, -1}	{-0.593221, 1.678975, -0.150654, -0.061980, 1, -1, 2, -1}	{2.668423, -0.228695, -0.069070, 0.046302, -1, -1, -1, -1}	{-0.784231, 1.433025, -0.049166, -0.007470, -1, -1, -1, -1}	{0.885938, -1.996572, 0.065798, 0.080297, 0, -1, 2, -1}	{-0.173138, -0.395969, 0.108526, -0.072410, -1, -1, -1, -1}	{2.307223, -1.571921, -0.052894, 0.094096, -1, -1, -1, -1}
{-0.996783, 1.800184, 0.006142, -0.100023, -1, 1, -1, 2}	{1.909773, -1.047647, 0.052858, -0.043673, -1, -1, -1, -1}	{0.279858, -1.289890, -0.026694, -0.006381, -1, -1, -1, -1}	{1.025504, 0.144094, -0.072949, -0.071947, -1, -1, -1, -1}	{-1.191577, -1.644998, 0.064018, 0.008486, -1, 1, -1, 1}	{-0.659792, 0.340352, 0.035847, 0.031401, -1, -1, -1, -1}	{0.694304, 0.075309, 0.069522, 0.127197, -1, -1, -1, -1}	{-1.034550, 1.496624, 0.058758, 0.108594, -1, 1, -1, 2}	{1.354996, 0.794824, -0.024052, -0.064746, -1, 0, -1, 0}	{-0.730535, -0.404304, 0.045191, 0.076884, -1, -1, -1, -1}	{-1.590423, -1.432394, -0.011791, -0.046244, -1, -1, -1, -1}	{-0.017299, 0.764449, -0.074716, 0.100520, -1, -1, -1, -1}	{-0.780878, -0.683945, -0.014375, 0.064375, -1, -1, -1, -1}	{-0.826625, 1.066372, -0.064510, -0.002454, -1, 1, -1, 2}	{-0.827931, -1.222430, -0.075382, -0.033004, -1, -1, -1, -1}	{-0.324314, 0.419427, -0.129879, 0.067481, -1, -1, -1, -1}	{1.116006, -1.463166, 0.030433, -0.004602, 0, -1, 2, -1}	{1.459107, 0.412063, -0.039028, 0.024000, -1, 0, -1, 0}	{-0.815282, 0.156796, 0.105373, 0.008919, 1, -1, 3, -1}	{-0.977601, 1.616784, -0.072310, 0.120456, 1, -1, 2, -1}	{0.641201, 1.249770, -0.081705, -0.011512, -1, -1, -1, -1}	{1.219772, 1.891882, 0.043148, 0.064099, 0, -1, 2, -1}	{-0.806427, 0.498729, -0.030994, -0.057007, -1, 1, -1, 3}	{1.631056, -0.259854, -0.067846, -0.108984, 0, -1, 0, -1}	{-0.856744, 0.690423, -0.071885, 0.018960, 1, -1, 3, -1}	{-0.803481, 0.794805, -0.053281, -0.104151, -1, 1, -1, 3}	{1.180574, -1.794245, -0.026740, -0.112247, -1, -1, -1, -1}	{1.059589, -0.710187, 0.027962, -0.106006, -1, -1, -1, -1}	{-2.961688, 1.856243, 0.127198, -0.091379, -1, -1, -1, -1}	{0.377660, -1.824346, 0.068071, -0.064546, -1, -1, -1, -1}	{-1.542901, 1.888555, 0.017481, 0.002536, -1, -1, -1, -1}	{2.972195, -0.522030, -0.146003, -0.014908, -1, -1, -1, -1}	{-0.864002, 0.894262, -0.004394, -0.053882, -1, 1, -1, 3}	{1.216953, 1.909408, -0.047395, -0.082014, 0, -1, 2, -1}	{-1.115839, -1.566125, -0.039885, 0.040819, -1, 1, -1, 1}	{2.051448, -1.276148, -0.016024, 0.103974, -1, -1, -1, -1}
{-1.128525, 1.297323, -0.067354, 0.072695, -1, 1, -1, 2}	{1.030267, -1.287476, 0.074114, -0.001697, -1, 0, -1, 2}	{0.393027, -0.277394, 0.140004, -0.075016, -1, -1, -1, -1}	{0.645928, -0.275908, 0.037856, -0.103151, -1, -1, -1, -1}	{-1.197983, -1.989007, 0.013601, -0.025730, -1, 1, -1, 1}	{-1.167106, 0.575356, 0.063959, 0.009000, -1, -1, -1, -1}	{-0.003326, -1.055472, 0.046180, -0.083938, -1, -1, -1, -1}	{-1.428655, 0.778833, 0.145949, -0.026176, -1, 1, -1, 2}	{1.336835, 0.578874, 0.015260, 0.021126, -1, -1, -1, -1}	{-1.137409, -0.748896, -0.114997, 0.000635, -1, 1, -1, 0}	{-1.335737, -1.160865, 0.103082, -0.092800, -1, 1, -1, 0}	{-0.794613, 1.794919, -0.100439, -0.019694, -1, -1, -1, -1}	{0.833913, -0.607292, -0.018532, 0.000397, -1, -1, -1, -1}	{-2.156857, 0.502277, -0.088621, 0.009261, -1, -1, -1, -1}	{-1.250962, -0.785212, -0.021249, 0.067310, 1, -1, 0, -1}	{1.016015, 1.416759, -0.036250, 0.007147, -1, -1, -1, -1}	{1.087077, -1.314242, 0.049698, -0.067728, -1, 0, -1, 2}	{1.787343, 0.410762, 0.043109, 0.126227, -1, 0, -1, 0}	{-1.961453, 0.443719, 0.043720, 0.043662, -1, -1, -1, -1}	{-1.207632, 1.286450, 0.010696, 0.061505, 1, -1, 2, -1}	{1.108221, -1.440285, -0.117355, -0.003064, -1, -1, -1, -1}	{1.259934, -1.540106, -0.054794, -0.037707, -1, 0, -1, 2}	{-1.066450, 0.042034, -0.197908, 0.137364, 1, -1, 3, -1}	{2.066097, -0.572680, 0.001794, 0.076313, -1, -1, -1, -1}	{-1.171628, -0.777519, -0.077280, -0.060264, -1, 1, -1, 0}	{-1.158634, 0.423823, -0.019534, -0.078057, -1, 1, -1, 3}	{1.194495, -1.451246, -0.021534, -0.034384, -1, 0, -1, 2}	{-0.471140, -0.987208, 0.053255, 0.050485, -1, -1, -1, -1}	{1.037515, 1.924859, 0.064395, 0.054100, -1, -1, -1, -1}	{0.825039, -0.382047, 0.143631, -0.023492, 0, -1, 3, -1}	{-1.263763, 0.934140, 0.016945, 0.073686, -1, 1, -1, 2}	{2.916572, 1.056356, -0.033234, 0.031451, -1, -1, -1, -1}	{-1.266631, 0.454985, 0.037011, 0.030663, -1, 1, -1, 3}	{1.322566, -1.914203, -0.112143, 0.044737, 0, -1, 2, -1}	{-1.117966, -1.790186, -0.078057, -0.063547, -1, 1, -1, 1}	{-2.550280, -1.250457, 0.034047, 0.052374, -1, -1, -1, -1}
{-1.826347, 1.718740, -0.074785, -0.051549, -1, 1, -1, 2}	{1.142438, -0.403838, -0.023296, -0.053486, -1, -1, -1, -1}	{0.381772, 0.729831, 0.075978, 0.065083, -1, -1, -1, -1}	{0.867649, -0.175906, -0.076806, 0.050991, 0, -1, 3, -1}	{-1.764954, -1.854540, 0.024597, 0.145198, -1, 1, -1, 1}	{-1.797302, 0.555086, -0.103824, 0.000733, -1, -1, -1, -1}	{-0.425548, 1.414993, -0.085194, -0.053088, -1, -1, -1, -1}	{-1.337543, 1.740717, 0.160968, -0.066870, -1, -1, -1, -1}	{1.200152, 0.933498, 0.016664, 0.054871, -1, -1, -1, -1}	{-1.178348, -0.567402, 0.124797, -0.057551, -1, 1, -1, 0}	{-1.441699, -1.693401, -0.076713, -0.009628, -1, -1, -1, -1}	{-0.651657, 1.178800, 0.021050, 0.039744, -1, -1, -1, -1}	{0.401389, -0.514338, 0.091544, -0.054415, -1, -1, -1, -1}	{2.492621, 0.826527, -0.103759, -0.167882, -1, -1, -1, -1}	{-0.913011, -0.452494, -0.048485, -0.139808, 1, -1, 0, -1}	{0.118955, 1.863067, -0.007601, 0.015374, -1, -1, -1, -1}	{1.442083, -1.033485, -0.024534, 0.107706, -1, -1, -1, -1}	{1.622290, 1.006162, -0.071829, -0.073911, -1, 0, -1, 0}	{-1.567300, 0.853818, -0.038551, -0.043276, -1, -1, -1, -1}	{-1.713238, 1.168919, 0.015600, 0.032902, -1, -1, -1, -1}	{1.508584, -1.073470, -0.107629, 0.003312, 0, -1, 2, -1}	{1.628227, -1.092825, -0.079610, -0.082065, -1, 0, -1, 2}	{-0.545204, -0.006888, 0.001554, 0.010874, -1, -1, -1, -1}	{-2.529828, -0.864968, -0.052729, -0.007982, -1, -1, -1, -1}	{-1.156864, -0.134780, -0.029365, -0.146470, -1, -1, -1, -1}	{-1.895878, 1.429476, -0.007973, 0.035005, -1, 1, -1, 2}	{1.592414, -1.155301, 0.131292, -0.086128, -1, -1, -1, -1}	{0.145442, 1.890396, 0.020253, 0.000966, -1, -1, -1, -1}	{1.124092, -0.733622, -0.058136, 0.077276, -1, -1, -1, -1}	{0.270338, -0.841675, 0.061850, -0.127588, -1, -1, -1, -1}	{-1.829937, 1.292657, -0.076102, 0.008810, -1, 1, -1, 2}	{1.710790, 1.078030, -0.145324, -0.008681, -1, 0, -1, 0}	{-1.232343, -0.844355, -0.097717, -0.228316, 1, -1, 0, -1}	{1.641408, -1.039021, -0.138080, -0.021131, -1, 0, -1, 2}	{0.693073, 1.493255, -0.053504, -0.008940, -1, -1, -1, -1}	{-2.640784, 1.640903, -0.015675, -0.013171, -1, -1, -1, -1}
