{-1.813286, -0.368790, 0.050000, 0}	{-2.605202, -0.736421, 0.050000, 0}	{2.538543, -1.476780, 0.050000, 0}	{1.685613, 1.961234, 0.050000, 0}	{0.873985, 1.289629, 0.050000, 0}	{1.141721, -1.541310, 0.050000, 1}	{0.285228, 1.788683, 0.050000, 1}	{-0.643809, 1.572339, 0.050000, 1}	{-1.548950, 1.187321, 0.050000, 1}	{-2.322118, 0.548388, 0.050000, 1}
{-2.219006, -0.192420, 0.050000, 0}	{2.716018, -0.352172, 0.050000, 0}	{2.024819, -1.161318, 0.050000, 0}	{1.563488, 1.874761, 0.050000, 0}	{0.867852, 1.122571, 0.050000, 0}	{0.859633, -1.498181, 0.050000, 1}	{-0.120880, -1.854716, 0.050000, 1}	{-0.849432, 1.584592, 0.050000, 1}	{-1.609828, 0.995368, 0.050000, 1}	{-2.535994, 0.460444, 0.050000, 1}
{-2.230045, 0.017466, 0.050000, 0}	{2.981615, -0.562862, 0.050000, 0}	{2.131555, -1.179720, 0.050000, 0}	{1.464175, -1.915991, 0.050000, 0}	{0.753394, 1.175485, 0.050000, 0}	{1.436749, -1.661579, 0.050000, 1}	{0.613369, 1.854659, 0.050000, 1}	{-0.358773, 1.539174, 0.050000, 1}	{-1.391400, 1.434552, 0.050000, 1}	{-2.333914, 1.479262, 0.050000, 1}
{-2.296850, 0.363260, 0.050000, 0}	{-2.992605, -0.410710, 0.050000, 0}	{2.208085, -1.057365, 0.050000, 0}	{1.470751, -1.633689, 0.050000, 0}	{0.457773, -1.958884, 0.050000, 0}	{1.043059, -0.907674, 0.050000, 1}	{0.230178, -1.437727, 0.050000, 1}	{-0.671915, -1.810147, 0.050000, 1}	{-1.619941, 1.748033, 0.050000, 1}	{-2.411291, 1.274566, 0.050000, 1}
{-1.264070, -0.351228, 0.050000, 0}	{-2.233194, -0.442153, 0.050000, 0}	{2.834006, -0.945480, 0.050000, 0}	{2.088193, -1.892262, 0.050000, 0}	{1.579626, 1.212440, 0.050000, 0}	{1.287197, -1.447728, 0.050000, 1}	{0.281051, -1.542085, 0.050000, 1}	{-0.707665, -1.857233, 0.050000, 1}	{-1.616829, 1.683863, 0.050000, 1}	{-2.460487, 1.501571, 0.050000, 1}
{-0.842464, -0.081701, 0.050000, 0}	{-1.668731, -0.403467, 0.050000, 0}	{-2.562745, -0.794123, 0.050000, 0}	{2.676583, -1.476429, 0.050000, 0}	{1.841468, 1.964235, 0.050000, 0}	{0.757272, -0.785403, 0.050000, 1}	{-0.198402, -1.252555, 0.050000, 1}	{-1.074720, -1.821052, 0.050000, 1}	{-1.932631, 1.747671, 0.050000, 1}	{-2.580775, 1.026940, 0.050000, 1}
{-1.041233, -0.612572, 0.050000, 0}	{-1.953186, -0.909824, 0.050000, 0}	{-2.828304, -1.148628, 0.050000, 0}	{2.364032, -1.646243, 0.050000, 0}	{1.599229, 1.739255, 0.050000, 0}	{0.395470, -1.248013, 0.050000, 1}	{-0.327074, -1.809553, 0.050000, 1}	{-1.143712, 1.670364, 0.050000, 1}	{-1.911102, 0.995552, 0.050000, 1}	{-2.788679, 0.445866, 0.050000, 1}
{-1.471455, -0.453597, 0.050000, 0}	{-2.223854, -0.971545, 0.050000, 0}	{2.972161, -1.309861, 0.050000, 0}	{1.909093, -1.830534, 0.050000, 0}	{1.112714, 1.440115, 0.050000, 0}	{0.566394, -1.073782, 0.050000, 1}	{-0.189794, -1.802639, 0.050000, 1}	{-0.878852, 1.418252, 0.050000, 1}	{-1.593001, 0.776977, 0.050000, 1}	{-2.547187, 0.340863, 0.050000, 1}
{-1.224415, -0.289603, 0.050000, 0}	{-2.262227, -0.703533, 0.050000, 0}	{-2.985000, -1.391647, 0.050000, 0}	{2.196052, -1.988505, 0.050000, 0}	{1.428942, 1.437272, 0.050000, 0}	{0.817376, -0.906455, 0.050000, 1}	{0.035871, -1.550481, 0.050000, 1}	{-0.700443, 1.879694, 0.050000, 1}	{-1.391820, 1.145336, 0.050000, 1}	{-1.908196, 0.259213, 0.050000, 1}
{-1.222504, -1.138289, 0.050000, 0}	{-2.140535, -1.398985, 0.050000, 0}	{2.836722, -1.694254, 0.050000, 0}	{1.803554, -1.903583, 0.050000, 0}	{0.786497, -1.885254, 0.050000, 0}	{0.431404, -1.001456, 0.050000, 1}	{-0.123039, -1.777539, 0.050000, 1}	{-0.507778, 1.378502, 0.050000, 1}	{-0.933662, 0.376997, 0.050000, 1}	{-1.179477, -0.627371, 0.050000, 1}
{-1.455388, 1.465899, 0.050000, 0}	{-2.522628, 1.499157, 0.050000, 0}	{2.447707, 1.757333, 0.050000, 0}	{1.443180, 1.986687, 0.050000, 0}	{0.489376, -1.802397, 0.050000, 0}	{-0.025362, -1.343108, 0.050000, 1}	{-0.298414, 1.754018, 0.050000, 1}	{-0.834841, 0.980513, 0.050000, 1}	{-1.515191, 0.238552, 0.050000, 1}	{-1.905932, -0.631470, 0.050000, 1}
{-2.039397, -1.951140, 0.050000, 0}	{2.875601, -1.984958, 0.050000, 0}	{1.891680, 1.835207, 0.050000, 0}	{0.993333, -1.962326, 0.050000, 0}	{-0.129607, -1.965966, 0.050000, 0}	{-0.434892, -1.354279, 0.050000, 1}	{-0.703213, 1.698897, 0.050000, 1}	{-1.127107, 0.932948, 0.050000, 1}	{-1.976427, 0.455440, 0.050000, 1}	{-2.871616, -0.079819, 0.050000, 1}
{-1.978071, -1.738903, 0.050000, 0}	{-2.938396, -1.930075, 0.050000, 0}	{1.963124, 1.970793, 0.050000, 0}	{0.981715, -1.866885, 0.050000, 0}	{-0.014570, -1.831764, 0.050000, 0}	{-0.263220, -1.257761, 0.050000, 1}	{-0.580441, 1.859104, 0.050000, 1}	{-1.263699, 1.137131, 0.050000, 1}	{-2.130028, 0.670256, 0.050000, 1}	{-2.809339, -0.120257, 0.050000, 1}
{-2.157513, -1.064113, 0.050000, 0}	{2.960583, -1.496094, 0.050000, 0}	{1.962214, -1.810499, 0.050000, 0}	{0.960858, -1.717547, 0.050000, 0}	{-0.092451, -1.865230, 0.050000, 0}	{0.569101, -1.696898, 0.050000, 1}	{-0.529977, 1.991116, 0.050000, 1}	{-1.242043, 1.335480, 0.050000, 1}	{-2.104927, 0.816759, 0.050000, 1}	{-2.672868, 0.116320, 0.050000, 1}
{-2.128484, -1.067678, 0.050000, 0}	{2.937812, -1.397544, 0.050000, 0}	{2.035941, -1.870550, 0.050000, 0}	{1.206550, 1.660991, 0.050000, 0}	{0.740825, 0.723441, 0.050000, 0}	{0.155931, -1.361726, 0.050000, 1}	{-0.430922, 1.940615, 0.050000, 1}	{-1.228679, 1.446521, 0.050000, 1}	{-1.958252, 0.959088, 0.050000, 1}	{-2.740030, 0.662450, 0.050000, 1}
{-2.810778, -0.731233, 0.050000, 0}	{2.686041, -1.514518, 0.050000, 0}	{2.064698, 1.812866, 0.050000, 0}	{1.173906, 1.470844, 0.050000, 0}	{0.170218, 1.233788, 0.050000, 0}	{0.404231, -1.394326, 0.050000, 1}	{-0.366327, 1.905945, 0.050000, 1}	{-1.190967, 1.527030, 0.050000, 1}	{-1.985655, 1.026025, 0.050000, 1}	{-2.940205, 0.621127, 0.050000, 1}
{2.888006, -0.153153, 0.050000, 0}	{2.763477, -1.197266, 0.050000, 0}	{2.039784, -1.969203, 0.050000, 0}	{1.452192, 1.225918, 0.050000, 0}	{0.804671, 0.426959, 0.050000, 0}	{0.988872, -1.600836, 0.050000, 1}	{0.166296, 1.842503, 0.050000, 1}	{-0.931623, 1.700469, 0.050000, 1}	{-1.892072, 1.256403, 0.050000, 1}	{-2.691683, 0.707260, 0.050000, 1}
{-2.383021, -0.507255, 0.050000, 0}	{2.867347, -1.150773, 0.050000, 0}	{2.256653, -1.867821, 0.050000, 0}	{1.570458, 1.462580, 0.050000, 0}	{0.867986, 0.621952, 0.050000, 0}	{0.854632, -1.400951, 0.050000, 1}	{0.369146, 1.744255, 0.050000, 1}	{-0.554539, 1.201541, 0.050000, 1}	{-1.394851, 0.871649, 0.050000, 1}	{-2.341938, 0.897815, 0.050000, 1}
{-2.208933, -0.589607, 0.050000, 0}	{2.992662, -1.301620, 0.050000, 0}	{2.211766, 1.979014, 0.050000, 0}	{1.177947, 1.639184, 0.050000, 0}	{0.278239, 1.300621, 0.050000, 0}	{0.784702, -1.525094, 0.050000, 1}	{0.291786, 1.719878, 0.050000, 1}	{-0.339995, 1.087930, 0.050000, 1}	{-1.177074, 0.533811, 0.050000, 1}	{-1.960943, 0.011030, 0.050000, 1}
{2.926169, -0.293512, 0.050000, 0}	{2.211359, -0.993511, 0.050000, 0}	{1.599414, -1.899344, 0.050000, 0}	{1.242732, 1.265383, 0.050000, 0}	{0.769723, 0.401381, 0.050000, 0}	{1.922043, 1.770244, 0.050000, 1}	{0.921188, 1.790725, 0.050000, 1}	{-0.121160, 1.805840, 0.050000, 1}	{-1.065474, 1.525564, 0.050000, 1}	{-1.954883, 1.159784, 0.050000, 1}
{-2.695563, 0.442997, 0.050000, 0}	{2.501304, -0.240965, 0.050000, 0}	{1.811914, -0.932855, 0.050000, 0}	{1.107571, -1.760178, 0.050000, 0}	{0.347555, 1.684465, 0.050000, 0}	{1.911198, 1.887273, 0.050000, 1}	{0.937761, 1.403238, 0.050000, 1}	{0.028759, 1.264943, 0.050000, 1}	{-0.962716, 1.008470, 0.050000, 1}	{-1.936043, 1.053302, 0.050000, 1}
{2.686189, 0.287207, 0.050000, 0}	{1.839103, -0.214898, 0.050000, 0}	{0.999016, -0.757932, 0.050000, 0}	{0.318136, -1.473702, 0.050000, 0}	{-0.591946, 1.954165, 0.050000, 0}	{1.746340, 1.826631, 0.050000, 1}	{0.764016, 1.480649, 0.050000, 1}	{-0.259790, 1.335806, 0.050000, 1}	{-1.369104, 1.334783, 0.050000, 1}	{-2.367115, 1.566713, 0.050000, 1}
{2.500032, 0.004345, 0.050000, 0}	{1.659873, -0.487414, 0.050000, 0}	{0.763212, -0.850787, 0.050000, 0}	{-0.201011, -1.079850, 0.050000, 0}	{-1.211506, -1.197925, 0.050000, 0}	{2.290040, 0.985532, 0.050000, 1}	{1.297386, 1.134970, 0.050000, 1}	{0.316505, 1.115226, 0.050000, 1}	{-0.632266, 1.209807, 0.050000, 1}	{-1.588758, 1.512299, 0.050000, 1}
{2.413129, 0.086110, 0.050000, 0}	{1.559309, -0.482676, 0.050000, 0}	{0.583287, -0.988925, 0.050000, 0}	{-0.270125, -1.515550, 0.050000, 0}	{-1.355169, -1.619266, 0.050000, 0}	{2.347779, 0.207575, 0.050000, 1}	{1.337777, 0.489778, 0.050000, 1}	{0.349586, 0.855787, 0.050000, 1}	{-0.687915, 1.143314, 0.050000, 1}	{-1.557573, 1.719998, 0.050000, 1}
{2.620203, 0.608070, 0.050000, 0}	{1.681232, 0.209734, 0.050000, 0}	{0.759392, -0.292635, 0.050000, 0}	{-0.054313, -0.950108, 0.050000, 0}	{-0.893267, -1.466869, 0.050000, 0}	{2.528451, -0.072236, 0.050000, 1}	{1.595963, 0.280191, 0.050000, 1}	{0.591400, 0.644317, 0.050000, 1}	{-0.222126, 1.232239, 0.050000, 1}	{-0.775601, 1.962242, 0.050000, 1}
{2.499831, 1.905015, 0.050000, 0}	{1.966642, 0.973148, 0.050000, 0}	{1.053559, 0.348794, 0.050000, 0}	{0.290161, -0.417694, 0.050000, 0}	{-0.437337, -1.006386, 0.050000, 0}	{2.532462, -0.154132, 0.050000, 1}	{1.545934, 0.044659, 0.050000, 1}	{0.801556, 0.616961, 0.050000, 1}	{0.037726, 1.306118, 0.050000, 1}	{-0.810621, 1.929517, 0.050000, 1}
{2.943184, 1.283033, 0.050000, 0}	{2.031012, 0.825874, 0.050000, 0}	{1.144576, 0.452295, 0.050000, 0}	{0.282643, -0.091467, 0.050000, 0}	{-0.506295, -0.625461, 0.050000, 0}	{2.858930, 1.280463, 0.050000, 1}	{1.940683, 1.331312, 0.050000, 1}	{1.031900, 1.161430, 0.050000, 1}	{0.044479, 0.961387, 0.050000, 1}	{-1.018882, 0.545708, 0.050000, 1}
{2.633583, 0.482038, 0.050000, 0}	{1.688481, 0.570065, 0.050000, 0}	{0.621704, 0.642607, 0.050000, 0}	{-0.407324, 0.277468, 0.050000, 0}	{-1.336350, -0.337917, 0.050000, 0}	{2.490233, 1.305339, 0.050000, 1}	{1.560454, 0.685172, 0.050000, 1}	{0.718504, 0.736080, 0.050000, 1}	{-0.332497, 0.720942, 0.050000, 1}	{-1.380323, 0.828130, 0.050000, 1}
{2.913431, 0.380728, 0.050000, 0}	{1.969816, 0.365609, 0.050000, 0}	{1.092305, 0.118332, 0.050000, 0}	{0.091475, 0.095383, 0.050000, 0}	{-0.863048, 0.302633, 0.050000, 0}	{2.142865, 1.174735, 0.050000, 1}	{1.253871, 0.927572, 0.050000, 1}	{0.210949, 0.605867, 0.050000, 1}	{-0.853710, 0.660956, 0.050000, 1}	{-1.840682, 0.797189, 0.050000, 1}
{-2.530739, 1.164610, 0.050000, 0}	{2.587195, 0.514689, 0.050000, 0}	{1.516576, 0.300938, 0.050000, 0}	{0.602328, 0.131340, 0.050000, 0}	{-0.309029, -0.092020, 0.050000, 0}	{2.605903, 1.433640, 0.050000, 1}	{1.580557, 1.016202, 0.050000, 1}	{0.673992, 0.656917, 0.050000, 1}	{-0.250485, 0.406867, 0.050000, 1}	{-1.286655, 0.336362, 0.050000, 1}
{-2.786703, 0.440762, 0.050000, 0}	{2.256078, 0.385658, 0.050000, 0}	{1.435205, 0.288620, 0.050000, 0}	{0.561903, 0.552606, 0.050000, 0}	{-0.466355, 0.713656, 0.050000, 0}	{2.547148, 1.128548, 0.050000, 1}	{1.639513, 0.822431, 0.050000, 1}	{0.672566, 0.562586, 0.050000, 1}	{-0.320218, 0.401031, 0.050000, 1}	{-1.342739, 0.227234, 0.050000, 1}
{2.926857, 0.412316, 0.050000, 0}	{1.940481, 0.221223, 0.050000, 0}	{0.913421, 0.088430, 0.050000, 0}	{-0.190852, 0.195863, 0.050000, 0}	{-1.197677, 0.057015, 0.050000, 0}	{2.457359, 0.820751, 0.050000, 1}	{1.463362, 0.904608, 0.050000, 1}	{0.392723, 0.882893, 0.050000, 1}	{-0.589967, 0.683452, 0.050000, 1}	{-1.678025, 0.477841, 0.050000, 1}
{2.841035, -0.550991, 0.050000, 0}	{1.850906, -0.652866, 0.050000, 0}	{0.825139, -0.761916, 0.050000, 0}	{-0.086433, -0.218195, 0.050000, 0}	{-1.030816, 0.301760, 0.050000, 0}	{2.485493, 1.321362, 0.050000, 1}	{1.602313, 0.645183, 0.050000, 1}	{0.670184, 0.371655, 0.050000, 1}	{-0.237326, 0.114626, 0.050000, 1}	{-1.241668, 0.238691, 0.050000, 1}
{2.899709, -0.233077, 0.050000, 0}	{1.869824, -0.017201, 0.050000, 0}	{0.716781, -0.031041, 0.050000, 0}	{-0.283841, -0.066055, 0.050000, 0}	{-1.119939, 0.219071, 0.050000, 0}	{2.499306, 1.125975, 0.050000, 1}	{1.545998, 0.905422, 0.050000, 1}	{0.622402, 0.341822, 0.050000, 1}	{-0.445168, 0.138197, 0.050000, 1}	{-1.367310, -0.272035, 0.050000, 1}
{2.610342, 0.800559, 0.050000, 0}	{1.807313, 0.374469, 0.050000, 0}	{0.906553, -0.018536, 0.050000, 0}	{-0.015942, -0.345508, 0.050000, 0}	{-1.005474, -0.574730, 0.050000, 0}	{1.944786, 0.834372, 0.050000, 1}	{0.971108, 0.637206, 0.050000, 1}	{-0.042406, 0.236533, 0.050000, 1}	{-0.820801, -0.291391, 0.050000, 1}	{-1.619998, -0.849580, 0.050000, 1}
{-2.769702, 1.819407, 0.050000, 0}	{2.580436, 1.107541, 0.050000, 0}	{1.607013, 0.825211, 0.050000, 0}	{0.586010, 0.576850, 0.050000, 0}	{-0.262168, 0.033315, 0.050000, 0}	{1.131910, 1.586748, 0.050000, 1}	{0.825089, 0.652213, 0.050000, 1}	{0.414892, -0.276381, 0.050000, 1}	{-0.314708, -0.937581, 0.050000, 1}	{-1.339274, -1.099931, 0.050000, 1}
{2.989834, 1.559784, 0.050000, 0}	{2.032484, 1.426440, 0.050000, 0}	{1.124844, 1.183608, 0.050000, 0}	{0.286085, 0.702609, 0.050000, 0}	{-0.645664, 0.010656, 0.050000, 0}	{1.290855, 1.347831, 0.050000, 1}	{0.625067, 0.575398, 0.050000, 1}	{0.092537, -0.337060, 0.050000, 1}	{-0.303908, -1.193439, 0.050000, 1}	{-1.056863, -1.881708, 0.050000, 1}
{2.029055, -1.983329, 0.050000, 0}	{1.168739, 1.365259, 0.050000, 0}	{0.229417, 0.863225, 0.050000, 0}	{-0.666041, 0.312917, 0.050000, 0}	{-1.457809, -0.211310, 0.050000, 0}	{0.930302, 0.582421, 0.050000, 1}	{0.194483, -0.022599, 0.050000, 1}	{-0.429821, -0.675494, 0.050000, 1}	{-0.873210, -1.456927, 0.050000, 1}	{-1.237794, 1.598980, 0.050000, 1}
{1.800513, -1.085236, 0.050000, 0}	{1.049559, -1.776677, 0.050000, 0}	{0.449730, 1.502613, 0.050000, 0}	{-0.042208, 0.710817, 0.050000, 0}	{-0.703033, 0.000390, 0.050000, 0}	{0.528495, 0.816351, 0.050000, 1}	{0.120387, -0.101807, 0.050000, 1}	{-0.111961, -0.925021, 0.050000, 1}	{-0.592085, -1.674053, 0.050000, 1}	{-1.036190, 1.470858, 0.050000, 1}
{1.592109, -1.199675, 0.050000, 0}	{1.227884, 1.950054, 0.050000, 0}	{0.904394, 0.983094, 0.050000, 0}	{0.216138, 0.229580, 0.050000, 0}	{-0.484287, -0.596081, 0.050000, 0}	{0.692218, 1.283669, 0.050000, 1}	{0.389211, 0.258508, 0.050000, 1}	{-0.082954, -0.515463, 0.050000, 1}	{-0.486111, -1.515650, 0.050000, 1}	{-0.492277, 1.537817, 0.050000, 1}
{1.903628, -1.287399, 0.050000, 0}	{1.940025, -0.353571, 0.050000, 0}	{1.982412, 0.621954, 0.050000, 0}	{2.758859, 1.373758, 0.050000, 0}	{-2.213627, 1.626724, 0.050000, 0}	{0.606158, 0.239592, 0.050000, 1}	{1.455349, 0.882355, 0.050000, 1}	{1.478906, 1.787428, 0.050000, 1}	{0.551657, 1.946477, 0.050000, 1}	{-0.317768, 1.977763, 0.050000, 1}
{1.829843, -1.844578, 0.050000, 0}	{1.854640, -0.755781, 0.050000, 0}	{2.182553, 0.038905, 0.050000, 0}	{2.756300, 0.910797, 0.050000, 0}	{-2.559703, 1.730466, 0.050000, 0}	{1.531120, -0.405922, 0.050000, 1}	{1.333417, 0.512825, 0.050000, 1}	{1.069341, 1.479432, 0.050000, 1}	{0.742841, -1.667506, 0.050000, 1}	{0.354099, -0.790932, 0.050000, 1}
{0.962468, -1.246206, 0.050000, 0}	{1.466224, -0.398639, 0.050000, 0}	{2.124183, 0.316405, 0.050000, 0}	{2.930767, 0.916565, 0.050000, 0}	{-2.239684, 1.432201, 0.050000, 0}	{1.238819, -0.744586, 0.050000, 1}	{1.093898, 0.208819, 0.050000, 1}	{0.804725, 1.166867, 0.050000, 1}	{0.221138, -1.912755, 0.050000, 1}	{-0.217343, -1.007902, 0.050000, 1}
{0.743316, -0.892253, 0.050000, 0}	{1.559614, -0.284093, 0.050000, 0}	{2.534841, 0.279724, 0.050000, 0}	{-2.611499, 0.942373, 0.050000, 0}	{-1.961048, 1.610142, 0.050000, 0}	{1.847622, -0.747906, 0.050000, 1}	{1.286361, 0.075671, 0.050000, 1}	{0.794678, 0.919340, 0.050000, 1}	{0.493591, 1.811511, 0.050000, 1}	{0.223188, -1.243345, 0.050000, 1}
{0.548162, -0.171412, 0.050000, 0}	{1.562578, -0.004818, 0.050000, 0}	{2.521845, 0.269114, 0.050000, 0}	{-2.566907, 0.919754, 0.050000, 0}	{-1.887382, 1.753192, 0.050000, 0}	{0.923359, -0.696180, 0.050000, 1}	{0.788623, 0.260582, 0.050000, 1}	{0.729776, 1.202618, 0.050000, 1}	{0.564348, -1.840313, 0.050000, 1}	{0.641541, -0.818958, 0.050000, 1}
{0.356537, -0.446197, 0.050000, 0}	{1.354065, -0.128757, 0.050000, 0}	{2.077825, 0.490014, 0.050000, 0}	{2.784146, 1.163570, 0.050000, 0}	{-2.257947, 1.570139, 0.050000, 0}	{0.545239, -1.242450, 0.050000, 1}	{0.813742, -0.281026, 0.050000, 1}	{1.082431, 0.643336, 0.050000, 1}	{1.103430, 1.607723, 0.050000, 1}	{1.427364, -1.423420, 0.050000, 1}
{0.646584, 0.650757, 0.050000, 0}	{1.638816, 0.555996, 0.050000, 0}	{2.701231, 0.563626, 0.050000, 0}	{-2.256885, 0.891964, 0.050000, 0}	{-1.462790, 1.577426, 0.050000, 0}	{0.914262, -1.650673, 0.050000, 1}	{0.536354, -0.825831, 0.050000, 1}	{0.197871, 0.123710, 0.050000, 1}	{0.506774, 1.125345, 0.050000, 1}	{0.953125, -1.914808, 0.050000, 1}
{1.334452, 1.016481, 0.050000, 0}	{2.225926, 0.639174, 0.050000, 0}	{-2.948941, 0.706375, 0.050000, 0}	{-1.977213, 1.074095, 0.050000, 0}	{-1.120658, 1.231433, 0.050000, 0}	{1.002099, -1.715286, 0.050000, 1}	{1.017378, -0.617210, 0.050000, 1}	{1.042777, 0.438450, 0.050000, 1}	{1.084266, 1.397624, 0.050000, 1}	{1.196425, -1.648431, 0.050000, 1}
{0.862998, 0.068421, 0.050000, 0}	{1.724325, 0.430033, 0.050000, 0}	{2.810597, 0.752367, 0.050000, 0}	{-2.104686, 0.782430, 0.050000, 0}	{-1.215203, 1.136208, 0.050000, 0}	{1.021307, -1.906418, 0.050000, 1}	{1.078603, -0.896061, 0.050000, 1}	{0.993244, 0.122027, 0.050000, 1}	{0.953769, 1.129735, 0.050000, 1}	{1.128638, -1.877964, 0.050000, 1}
{0.891566, 0.830384, 0.050000, 0}	{1.848571, 0.896156, 0.050000, 0}	{2.745502, 0.974114, 0.050000, 0}	{-2.288849, 1.171691, 0.050000, 0}	{-1.213149, 1.167925, 0.050000, 0}	{0.714633, 1.975319, 0.050000, 1}	{0.824563, -1.052781, 0.050000, 1}	{1.077096, -0.133952, 0.050000, 1}	{1.234106, 0.857628, 0.050000, 1}	{1.424406, 1.945416, 0.050000, 1}
{0.651370, 0.618150, 0.050000, 0}	{1.598985, 0.803256, 0.050000, 0}	{2.624263, 1.062481, 0.050000, 0}	{-2.469030, 0.878470, 0.050000, 0}	{-1.410135, 0.731966, 0.050000, 0}	{1.566684, -1.416783, 0.050000, 1}	{1.473402, -0.529724, 0.050000, 1}	{1.478884, 0.476655, 0.050000, 1}	{1.563173, 1.427065, 0.050000, 1}	{1.290144, -1.471417, 0.050000, 1}
{0.492720, 1.480398, 0.050000, 0}	{1.476819, 1.621889, 0.050000, 0}	{2.372015, 1.788909, 0.050000, 0}	{-2.500750, 1.921348, 0.050000, 0}	{-1.604489, -1.409868, 0.050000, 0}	{2.928071, -1.361650, 0.050000, 1}	{2.359171, -0.498400, 0.050000, 1}	{1.989229, 0.328977, 0.050000, 1}	{1.744994, 1.370153, 0.050000, 1}	{1.863252, -1.610667, 0.050000, 1}
{0.141453, 1.963379, 0.050000, 0}	{1.106987, -1.587752, 0.050000, 0}	{2.091725, -1.379015, 0.050000, 0}	{2.991739, -1.181844, 0.050000, 0}	{-1.885989, -1.296753, 0.050000, 0}	{-2.771630, -1.598692, 0.050000, 1}	{2.875202, -0.652809, 0.050000, 1}	{2.340044, 0.114123, 0.050000, 1}	{1.558444, 0.536956, 0.050000, 1}	{0.703904, 1.009536, 0.050000, 1}
{0.779381, -1.693968, 0.050000, 0}	{1.513657, -1.116106, 0.050000, 0}	{2.475971, -0.894727, 0.050000, 0}	{-2.614455, -0.801715, 0.050000, 0}	{-1.534909, -0.760081, 0.050000, 0}	{-1.673780, -1.633522, 0.050000, 1}	{-2.411382, -0.985294, 0.050000, 1}	{2.788583, -0.498941, 0.050000, 1}	{1.866436, -0.105278, 0.050000, 1}	{0.983190, 0.539460, 0.050000, 1}
{0.619256, -1.868548, 0.050000, 0}	{1.588264, -1.556221, 0.050000, 0}	{2.384387, -0.902720, 0.050000, 0}	{-2.720724, -0.352146, 0.050000, 0}	{-1.715201, 0.016413, 0.050000, 0}	{-2.031370, -1.750250, 0.050000, 1}	{-2.658003, -0.909098, 0.050000, 1}	{2.544807, -0.269130, 0.050000, 1}	{1.665150, 0.278380, 0.050000, 1}	{0.830297, 0.907303, 0.050000, 1}
{0.533113, -1.069328, 0.050000, 0}	{1.500149, -0.771015, 0.050000, 0}	{2.615815, -0.617758, 0.050000, 0}	{-2.288077, -0.695551, 0.050000, 0}	{-1.264148, -0.746652, 0.050000, 0}	{-2.314812, -1.536762, 0.050000, 1}	{2.858273, -1.184880, 0.050000, 1}	{2.043043, -0.562390, 0.050000, 1}	{1.387104, 0.078657, 0.050000, 1}	{0.843003, 0.834017, 0.050000, 1}
{0.692580, -0.326752, 0.050000, 0}	{1.579382, 0.322163, 0.050000, 0}	{2.552222, 0.819051, 0.050000, 0}	{-2.497915, 0.881143, 0.050000, 0}	{-1.482838, 1.105270, 0.050000, 0}	{-2.781055, -1.459539, 0.050000, 1}	{2.781998, 1.668197, 0.050000, 1}	{2.099181, 1.005646, 0.050000, 1}	{1.223275, 0.460054, 0.050000, 1}	{0.297496, 0.171532, 0.050000, 1}
{0.378504, 0.225681, 0.050000, 0}	{1.275146, -0.034131, 0.050000, 0}	{2.254376, 0.094075, 0.050000, 0}	{-2.819156, 0.613880, 0.050000, 0}	{-1.901948, 1.144736, 0.050000, 0}	{-2.328749, -1.376014, 0.050000, 1}	{2.988678, 1.889258, 0.050000, 1}	{2.200798, 1.198173, 0.050000, 1}	{1.756863, 0.386796, 0.050000, 1}	{1.282835, -0.504492, 0.050000, 1}
{0.340475, -0.067453, 0.050000, 0}	{1.142543, 0.536858, 0.050000, 0}	{2.261023, 0.566742, 0.050000, 0}	{-2.820981, 0.336676, 0.050000, 0}	{-1.829751, 0.266797, 0.050000, 0}	{-2.480815, -1.603569, 0.050000, 1}	{2.907131, 1.539621, 0.050000, 1}	{2.148033, 0.774067, 0.050000, 1}	{1.417092, 0.003380, 0.050000, 1}	{0.675620, -0.664840, 0.050000, 1}
{0.796713, -0.103111, 0.050000, 0}	{1.725560, -0.527663, 0.050000, 0}	{2.786102, -0.498792, 0.050000, 0}	{-2.174177, -0.324704, 0.050000, 0}	{-1.191239, -0.205877, 0.050000, 0}	{2.829507, -1.481778, 0.050000, 1}	{2.121159, 1.917360, 0.050000, 1}	{1.717350, 1.021575, 0.050000, 1}	{1.322603, 0.006156, 0.050000, 1}	{1.274756, -1.063585, 0.050000, 1}
{0.666769, -0.297867, 0.050000, 0}	{1.459953, -0.621060, 0.050000, 0}	{2.462132, -0.994218, 0.050000, 0}	{-2.634839, -1.113974, 0.050000, 0}	{-1.690572, -1.322336, 0.050000, 0}	{1.902181, -1.776841, 0.050000, 1}	{1.920308, 1.319308, 0.050000, 1}	{2.108433, 0.371770, 0.050000, 1}	{1.812885, -0.686637, 0.050000, 1}	{1.646749, -1.737020, 0.050000, 1}
{0.649753, 0.090679, 0.050000, 0}	{1.573923, -0.382819, 0.050000, 0}	{2.474202, -0.760105, 0.050000, 0}	{-2.595748, -1.375568, 0.050000, 0}	{-1.698588, -1.753786, 0.050000, 0}	{2.643233, 1.865031, 0.050000, 1}	{2.354887, 0.900009, 0.050000, 1}	{2.052839, -0.057041, 0.050000, 1}	{1.686021, -0.956559, 0.050000, 1}	{1.305713, -1.832067, 0.050000, 1}
