{-0.563292, 4.937900, 0.160395, -0.027869, -1, -1, -1, -1}	{2.708692, -3.304810, 0.189708, -0.032950, -1, -1, -1, -1}	{2.924108, -0.725590, 0.095309, -0.101169, -1, -1, -1, -1}	{3.195276, 4.306533, -0.052615, -0.046724, -1, -1, -1, -1}	{-2.327866, -4.825111, -0.156306, -0.068586, -1, -1, -1, -1}
{-0.925285, -4.670829, 0.122293, -0.070719, -1, -1, -1, -1}	{3.469430, -2.960632, -0.105862, 0.265233, -1, -1, -1, -1}	{2.808499, -0.921279, 0.264889, -0.014302, -1, -1, -1, -1}	{3.769310, 2.969861, 0.043402, 0.150432, -1, -1, -1, -1}	{-2.070376, -3.673789, 0.034192, -0.201347, -1, -1, -1, -1}
{-1.206204, -4.255757, 0.151202, -0.133768, -1, -1, -1, -1}	{3.819377, -2.746540, 0.102058, -0.168608, -1, -1, -1, -1}	{2.467724, -1.372644, 0.279725, -0.063278, -1, -1, -1, -1}	{3.375202, 2.507180, 0.023984, -0.189397, -1, -1, -1, -1}	{-2.076248, -2.713739, 0.127053, 0.015060, -1, -1, -1, -1}
{-0.886924, -4.460417, -0.193665, 0.013565, -1, -1, -1, -1}	{3.327715, -3.070969, -0.134380, 0.064703, -1, -1, -1, -1}	{3.117575, -2.164134, -0.167095, -0.051699, -1, -1, -1, -1}	{3.238864, 2.099582, 0.131765, -0.130393, -1, -1, -1, -1}	{-2.105256, -2.252009, 0.164921, 0.143620, -1, -1, -1, -1}
{-1.463976, -4.377549, 0.160589, 0.037379, -1, -1, -1, -1}	{3.804549, -2.802250, -0.155295, -0.012527, -1, -1, -1, -1}	{2.824607, -1.425630, 0.039861, -0.199260, -1, -1, -1, -1}	{3.456460, 1.631492, 0.124173, -0.044731, -1, -1, -1, -1}	{-2.321459, -2.906181, -0.146251, 0.082837, -1, -1, -1, -1}
{-1.880800, -4.872850, 0.079099, 0.083719, -1, -1, -1, -1}	{3.510163, -2.082891, 0.123751, 0.150713, -1, -1, -1, -1}	{1.593180, -1.828288, 0.001527, 0.099946, -1, -1, -1, -1}	{3.642473, 1.647351, -0.142083, -0.107442, -1, -1, -1, -1}	{-1.969836, -2.728667, 0.125957, 0.058548, -1, -1, -1, -1}
{-0.664934, 4.680722, -0.091569, -0.118264, -1, -1, -1, -1}	{4.430516, -2.968563, -0.139051, 0.146527, -1, -1, -1, -1}	{1.607296, -2.345035, -0.009612, 0.122484, -1, -1, -1, -1}	{3.438543, 1.046590, 0.127770, 0.021874, -1, -1, -1, -1}	{-2.509564, -2.461294, 0.003251, -0.092183, -1, -1, -1, -1}
{-0.783225, 4.505676, -0.173365, -0.112954, -1, -1, -1, -1}	{4.816908, -3.018537, -0.237795, -0.104759, -1, -1, -1, -1}	{2.575240, -1.460134, 0.029334, 0.220500, -1, -1, -1, -1}	{3.654766, 0.956894, 0.159112, 0.077439, -1, -1, -1, -1}	{-3.367531, -2.664880, -0.054039, 0.201404, -1, -1, -1, -1}
{-1.197594, 4.402800, -0.077018, -0.051475, -1, -1, -1, -1}	{4.730844, -3.310608, 0.107053, -0.040060, -1, -1, -1, -1}	{2.256937, -1.638962, 0.161800, 0.130230, -1, -1, -1, -1}	{3.910715, 0.446341, -0.084331, 0.055024, -1, -1, -1, -1}	{-3.207755, -2.067719, -0.270177, 0.054776, -1, -1, -1, -1}
{-1.410686, 4.081070, 0.004993, 0.189988, -1, -1, -1, -1}	{-4.932897, -3.458882, -0.048255, -0.179287, -1, -1, -1, -1}	{3.092788, -1.027240, -0.068647, -0.163772, -1, -1, -1, -1}	{4.371244, 0.508103, -0.189194, 0.128113, -1, -1, -1, -1}	{-4.147939, -2.002849, 0.076553, 0.015151, -1, -1, -1, -1}
{-1.411297, 4.024122, 0.067729, -0.152251, -1, -1, -1, -1}	{4.863526, -3.355986, 0.083442, 0.141441, -1, -1, -1, -1}	{3.638998, -1.515492, 0.130965, 0.189303, -1, -1, -1, -1}	{-4.954982, 1.309581, 0.114629, -0.123396, -1, -1, -1, -1}	{-4.126877, -2.430494, -0.101187, 0.076448, -1, -1, -1, -1}
{-0.636783, 4.693692, 0.104339, -0.103388, -1, -1, -1, -1}	{-4.995053, -3.943984, 0.272589, 0.037638, -1, -1, -1, -1}	{3.724807, -1.377678, -0.119366, 0.041371, -1, -1, -1, -1}	{4.312448, 1.113197, -0.210558, -0.004689, -1, -1, -1, -1}	{-3.991008, -2.630905, -0.075941, -0.202780, -1, -1, -1, -1}
{-0.158975, 4.105587, -0.010345, 0.128230, -1, -1, -1, -1}	{4.576842, -3.548627, 0.121524, -0.157575, -1, -1, -1, -1}	{3.745765, 0.407700, -0.129700, -0.132736, -1, -1, -1, -1}	{3.769902, 1.302456, -0.103554, 0.025532, -1, -1, -1, -1}	{-3.235456, -3.430609, -0.083610, 0.195465, -1, -1, -1, -1}
{-0.256482, 4.081025, 0.201248, -0.001797, -1, -1, -1, -1}	{-4.591576, -3.225284, 0.035122, 0.151951, -1, -1, -1, -1}	{3.697294, 0.303602, 0.050217, 0.071069, -1, -1, -1, -1}	{3.709200, 1.754924, -0.079329, 0.032886, -1, -1, -1, -1}	{-2.894725, -3.488131, -0.066351, 0.124258, -1, -1, -1, -1}
{-0.384166, 4.542119, 0.082273, 0.054265, -1, -1, -1, -1}	{-4.571003, -3.670462, -0.120479, -0.047218, -1, -1, -1, -1}	{3.084265, 0.468468, 0.199862, -0.002520, -1, -1, -1, -1}	{3.644754, 1.506723, 0.025848, 0.114278, -1, -1, -1, -1}	{-2.051132, -2.731837, -0.030690, 0.022096, -1, -1, -1, -1}
{-0.175974, 4.278699, 0.101538, -0.103015, -1, -1, -1, -1}	{-4.805742, -3.597096, 0.129936, 0.011237, -1, -1, -1, -1}	{3.795594, 0.385735, -0.235080, -0.147446, -1, -1, -1, -1}	{4.260588, 1.980794, 0.107604, -0.107438, -1, -1, -1, -1}	{-1.434883, -2.676637, -0.107261, -0.081181, -1, -1, -1, -1}
{-0.469402, 4.769975, 0.216149, -0.091658, -1, -1, -1, -1}	{-3.875536, -4.420725, 0.060883, 0.146538, -1, -1, -1, -1}	{2.423888, 1.240739, 0.205287, -0.128083, -1, -1, -1, -1}	{3.957282, 1.933448, 0.110725, -0.219989, -1, -1, -1, -1}	{-1.505769, -3.168690, -0.014553, -0.160693, -1, -1, -1, -1}
{-0.224683, 4.186384, 0.054046, 0.204286, -1, -1, -1, -1}	{-4.816990, -4.583683, -0.085579, 0.282707, -1, -1, -1, -1}	{2.250734, 1.037321, 0.039923, -0.217474, -1, -1, -1, -1}	{4.239871, 2.040275, 0.044439, 0.128002, -1, -1, -1, -1}	{-2.771396, -3.576516, 0.245927, -0.090440, -1, -1, -1, -1}
{-0.581591, 4.987639, 0.015561, 0.168847, -1, -1, -1, -1}	{4.713972, 4.862259, 0.137684, -0.110574, -1, -1, -1, -1}	{1.980682, 2.079964, -0.049494, -0.182201, -1, -1, -1, -1}	{4.541528, 1.138791, 0.104275, 0.195388, -1, -1, -1, -1}	{-3.091156, -4.007892, -0.031587, -0.224081, -1, -1, -1, -1}
{0.265835, -4.242205, 0.103211, -0.218240, -1, -1, -1, -1}	{4.833090, 4.101091, -0.003389, -0.225620, -1, -1, -1, -1}	{2.000539, 1.531206, 0.189145, -0.129928, -1, -1, -1, -1}	{4.892383, 0.671723, 0.140555, 0.265465, -1, -1, -1, -1}	{-3.047561, -3.894157, 0.110606, 0.227721, -1, -1, -1, -1}
{0.101749, -3.302757, 0.188152, 0.075246, -1, -1, -1, -1}	{4.404207, 3.916411, 0.282160, 0.208495, -1, -1, -1, -1}	{1.232465, 0.512007, -0.075799, 0.046235, -1, -1, -1, -1}	{4.279661, 0.236325, 0.148659, -0.054437, -1, -1, -1, -1}	{-3.358300, -2.890846, -0.118990, 0.154391, -1, -1, -1, -1}
{0.831198, -3.076062, 0.069378, -0.257768, -1, -1, -1, -1}	{3.299061, 4.205127, 0.072905, -0.154849, -1, -1, -1, -1}	{2.007406, 0.225140, -0.150148, -0.066440, -1, -1, -1, -1}	{4.581250, -0.388739, 0.092948, -0.204697, -1, -1, -1, -1}	{-3.299420, -2.496991, -0.047988, -0.066922, -1, -1, -1, -1}
{1.136399, -3.134142, -0.072692, 0.053053, -1, -1, -1, -1}	{3.553777, 3.743967, -0.216184, -0.072938, -1, -1, -1, -1}	{2.114186, -0.097724, 0.100762, 0.046275, -1, -1, -1, -1}	{4.921585, -0.971346, 0.030153, 0.260401, -1, -1, -1, -1}	{-3.492653, -2.987344, -0.124372, -0.007832, -1, -1, -1, -1}
{1.246653, -3.536875, -0.212837, 0.219678, -1, -1, -1, -1}	{3.534108, 3.546364, 0.064287, 0.126082, -1, -1, -1, -1}	{2.604400, -0.782482, 0.118496, 0.114143, -1, -1, -1, -1}	{4.810925, -0.682207, -0.159406, 0.136935, -1, -1, -1, -1}	{-2.394173, -2.875395, -0.062346, 0.073609, -1, -1, -1, -1}
{1.609637, -3.731496, 0.132148, 0.167602, -1, -1, -1, -1}	{3.584582, 3.932561, 0.012148, 0.057245, -1, -1, -1, -1}	{3.270207, -0.188506, -0.071112, 0.091870, -1, -1, -1, -1}	{4.334449, -0.173744, 0.047535, -0.179890, -1, -1, -1, -1}	{-1.562483, -3.624114, -0.058672, -0.113144, -1, -1, -1, -1}
{1.859642, -2.162604, -0.103853, -0.071476, -1, -1, -1, -1}	{3.337277, 3.660893, 0.172253, -0.093101, -1, -1, -1, -1}	{2.599387, 0.089521, 0.057226, 0.116028, -1, -1, -1, -1}	{-4.981025, -0.500020, -0.086780, 0.183156, -1, -1, -1, -1}	{-2.001989, -3.510460, -0.054508, -0.142591, -1, -1, -1, -1}
{1.963804, -2.310523, -0.084521, -0.018079, -1, -1, -1, -1}	{3.173722, 3.567456, -0.035701, 0.077854, -1, -1, -1, -1}	{1.896884, -0.555313, 0.070494, -0.173868, -1, -1, -1, -1}	{-4.771854, -0.827847, 0.015583, 0.140954, -1, -1, -1, -1}	{-2.269494, -3.817920, 0.137668, -0.076547, -1, -1, -1, -1}
{2.191290, -2.088975, 0.083327, 0.105372, -1, -1, -1, -1}	{2.217174, 3.641146, -0.203606, 0.017608, -1, -1, -1, -1}	{2.040236, -0.237513, -0.217888, 0.053134, -1, -1, -1, -1}	{4.633778, -0.155930, 0.066390, -0.163632, -1, -1, -1, -1}	{-1.789481, -4.538295, 0.012656, -0.314253, -1, -1, -1, -1}
{1.542162, -1.957240, 0.054755, -0.133887, -1, -1, -1, -1}	{2.020144, 2.650089, -0.286302, 0.103884, -1, -1, -1, -1}	{2.016207, 0.209456, 0.109219, 0.021264, -1, -1, -1, -1}	{4.694350, -0.655005, 0.103045, -0.118518, -1, -1, -1, -1}	{-2.345520, -4.616122, -0.057452, -0.148982, -1, -1, -1, -1}
{1.634339, -1.671885, 0.133237, -0.083796, -1, -1, -1, -1}	{1.381393, 3.319252, 0.109392, -0.236468, -1, -1, -1, -1}	{2.057453, 0.112142, 0.136514, 0.097425, -1, -1, -1, -1}	{4.071687, -1.269191, 0.144464, -0.201713, -1, -1, -1, -1}	{-2.294583, 4.753733, -0.210685, 0.135053, -1, -1, -1, -1}
{1.357031, -1.493404, 0.000105, 0.138350, -1, -1, -1, -1}	{2.019927, 2.832710, -0.149327, 0.109484, -1, -1, -1, -1}	{1.706325, -0.267245, 0.067711, 0.185483, -1, -1, -1, -1}	{3.954853, -1.571861, -0.152967, 0.199558, -1, -1, -1, -1}	{-3.054672, 4.847968, 0.024046, 0.187078, -1, -1, -1, -1}
{1.257872, -1.208146, -0.118908, 0.067549, -1, -1, -1, -1}	{1.351159, 2.235236, 0.151769, 0.219245, -1, -1, -1, -1}	{2.324459, 0.824756, 0.023077, -0.055168, -1, -1, -1, -1}	{3.634199, -0.479238, -0.038627, 0.120823, -1, -1, -1, -1}	{-3.296305, -4.664072, 0.089974, -0.052581, -1, -1, -1, -1}
{1.141749, -0.523741, -0.215732, -0.133340, -1, -1, -1, -1}	{1.506343, 2.083755, -0.126174, -0.056714, -1, -1, -1, -1}	{1.703625, 0.835251, -0.086258, 0.100012, -1, -1, -1, -1}	{3.778319, -1.056042, -0.125615, 0.221267, -1, -1, -1, -1}	{-3.253099, -3.631500, -0.105359, -0.165209, -1, -1, -1, -1}
{0.130881, -0.401014, 0.102421, 0.057381, -1, -1, -1, -1}	{1.790130, 1.522225, 0.033081, 0.276014, -1, -1, -1, -1}	{2.030022, 1.476308, -0.086497, -0.039653, -1, -1, -1, -1}	{3.646206, -1.268575, 0.025941, 0.145026, -1, -1, -1, -1}	{-4.367664, -3.597110, -0.036387, -0.224657, -1, -1, -1, -1}
{0.084475, -0.957270, 0.079374, -0.183134, -1, -1, -1, -1}	{1.619660, 1.871283, 0.138228, -0.046486, -1, -1, -1, -1}	{3.092009, 1.710286, -0.047248, -0.085875, -1, -1, -1, -1}	{3.766076, -1.708952, 0.080027, 0.151089, -1, -1, -1, -1}	{-4.245164, -3.239651, -0.143917, -0.086471, -1, -1, -1, -1}
{-0.221085, -1.099047, 0.090557, 0.093616, -1, -1, -1, -1}	{2.940523, 2.021719, -0.037500, 0.293726, -1, -1, -1, -1}	{2.836418, 0.341054, 0.200082, 0.119111, -1, -1, -1, -1}	{3.007042, -1.231346, 0.039188, -0.239335, -1, -1, -1, -1}	{-4.892344, -3.094284, 0.037164, -0.098819, -1, -1, -1, -1}
{-0.104142, -0.847046, -0.026979, -0.160133, -1, -1, -1, -1}	{3.486660, 1.942964, 0.114893, -0.120973, -1, -1, -1, -1}	{3.243438, 0.817956, -0.010240, -0.202016, -1, -1, -1, -1}	{2.458845, -1.652665, -0.121690, -0.166944, -1, -1, -1, -1}	{4.252425, -2.663823, -0.038604, 0.023909, -1, -1, -1, -1}
{-0.607226, -1.922826, -0.063257, 0.095725, -1, -1, -1, -1}	{3.319445, 2.081277, 0.258022, 0.030413, -1, -1, -1, -1}	{3.748378, 0.344769, -0.182878, -0.210085, -1, -1, -1, -1}	{2.637548, -2.066652, -0.097499, 0.060605, -1, -1, -1, -1}	{4.118528, -3.484430, 0.050008, -0.154246, -1, -1, -1, -1}
{0.041145, -1.119236, -0.090042, 0.074621, -1, -1, -1, -1}	{1.507221, 2.133012, 0.151288, 0.053162, -1, -1, -1, -1}	{4.167289, -0.148831, 0.013543, -0.168076, -1, -1, -1, -1}	{2.787383, -1.910092, 0.173490, 0.060856, -1, -1, -1, -1}	{4.722075, -3.327582, 0.090598, -0.083249, -1, -1, -1, -1}
{0.329757, -1.577695, 0.173078, -0.007733, -1, -1, -1, -1}	{2.992795, 2.411340, -0.225584, 0.045836, -1, -1, -1, -1}	{3.114566, -0.768025, -0.123794, 0.082444, -1, -1, -1, -1}	{2.859606, -1.464547, 0.061703, -0.013389, -1, -1, -1, -1}	{4.761877, -3.952765, 0.188528, 0.090940, -1, -1, -1, -1}
{0.572300, -1.834294, 0.054743, 0.193911, -1, -1, -1, -1}	{2.726843, 2.198439, -0.001709, 0.181984, -1, -1, -1, -1}	{3.157024, -0.225496, 0.168130, -0.127213, -1, -1, -1, -1}	{2.532173, -1.301495, -0.264125, 0.035663, -1, -1, -1, -1}	{4.840933, -4.568014, -0.105218, 0.072458, -1, -1, -1, -1}
{0.431858, -2.248744, 0.089087, 0.046096, -1, -1, -1, -1}	{2.722131, 1.550149, -0.223452, -0.186823, -1, -1, -1, -1}	{3.638591, -0.160694, -0.127655, 0.110160, -1, -1, -1, -1}	{1.670662, -1.389038, 0.204025, 0.173981, -1, -1, -1, -1}	{-4.138720, -4.355684, -0.085558, -0.231240, -1, -1, -1, -1}
{1.913688, -2.399111, 0.077481, -0.010033, -1, -1, -1, -1}	{2.047247, 1.132677, -0.136197, 0.090243, -1, -1, -1, -1}	{3.901540, -0.172134, 0.181921, -0.002644, -1, -1, -1, -1}	{-0.030034, -1.713223, 0.138651, -0.064388, -1, -1, -1, -1}	{-4.627994, -3.675331, 0.287281, 0.116979, -1, -1, -1, -1}
{2.346368, -2.706888, 0.099089, 0.257575, -1, -1, -1, -1}	{2.400535, 1.928682, -0.107695, -0.033973, -1, -1, -1, -1}	{3.843013, -0.230633, -0.146290, -0.170215, -1, -1, -1, -1}	{0.162545, -1.682097, -0.168042, -0.019689, -1, -1, -1, -1}	{-3.940554, -2.995370, -0.069658, 0.028919, -1, -1, -1, -1}
{2.842833, -2.058947, 0.188556, -0.037269, -1, -1, -1, -1}	{1.992714, 1.481077, 0.263032, 0.081729, -1, -1, -1, -1}	{3.107981, 0.263579, -0.127868, -0.023316, -1, -1, -1, -1}	{0.969120, -1.492842, 0.103579, 0.139080, -1, -1, -1, -1}	{-4.260838, -1.921533, 0.098412, -0.026659, -1, -1, -1, -1}
{2.634154, -1.755637, 0.124961, 0.047801, -1, -1, -1, -1}	{1.933750, 0.837818, 0.005345, -0.231266, -1, -1, -1, -1}	{1.848012, -0.336648, 0.087829, 0.155082, -1, -1, -1, -1}	{0.217139, -1.758638, -0.200511, 0.030938, -1, -1, -1, -1}	{-4.090719, -1.834857, -0.078683, -0.043602, -1, -1, -1, -1}
{3.290429, -1.598344, 0.073223, -0.050696, -1, -1, -1, -1}	{2.232395, 0.196589, -0.058523, 0.100403, -1, -1, -1, -1}	{1.179396, -0.629764, 0.079151, -0.204182, -1, -1, -1, -1}	{-0.550920, -1.350784, 0.141822, 0.105632, -1, -1, -1, -1}	{-4.331678, -1.835120, 0.191222, -0.087534, -1, -1, -1, -1}
{3.791589, -2.206984, 0.053469, 0.095125, -1, -1, -1, -1}	{1.494358, 0.509107, -0.088287, -0.040043, -1, -1, -1, -1}	{1.291299, -0.940438, 0.024814, 0.236181, -1, -1, -1, -1}	{-0.577778, -1.278243, -0.167512, 0.129673, -1, -1, -1, -1}	{-4.725437, -1.012951, 0.034106, 0.113139, -1, -1, -1, -1}
{3.979766, -3.214047, 0.163322, 0.045981, -1, -1, -1, -1}	{1.252817, 0.822321, 0.132824, 0.080323, -1, -1, -1, -1}	{1.163797, -1.132758, -0.168681, -0.105719, -1, -1, -1, -1}	{-1.726496, -0.609120, 0.080407, 0.093691, -1, -1, -1, -1}	{-4.455682, -1.969443, 0.024392, 0.168233, -1, -1, -1, -1}
{4.074352, -3.202725, -0.182133, -0.001728, -1, -1, -1, -1}	{0.311610, 1.615249, -0.106868, 0.083745, -1, -1, -1, -1}	{1.046765, -1.114231, -0.143850, -0.027440, -1, -1, -1, -1}	{-1.836822, -0.485560, -0.040217, -0.184454, -1, -1, -1, -1}	{-4.752225, -1.620127, -0.097305, -0.061018, -1, -1, -1, -1}
{3.702541, -3.247129, 0.076458, 0.032235, -1, -1, -1, -1}	{1.112701, 1.941309, -0.322200, 0.037041, -1, -1, -1, -1}	{-0.097097, -0.948384, 0.075850, -0.271556, -1, -1, -1, -1}	{-2.594034, 0.138264, -0.037041, 0.153912, -1, -1, -1, -1}	{4.561389, -1.154062, 0.054170, 0.173497, -1, -1, -1, -1}
{3.704227, -4.085147, 0.145029, 0.157121, -1, -1, -1, -1}	{0.594110, 2.098115, 0.244127, 0.114804, -1, -1, -1, -1}	{0.562381, -1.119569, -0.096018, -0.086621, -1, -1, -1, -1}	{-2.732812, -0.021108, -0.031915, 0.124800, -1, -1, -1, -1}	{4.762931, -1.688191, -0.172273, -0.209199, -1, -1, -1, -1}
{3.994777, -4.039487, -0.107485, 0.155979, -1, -1, -1, -1}	{0.600704, 1.268021, 0.066541, 0.196093, -1, -1, -1, -1}	{-0.827537, -1.173523, 0.093173, -0.146552, -1, -1, -1, -1}	{-2.734403, -0.846565, -0.121048, -0.021773, -1, -1, -1, -1}	{4.586018, -2.707084, -0.038679, 0.116388, -1, -1, -1, -1}
{3.371405, -4.367172, 0.114393, -0.008933, -1, -1, -1, -1}	{0.674702, 1.030449, -0.001296, 0.235576, -1, -1, -1, -1}	{-1.311894, -1.599215, 0.223086, 0.153988, -1, -1, -1, -1}	{-2.873353, -1.294417, -0.139083, -0.168977, -1, -1, -1, -1}	{4.710092, -2.298050, 0.201506, -0.149456, -1, -1, -1, -1}
{2.768535, -4.542350, -0.044003, 0.265953, -1, -1, -1, -1}	{1.478109, 1.251792, -0.062126, -0.059827, -1, -1, -1, -1}	{-0.796023, -2.078775, -0.025360, 0.126397, -1, -1, -1, -1}	{-2.175538, -1.916555, -0.103809, -0.217197, -1, -1, -1, -1}	{-4.051808, -2.420885, -0.104856, -0.064971, -1, -1, -1, -1}
{3.586068, -4.363963, 0.059453, -0.088648, -1, -1, -1, -1}	{0.946960, 0.659642, -0.116289, 0.180318, -1, -1, -1, -1}	{-0.570948, -1.376926, -0.191931, 0.066505, -1, -1, -1, -1}	{-2.892064, -2.510411, 0.165749, -0.029121, -1, -1, -1, -1}	{-3.643529, -2.508457, -0.023766, -0.239298, -1, -1, -1, -1}
{3.012002, 4.626592, -0.013695, 0.230825, -1, -1, -1, -1}	{1.957112, 1.118848, -0.091415, 0.044437, -1, -1, -1, -1}	{0.093462, -1.798434, -0.060618, -0.013255, -1, -1, -1, -1}	{-2.954295, -2.059642, 0.089540, -0.005840, -1, -1, -1, -1}	{-2.983189, -2.535623, -0.050153, -0.087623, -1, -1, -1, -1}
{3.727345, -4.889539, -0.117962, -0.064947, -1, -1, -1, -1}	{2.043444, 0.945796, 0.024678, 0.147080, -1, -1, -1, -1}	{0.431884, -1.465629, -0.075603, -0.127087, -1, -1, -1, -1}	{-2.772039, -1.628800, -0.076166, 0.086895, -1, -1, -1, -1}	{-4.133455, -2.707944, -0.038492, -0.084504, -1, -1, -1, -1}
{3.969044, 3.870343, -0.135978, -0.048757, -1, -1, -1, -1}	{2.121062, 0.611959, -0.187549, 0.115983, -1, -1, -1, -1}	{0.612520, -1.809061, -0.029636, -0.182674, -1, -1, -1, -1}	{-3.352671, -1.743395, -0.122881, 0.189732, -1, -1, -1, -1}	{-4.467286, -2.188585, -0.136493, 0.015387, -1, -1, -1, -1}
{3.255856, 3.462745, 0.062565, -0.126705, -1, -1, -1, -1}	{1.475415, 0.538414, -0.175398, 0.154567, -1, -1, -1, -1}	{1.396028, -1.806988, -0.156201, 0.088034, -1, -1, -1, -1}	{-2.478947, -1.345513, -0.070615, 0.088167, -1, -1, -1, -1}	{-3.681355, -1.501459, -0.106096, -0.192204, -1, -1, -1, -1}
{2.813511, 3.778956, -0.109430, -0.101916, -1, -1, -1, -1}	{1.221285, 0.193995, 0.164611, 0.206543, -1, -1, -1, -1}	{0.864802, -1.805488, 0.077108, 0.126849, -1, -1, -1, -1}	{-1.823711, -1.280336, 0.085848, 0.160206, -1, -1, -1, -1}	{-4.746864, -1.688320, 0.191753, -0.083491, -1, -1, -1, -1}
{2.167415, 3.140490, 0.178227, 0.100776, -1, -1, -1, -1}	{0.978183, 1.253701, 0.055592, -0.174114, -1, -1, -1, -1}	{1.593946, -1.949848, 0.023989, -0.201333, -1, -1, -1, -1}	{-0.575175, -2.779458, -0.105606, -0.028399, -1, -1, -1, -1}	{-4.188423, -2.412499, -0.170675, 0.000241, -1, -1, -1, -1}
{3.080976, 3.899448, -0.026380, -0.229350, -1, -1, -1, -1}	{0.352038, 1.465718, 0.102605, 0.112901, -1, -1, -1, -1}	{1.580642, -2.491807, -0.013942, 0.309149, -1, -1, -1, -1}	{0.205662, -2.069522, 0.036353, 0.090441, -1, -1, -1, -1}	{4.506540, -2.039574, 0.298678, 0.042131, -1, -1, -1, -1}
{2.644384, 4.313333, 0.381144, -0.137510, -1, -1, -1, -1}	{0.758793, 1.915740, -0.076761, -0.022271, -1, -1, -1, -1}	{1.750640, -2.736327, 0.083111, -0.159202, -1, -1, -1, -1}	{-0.628490, -1.490676, -0.183688, -0.226723, -1, -1, -1, -1}	{4.196654, -1.300100, 0.183116, -0.034901, -1, -1, -1, -1}
{2.715397, 4.874258, -0.285957, 0.032547, -1, -1, -1, -1}	{0.473871, 1.691012, 0.034966, -0.170836, -1, -1, -1, -1}	{1.441943, -2.485059, 0.039443, 0.148244, -1, -1, -1, -1}	{-1.893122, -2.688107, -0.061836, 0.128926, -1, -1, -1, -1}	{3.181155, -1.669119, -0.123752, -0.072731, -1, -1, -1, -1}
{2.592698, -4.898914, 0.142055, 0.154757, -1, -1, -1, -1}	{0.325196, 0.326794, -0.184600, -0.148210, -1, -1, -1, -1}	{2.546131, -2.727892, -0.059337, -0.125918, -1, -1, -1, -1}	{-2.407420, -2.705069, -0.002657, 0.181938, -1, -1, -1, -1}	{2.606153, -1.295500, 0.147129, 0.085586, -1, -1, -1, -1}
{3.113102, -4.954667, -0.110848, 0.128995, -1, -1, -1, -1}	{0.062821, 0.465813, -0.110726, 0.057249, -1, -1, -1, -1}	{2.029745, -3.056455, 0.152454, 0.152791, -1, -1, -1, -1}	{-2.334099, -3.765314, -0.157546, -0.029922, -1, -1, -1, -1}	{2.409038, -2.299500, -0.024581, 0.175676, -1, -1, -1, -1}
{2.356058, -4.375843, -0.020154, -0.193751, -1, -1, -1, -1}	{1.308710, 0.383192, 0.178293, 0.069172, -1, -1, -1, -1}	{1.746886, -4.163950, 0.094467, 0.074757, -1, -1, -1, -1}	{-1.700121, -3.340573, 0.230828, -0.017831, -1, -1, -1, -1}	{2.424803, -1.414544, 0.014874, -0.146899, -1, -1, -1, -1}
{2.862196, -4.841039, -0.206956, 0.051740, -1, -1, -1, -1}	{0.475099, 0.861356, 0.058375, -0.170140, -1, -1, -1, -1}	{2.045795, -4.096231, 0.280159, 0.000735, -1, -1, -1, -1}	{-2.009346, -3.817094, 0.094079, 0.092359, -1, -1, -1, -1}	{3.064037, -0.964692, 0.059356, 0.097677, -1, -1, -1, -1}
{3.238651, -4.707174, -0.153908, 0.132111, -1, -1, -1, -1}	{0.911486, 1.071284, -0.154249, 0.212414, -1, -1, -1, -1}	{2.550844, -4.488986, -0.010325, -0.196493, -1, -1, -1, -1}	{-1.768830, -2.953786, -0.130992, -0.054746, -1, -1, -1, -1}	{3.734708, -0.719297, 0.206842, -0.043491, -1, -1, -1, -1}
{3.508844, -4.802941, 0.163164, -0.146884, -1, -1, -1, -1}	{0.534206, -0.122854, -0.020607, 0.242720, -1, -1, -1, -1}	{2.610456, -3.693415, -0.145679, 0.055663, -1, -1, -1, -1}	{-1.346325, -3.833200, 0.146610, 0.166918, -1, -1, -1, -1}	{3.801879, -1.249335, -0.125778, 0.047418, -1, -1, -1, -1}
{3.630521, -4.970194, -0.063435, -0.125974, -1, -1, -1, -1}	{0.137284, 0.421836, -0.085118, -0.138828, -1, -1, -1, -1}	{3.226552, -4.082114, -0.017422, 0.178008, -1, -1, -1, -1}	{-0.556623, -3.945224, -0.135695, -0.233965, -1, -1, -1, -1}	{2.624697, -1.289551, -0.003156, 0.252660, -1, -1, -1, -1}
{4.181617, 4.342136, -0.018941, 0.150111, -1, -1, -1, -1}	{-0.296322, -0.487481, 0.023398, 0.291622, -1, -1, -1, -1}	{2.407893, -2.871277, 0.161423, -0.120626, -1, -1, -1, -1}	{-0.291329, -4.066412, -0.124313, 0.171076, -1, -1, -1, -1}	{2.190431, -0.772995, 0.003930, -0.122055, -1, -1, -1, -1}
{4.403185, 4.229894, -0.136636, -0.033655, -1, -1, -1, -1}	{-0.016471, -0.949104, 0.056371, 0.124229, -1, -1, -1, -1}	{1.597124, -2.288895, 0.150134, -0.157704, -1, -1, -1, -1}	{-0.952051, -3.466591, -0.175521, 0.095789, -1, -1, -1, -1}	{2.209666, -1.131919, 0.276318, -0.139375, -1, -1, -1, -1}
{4.287663, 3.942437, 0.094648, 0.072389, -1, 2, -1, 2}	{0.026398, -1.475416, -0.072711, 0.013009, -1, -1, -1, -1}	{1.126926, -2.489072, 0.050149, -0.100268, -1, -1, -1, -1}	{-1.656012, -2.931056, 0.154542, -0.182388, -1, -1, -1, -1}	{2.636123, -1.425109, -0.139618, 0.009983, -1, -1, -1, -1}
