Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[673]    0.0    0.00    0.00     400         std::array<int, 2ul>* std::__uninitialized_default_n_a<std::array<int, 2ul>*, unsigned long, std::array<int, 2ul> >(std::array<int, 2ul>*, unsigned long, std::allocator<std::array<int, 2ul> >&) [673]
                0.00    0.00     400/400         std::array<int, 2ul>* std::__uninitialized_default_n<std::array<int, 2ul>*, unsigned long>(std::array<int, 2ul>*, unsigned long) [672]
-----------------------------------------------
                0.00    0.00     400/400         std::array<int, 2ul>* std::__uninitialized_default_n_1<true>::__uninit_default_n<std::array<int, 2ul>*, unsigned long>(std::array<int, 2ul>*, unsigned long) [668]
[674]    0.0    0.00    0.00     400         std::array<int, 2ul>* std::fill_n<std::array<int, 2ul>*, unsigned long, std::array<int, 2ul> >(std::array<int, 2ul>*, unsigned long, std::array<int, 2ul> const&) [674]
                0.00    0.00     400/3868        std::array<int, 2ul>* std::__niter_base<std::array<int, 2ul>*>(std::array<int, 2ul>*) [459]
                0.00    0.00     400/400         __gnu_cxx::__enable_if<!std::__is_scalar<std::array<int, 2ul> >::__value, std::array<int, 2ul>*>::__type std::__fill_n_a<std::array<int, 2ul>*, unsigned long, std::array<int, 2ul> >(std::array<int, 2ul>*, unsigned long, std::array<int, 2ul> const&) [671]
-----------------------------------------------
                0.00    0.00     396/396         motor::attach(int) [8]
[675]    0.0    0.00    0.00     396         std::array<int, 2ul>::at(unsigned long) const [675]
                0.00    0.00     396/379606      std::__array_traits<int, 2ul>::_S_ref(int const (&) [2], unsigned long) [99]
-----------------------------------------------
                0.00    0.00      18/388         int* boost::any_cast<int>(boost::any*) [1025]
                0.00    0.00      26/388         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* boost::any_cast<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(boost::any*) [964]
                0.00    0.00      27/388         bool* boost::any_cast<bool>(boost::any*) [961]
                0.00    0.00     132/388         double* boost::any_cast<double>(boost::any*) [772]
                0.00    0.00     185/388         main [1]
[676]    0.0    0.00    0.00     388         boost::any::type() const [676]
                0.00    0.00     264/264         boost::any::holder<double>::type() const [717]
                0.00    0.00      58/58          boost::any::holder<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type() const [863]
                0.00    0.00      36/36          boost::any::holder<bool>::type() const [904]
                0.00    0.00      30/30          boost::any::holder<int>::type() const [926]
-----------------------------------------------
                0.00    0.00       7/355         boost::shared_ptr<boost::program_options::options_description>::~shared_ptr() [1185]
                0.00    0.00      68/355         boost::shared_ptr<boost::program_options::value_semantic const>::~shared_ptr() [839]
                0.00    0.00     280/355         boost::shared_ptr<boost::program_options::option_description>::~shared_ptr() [714]
[677]    0.0    0.00    0.00     355         boost::detail::shared_count::~shared_count() [677]
                0.00    0.00     355/355         boost::detail::sp_counted_base::release() [678]
-----------------------------------------------
                0.00    0.00     355/355         boost::detail::shared_count::~shared_count() [677]
[678]    0.0    0.00    0.00     355         boost::detail::sp_counted_base::release() [678]
                0.00    0.00     355/433         boost::detail::atomic_exchange_and_add(int*, int) [657]
                0.00    0.00      78/78          boost::detail::sp_counted_base::weak_release() [824]
-----------------------------------------------
                0.00    0.00     352/352         bool std::__lexicographical_compare_impl<int const*, int const*, __gnu_cxx::__ops::_Iter_less_iter>(int const*, int const*, int const*, int const*, __gnu_cxx::__ops::_Iter_less_iter) [34]
[679]    0.0    0.00    0.00     352         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<int const*, int const*>(int const*, int const*) const [679]
-----------------------------------------------
                0.00    0.00      30/339         boost::any::holder<int>::holder(int const&) [923]
                0.00    0.00      44/339         boost::any::holder<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::holder(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [877]
                0.00    0.00      45/339         boost::any::holder<bool>::holder(bool const&) [864]
                0.00    0.00     220/339         boost::any::holder<double>::holder(double const&) [720]
[680]    0.0    0.00    0.00     339         boost::any::placeholder::placeholder() [680]
-----------------------------------------------
                0.00    0.00      30/339         boost::any::holder<int>::~holder() [924]
                0.00    0.00      44/339         boost::any::holder<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~holder() [878]
                0.00    0.00      45/339         boost::any::holder<bool>::~holder() [865]
                0.00    0.00     220/339         boost::any::holder<double>::~holder() [721]
[681]    0.0    0.00    0.00     339         boost::any::placeholder::~placeholder() [681]
-----------------------------------------------
                0.00    0.00       6/310         void std::vector<filament*, std::allocator<filament*> >::_M_emplace_back_aux<filament*>(filament*&&) [1405]
                0.00    0.00     304/310         std::vector<filament*, std::allocator<filament*> >::~vector() [696]
[682]    0.0    0.00    0.00     310         std::_Vector_base<filament*, std::allocator<filament*> >::_M_get_Tp_allocator() [682]
-----------------------------------------------
                0.00    0.00     307/307         void std::_Destroy<filament**>(filament**, filament**) [685]
[683]    0.0    0.00    0.00     307         void std::_Destroy_aux<true>::__destroy<filament**>(filament**, filament**) [683]
-----------------------------------------------
                0.00    0.00       3/307         void std::vector<filament*, std::allocator<filament*> >::_M_emplace_back_aux<filament*>(filament*&&) [1405]
                0.00    0.00     304/307         std::_Vector_base<filament*, std::allocator<filament*> >::~_Vector_base() [694]
[684]    0.0    0.00    0.00     307         std::_Vector_base<filament*, std::allocator<filament*> >::_M_deallocate(filament**, unsigned long) [684]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<filament*> >::deallocate(std::allocator<filament*>&, filament**, unsigned long) [1390]
-----------------------------------------------
                0.00    0.00     307/307         void std::_Destroy<filament**, filament*>(filament**, filament**, std::allocator<filament*>&) [686]
[685]    0.0    0.00    0.00     307         void std::_Destroy<filament**>(filament**, filament**) [685]
                0.00    0.00     307/307         void std::_Destroy_aux<true>::__destroy<filament**>(filament**, filament**) [683]
-----------------------------------------------
                0.00    0.00       3/307         void std::vector<filament*, std::allocator<filament*> >::_M_emplace_back_aux<filament*>(filament*&&) [1405]
                0.00    0.00     304/307         std::vector<filament*, std::allocator<filament*> >::~vector() [696]
[686]    0.0    0.00    0.00     307         void std::_Destroy<filament**, filament*>(filament**, filament**, std::allocator<filament*>&) [686]
                0.00    0.00     307/307         void std::_Destroy<filament**>(filament**, filament**) [685]
-----------------------------------------------
                0.00    0.00     304/304         std::allocator<filament*>::allocator() [689]
[687]    0.0    0.00    0.00     304         __gnu_cxx::new_allocator<filament*>::new_allocator() [687]
-----------------------------------------------
                0.00    0.00     304/304         std::allocator<filament*>::~allocator() [690]
[688]    0.0    0.00    0.00     304         __gnu_cxx::new_allocator<filament*>::~new_allocator() [688]
-----------------------------------------------
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_impl::_Vector_impl() [691]
[689]    0.0    0.00    0.00     304         std::allocator<filament*>::allocator() [689]
                0.00    0.00     304/304         __gnu_cxx::new_allocator<filament*>::new_allocator() [687]
-----------------------------------------------
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_impl::~_Vector_impl() [692]
[690]    0.0    0.00    0.00     304         std::allocator<filament*>::~allocator() [690]
                0.00    0.00     304/304         __gnu_cxx::new_allocator<filament*>::~new_allocator() [688]
-----------------------------------------------
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_base() [693]
[691]    0.0    0.00    0.00     304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_impl::_Vector_impl() [691]
                0.00    0.00     304/304         std::allocator<filament*>::allocator() [689]
-----------------------------------------------
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::~_Vector_base() [694]
[692]    0.0    0.00    0.00     304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_impl::~_Vector_impl() [692]
                0.00    0.00     304/304         std::allocator<filament*>::~allocator() [690]
-----------------------------------------------
                0.00    0.00     304/304         std::vector<filament*, std::allocator<filament*> >::vector() [695]
[693]    0.0    0.00    0.00     304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_base() [693]
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_impl::_Vector_impl() [691]
-----------------------------------------------
                0.00    0.00     304/304         std::vector<filament*, std::allocator<filament*> >::~vector() [696]
[694]    0.0    0.00    0.00     304         std::_Vector_base<filament*, std::allocator<filament*> >::~_Vector_base() [694]
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_impl::~_Vector_impl() [692]
                0.00    0.00     304/307         std::_Vector_base<filament*, std::allocator<filament*> >::_M_deallocate(filament**, unsigned long) [684]
-----------------------------------------------
                0.00    0.00       1/304         filament_ensemble::filament_ensemble(double, std::array<double, 2ul>, std::array<int, 2ul>, double, double, double, double, int, double, std::vector<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >, double, double, double, double, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double, double, double) [81]
                0.00    0.00     303/304         filament::update_stretching(double) [65]
[695]    0.0    0.00    0.00     304         std::vector<filament*, std::allocator<filament*> >::vector() [695]
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::_Vector_base() [693]
-----------------------------------------------
                0.00    0.00       1/304         filament_ensemble::~filament_ensemble() [84]
                0.00    0.00     303/304         filament_ensemble::update_filament_stretching(int) [64]
[696]    0.0    0.00    0.00     304         std::vector<filament*, std::allocator<filament*> >::~vector() [696]
                0.00    0.00     304/310         std::_Vector_base<filament*, std::allocator<filament*> >::_M_get_Tp_allocator() [682]
                0.00    0.00     304/307         void std::_Destroy<filament**, filament*>(filament**, filament**, std::allocator<filament*>&) [686]
                0.00    0.00     304/304         std::_Vector_base<filament*, std::allocator<filament*> >::~_Vector_base() [694]
-----------------------------------------------
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_move_assign(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&, std::integral_constant<bool, true>) [700]
[697]    0.0    0.00    0.00     303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::get_allocator() const [697]
                0.00    0.00     303/3333        std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_get_Tp_allocator() const [487]
                0.00    0.00     303/606         std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::allocator(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [628]
-----------------------------------------------
                0.00    0.00     303/303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_base(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [699]
[698]    0.0    0.00    0.00     303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [698]
                0.00    0.00     303/606         std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::allocator(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [628]
-----------------------------------------------
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::vector(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [701]
[699]    0.0    0.00    0.00     303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_base(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [699]
                0.00    0.00     303/303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [698]
-----------------------------------------------
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::operator=(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&) [702]
[700]    0.0    0.00    0.00     303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_move_assign(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&, std::integral_constant<bool, true>) [700]
                0.00    0.00     606/606         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_impl&) [631]
                0.00    0.00     606/4343        std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_get_Tp_allocator() [391]
                0.00    0.00     303/303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::get_allocator() const [697]
                0.00    0.00     303/1010        std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::~allocator() [609]
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::vector(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [701]
                0.00    0.00     303/303         void std::__alloc_on_move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&) [703]
                0.00    0.00     303/707         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::~vector() [619]
-----------------------------------------------
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_move_assign(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&, std::integral_constant<bool, true>) [700]
[701]    0.0    0.00    0.00     303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::vector(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [701]
                0.00    0.00     303/303         std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_Vector_base(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > const&) [699]
-----------------------------------------------
                0.00    0.00     303/303         filament_ensemble::quad_update_serial() [3]
[702]    0.0    0.00    0.00     303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::operator=(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&) [702]
                0.00    0.00     303/303         std::remove_reference<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&>::type&& std::move<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&>(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&) [706]
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_move_assign(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&, std::integral_constant<bool, true>) [700]
-----------------------------------------------
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_move_assign(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&, std::integral_constant<bool, true>) [700]
[703]    0.0    0.00    0.00     303         void std::__alloc_on_move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&) [703]
                0.00    0.00     303/303         void std::__do_alloc_on_move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::integral_constant<bool, true>) [704]
-----------------------------------------------
                0.00    0.00     303/303         void std::__alloc_on_move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&) [703]
[704]    0.0    0.00    0.00     303         void std::__do_alloc_on_move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::integral_constant<bool, true>) [704]
                0.00    0.00     303/303         std::remove_reference<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&>::type&& std::move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&>(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&) [705]
-----------------------------------------------
                0.00    0.00     303/303         void std::__do_alloc_on_move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&, std::integral_constant<bool, true>) [704]
[705]    0.0    0.00    0.00     303         std::remove_reference<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&>::type&& std::move<std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&>(std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >&) [705]
-----------------------------------------------
                0.00    0.00     303/303         std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::operator=(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&&) [702]
[706]    0.0    0.00    0.00     303         std::remove_reference<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&>::type&& std::move<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&>(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >&) [706]
-----------------------------------------------
                0.00    0.00     292/292         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<std::array<int, 2ul>*>(std::move_iterator<std::array<int, 2ul>*>) [711]
[707]    0.0    0.00    0.00     292         std::move_iterator<std::array<int, 2ul>*>::base() const [707]
-----------------------------------------------
                0.00    0.00     292/292         std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_M_check_len(unsigned long, char const*) const [757]
[708]    0.0    0.00    0.00     292         std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::max_size() const [708]
                0.00    0.00     292/292         std::allocator_traits<std::allocator<std::array<int, 2ul> > >::max_size(std::allocator<std::array<int, 2ul> > const&) [710]
                0.00    0.00     292/3322        std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_M_get_Tp_allocator() const [511]
-----------------------------------------------
                0.00    0.00     292/292         std::move_iterator<std::array<int, 2ul>*> std::__make_move_if_noexcept_iterator<std::array<int, 2ul>, std::move_iterator<std::array<int, 2ul>*> >(std::array<int, 2ul>*) [713]
[709]    0.0    0.00    0.00     292         std::move_iterator<std::array<int, 2ul>*>::move_iterator(std::array<int, 2ul>*) [709]
-----------------------------------------------
                0.00    0.00     292/292         std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::max_size() const [708]
[710]    0.0    0.00    0.00     292         std::allocator_traits<std::allocator<std::array<int, 2ul> > >::max_size(std::allocator<std::array<int, 2ul> > const&) [710]
                0.00    0.00     292/3868        __gnu_cxx::new_allocator<std::array<int, 2ul> >::max_size() const [458]
-----------------------------------------------
                0.00    0.00     292/292         std::array<int, 2ul>* std::copy<std::move_iterator<std::array<int, 2ul>*>, std::array<int, 2ul>*>(std::move_iterator<std::array<int, 2ul>*>, std::move_iterator<std::array<int, 2ul>*>, std::array<int, 2ul>*) [766]
[711]    0.0    0.00    0.00     292         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<std::array<int, 2ul>*>(std::move_iterator<std::array<int, 2ul>*>) [711]
                0.00    0.00     292/292         std::array<int, 2ul>* std::__miter_base<std::array<int, 2ul>*>(std::array<int, 2ul>*) [712]
                0.00    0.00     292/292         std::move_iterator<std::array<int, 2ul>*>::base() const [707]
-----------------------------------------------
                0.00    0.00     292/292         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<std::array<int, 2ul>*>(std::move_iterator<std::array<int, 2ul>*>) [711]
[712]    0.0    0.00    0.00     292         std::array<int, 2ul>* std::__miter_base<std::array<int, 2ul>*>(std::array<int, 2ul>*) [712]
-----------------------------------------------
                0.00    0.00     292/292         std::array<int, 2ul>* std::__uninitialized_move_if_noexcept_a<std::array<int, 2ul>*, std::array<int, 2ul>*, std::allocator<std::array<int, 2ul> > >(std::array<int, 2ul>*, std::array<int, 2ul>*, std::array<int, 2ul>*, std::allocator<std::array<int, 2ul> >&) [765]
[713]    0.0    0.00    0.00     292         std::move_iterator<std::array<int, 2ul>*> std::__make_move_if_noexcept_iterator<std::array<int, 2ul>, std::move_iterator<std::array<int, 2ul>*> >(std::array<int, 2ul>*) [713]
                0.00    0.00     292/292         std::move_iterator<std::array<int, 2ul>*>::move_iterator(std::array<int, 2ul>*) [709]
-----------------------------------------------
                0.00    0.00     280/280         void std::_Destroy<boost::shared_ptr<boost::program_options::option_description> >(boost::shared_ptr<boost::program_options::option_description>*) [716]
[714]    0.0    0.00    0.00     280         boost::shared_ptr<boost::program_options::option_description>::~shared_ptr() [714]
                0.00    0.00     280/355         boost::detail::shared_count::~shared_count() [677]
-----------------------------------------------
                0.00    0.00     280/280         void std::_Destroy_aux<false>::__destroy<boost::shared_ptr<boost::program_options::option_description>*>(boost::shared_ptr<boost::program_options::option_description>*, boost::shared_ptr<boost::program_options::option_description>*) [1241]
[715]    0.0    0.00    0.00     280         boost::shared_ptr<boost::program_options::option_description>* std::__addressof<boost::shared_ptr<boost::program_options::option_description> >(boost::shared_ptr<boost::program_options::option_description>&) [715]
-----------------------------------------------
                0.00    0.00     280/280         void std::_Destroy_aux<false>::__destroy<boost::shared_ptr<boost::program_options::option_description>*>(boost::shared_ptr<boost::program_options::option_description>*, boost::shared_ptr<boost::program_options::option_description>*) [1241]
[716]    0.0    0.00    0.00     280         void std::_Destroy<boost::shared_ptr<boost::program_options::option_description> >(boost::shared_ptr<boost::program_options::option_description>*) [716]
                0.00    0.00     280/280         boost::shared_ptr<boost::program_options::option_description>::~shared_ptr() [714]
-----------------------------------------------
                0.00    0.00     264/264         boost::any::type() const [676]
[717]    0.0    0.00    0.00     264         boost::any::holder<double>::type() const [717]
-----------------------------------------------
                0.00    0.00     222/222         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [719]
[718]    0.0    0.00    0.00     222         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [718]
                0.00    0.00     222/18657       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [229]
-----------------------------------------------
                0.00    0.00      20/222         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [1008]
                0.00    0.00     202/222         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [742]
[719]    0.0    0.00    0.00     222         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [719]
                0.00    0.00     222/5395        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [376]
                0.00    0.00     222/222         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [718]
-----------------------------------------------
                0.00    0.00      44/220         boost::any::any<double>(double const&) [879]
