{0.537381, 1.542267, 0.082694, 0.932187, 0}	{0.620075, 2.474454, 0.116404, 0.823207, 0}	{0.736479, -2.702339, -0.033412, 1.078561, 0}	{0.703067, -1.623779, -0.270315, 0.945812, 0}	{0.711525, -0.044612, -0.297020, -0.868687, 1}	{0.414505, -0.913299, -0.083682, -0.990642, 1}	{0.330823, -1.903941, -0.045874, -0.984770, 1}	{0.284949, -2.888711, 0.032612, -0.948622, 1}	{-0.627956, 2.384004, 0.279078, -0.910842, 2}	{-0.348878, 1.473162, 0.419568, -1.027694, 2}	{0.070690, 0.445468, 0.403634, -1.020094, 2}	{0.474324, -0.574626, 0.479915, -0.850665, 2}
{0.467862, 1.062505, 0.238416, 0.871318, 0}	{0.706278, 1.933822, 0.104634, 0.817616, 0}	{0.810912, 2.751438, -0.401679, 0.997699, 0}	{0.409233, -2.250863, -0.543350, 0.861914, 0}	{0.955376, -0.330580, 0.063470, -1.077028, 1}	{1.018846, -1.407608, -0.140507, -1.019032, 1}	{0.878339, -2.426639, -0.087792, -1.062309, 1}	{0.790547, 2.511052, -0.376022, -0.870642, 1}	{-0.473465, 1.485050, 0.025900, -0.953134, 2}	{-0.447565, 0.531915, -0.119881, -0.975188, 2}	{-0.567445, -0.443272, 0.462235, -0.804581, 2}	{-0.105210, -1.247854, 0.768464, -0.659128, 2}
{0.923597, 1.101038, -0.195260, 0.927732, 0}	{0.728337, 2.028770, -0.246777, 1.018822, 0}	{0.481560, -2.952408, -0.071991, 0.927060, 0}	{0.409568, -2.025348, -0.327945, 0.960454, 0}	{0.957907, -0.338034, 0.151618, -1.005169, 1}	{1.109525, -1.343202, -0.083019, -0.973787, 1}	{1.026506, -2.316990, -0.285067, -0.977599, 1}	{0.741439, 2.705412, -0.095123, -1.025073, 1}	{-1.464910, 1.363725, 0.522476, -0.802809, 2}	{-0.942434, 0.560916, 0.609809, -0.711835, 2}	{-0.332625, -0.150918, 0.474570, -0.773281, 2}	{0.141945, -0.924200, 0.367881, -0.977504, 2}
{0.298711, 1.181177, 0.209439, 1.034880, 0}	{0.508150, 2.216058, -0.129324, 1.052852, 0}	{0.378827, -2.731090, -0.003891, 0.900939, 0}	{0.374936, -1.830151, -0.219315, 1.045389, 0}	{1.248681, -0.440090, -0.143197, -1.015397, 1}	{1.105484, -1.455488, -0.211653, -0.861666, 1}	{0.893831, -2.317154, -0.316295, -0.887420, 1}	{0.577536, 2.795427, -0.269160, -0.909850, 1}	{-0.893572, 2.223053, 0.095239, -1.086966, 2}	{-0.798333, 1.136087, 0.338580, -0.999889, 2}	{-0.459753, 0.136198, 0.580461, -0.777196, 2}	{0.120709, -0.640998, 0.450662, -0.987353, 2}
{0.417005, 1.514030, 0.232568, 1.011045, 0}	{0.649573, 2.525075, -0.184767, 0.982733, 0}	{0.464806, -2.492191, -0.428842, 0.875520, 0}	{0.035964, -1.616672, -0.441164, 0.911490, 0}	{2.426603, -0.824608, -0.721779, -0.661003, 1}	{1.704824, -1.485612, -0.681134, -0.597482, 1}	{1.023690, -2.083094, -0.411531, -0.777309, 1}	{0.612159, -2.860403, -0.196437, -0.962201, 1}	{-0.644121, 2.399043, 0.398384, -0.962540, 2}	{-0.245737, 1.436503, 0.170302, -1.003254, 2}	{-0.075435, 0.433249, 0.008960, -0.948108, 2}	{-0.066475, -0.514859, 0.233672, -0.930658, 2}
{0.470088, 1.548505, -0.308786, 0.869858, 0}	{0.161301, 2.418363, 0.065845, 0.991012, 0}	{0.227147, -2.590625, 0.097382, 1.143781, 0}	{0.324529, -1.446844, -0.119406, 0.961045, 0}	{1.798070, -0.868915, -0.595531, -0.762548, 1}	{1.202539, -1.631463, -0.328976, -0.787766, 1}	{0.873563, -2.419229, -0.479432, -0.921834, 1}	{0.394131, 2.658936, -0.332395, -0.910231, 1}	{-0.990873, 2.327304, 0.531454, -0.891177, 2}	{-0.459419, 1.436128, 0.512924, -0.836197, 2}	{0.053505, 0.599930, 0.383985, -0.997451, 2}	{0.437489, -0.397521, 0.150672, -0.979902, 2}
{0.511221, 1.822607, -0.203282, 1.014850, 0}	{0.307940, 2.837457, -0.134872, 1.055547, 0}	{0.173068, -2.106996, -0.310355, 0.815350, 0}	{-0.137288, -1.291646, -0.018989, 0.969976, 0}	{2.628955, -2.080244, -0.975536, -0.051810, 1}	{1.653418, -2.132055, -0.808788, -0.429709, 1}	{0.844630, -2.561764, -0.656762, -0.649084, 1}	{0.187868, 2.789152, -0.791403, -0.625384, 1}	{-1.162560, 2.669411, 0.257106, -0.922304, 2}	{-0.905454, 1.747106, 0.249597, -0.915191, 2}	{-0.655857, 0.831915, 0.449804, -0.998097, 2}	{-0.206053, -0.166181, 0.406779, -1.022644, 2}
{1.027609, 2.072439, -0.213986, 0.929073, 0}	{0.813623, -2.998488, -0.507572, 0.873639, 0}	{0.306051, -2.124849, -0.673307, 0.743473, 0}	{-0.367255, -1.381376, -0.534038, 0.994839, 0}	{2.359442, -0.942604, -0.596234, -0.783930, 1}	{1.763208, -1.726534, -0.583516, -0.734972, 1}	{1.179692, -2.461506, -0.468606, -0.968086, 1}	{0.711086, 2.570408, -0.330667, -0.918884, 1}	{-1.381573, 2.862821, 0.192768, -1.101869, 2}	{-1.188805, 1.760951, 0.257852, -1.012981, 2}	{-0.930953, 0.747971, 0.230276, -1.023559, 2}	{-0.700677, -0.275588, 0.316453, -0.897187, 2}
{0.657842, 1.896056, 0.112142, 0.960244, 0}	{0.769984, 2.856300, -0.144706, 0.989541, 0}	{0.625278, -2.154158, -0.430471, 0.925793, 0}	{0.194807, -1.228365, -0.551296, 0.854851, 0}	{1.651476, -0.725871, -0.319442, -0.956858, 1}	{1.332034, -1.682729, -0.644103, -0.908626, 1}	{0.687932, -2.591355, -0.208596, -0.944386, 1}	{0.479335, 2.464259, -0.173893, -0.968317, 1}	{-1.526846, 2.597415, 0.344766, -1.039598, 2}	{-1.182080, 1.557817, 0.338052, -0.799850, 2}	{-0.844028, 0.757968, 0.576507, -0.931258, 2}	{-0.267521, -0.173291, 0.690096, -0.774940, 2}
{0.298691, 1.559839, 0.225004, 0.969714, 0}	{0.523695, 2.529553, 0.159401, 0.915680, 0}	{0.683095, -2.554767, -0.374128, 0.952404, 0}	{0.308967, -1.602363, -0.531987, 0.882718, 0}	{0.837843, -0.875591, 0.002540, -1.034155, 1}	{0.840382, -1.909745, -0.304821, -1.022085, 1}	{0.535561, -2.931830, -0.288431, -0.961286, 1}	{0.247130, 2.106883, -0.148635, -1.094131, 1}	{-1.675227, 1.974575, 0.663789, -0.762595, 2}	{-1.011439, 1.211980, 0.648719, -0.801096, 2}	{-0.362720, 0.410884, 0.394142, -0.974028, 2}	{0.031421, -0.563143, 0.398215, -0.835337, 2}
{0.200247, 1.587608, -0.002974, 1.007283, 0}	{0.197273, 2.594891, -0.046371, 0.930110, 0}	{0.150902, -2.474999, -0.325463, 0.976571, 0}	{-0.174561, -1.498428, -0.399580, 0.825857, 0}	{1.802839, -1.465327, -0.998040, -0.493432, 1}	{0.804798, -1.958759, -0.588963, -0.832856, 1}	{0.215835, -2.791614, -0.342171, -1.078636, 1}	{-0.126336, 2.129749, -0.223364, -0.913664, 1}	{-1.473565, 2.179805, 0.356260, -0.963273, 2}	{-1.117306, 1.216532, 0.396160, -0.945976, 2}	{-0.721146, 0.270556, 0.372188, -0.868053, 2}	{-0.348959, -0.597498, 0.450554, -0.781832, 2}
{-0.778758, 1.449251, 0.377429, 0.881081, 0}	{-0.401329, 2.330332, 0.116584, 0.897356, 0}	{-0.284745, -2.772312, 0.233820, 1.047317, 0}	{-0.050925, -1.724995, -0.092694, 0.986692, 0}	{1.396082, -1.721317, -0.698664, -0.800427, 1}	{0.697418, -2.521745, -0.732670, -0.707870, 1}	{-0.035253, 2.770385, -0.699654, -0.790606, 1}	{-0.734907, 1.979780, -0.632219, -0.876238, 1}	{-0.859301, 2.092185, 0.302386, -0.912988, 2}	{-0.556915, 1.179197, 0.082927, -0.979351, 2}	{-0.473988, 0.199846, 0.489804, -0.664512, 2}	{0.015816, -0.464665, 0.171891, -1.169735, 2}
{-0.696045, 1.861960, 0.512151, 0.848151, 0}	{-0.183894, 2.710111, -0.171845, 1.048599, 0}	{-0.355739, -2.241290, -0.358863, 0.906441, 0}	{-0.714602, -1.334849, -0.220020, 0.971092, 0}	{1.218350, -1.233056, -0.524483, -0.715134, 1}	{0.693867, -1.948190, -0.686738, -0.776460, 1}	{0.007129, -2.724650, -0.591993, -0.877440, 1}	{-0.584864, 2.397910, -0.507049, -0.991053, 1}	{0.256702, 2.356040, -0.432386, -0.833952, 2}	{-0.175684, 1.522088, -0.387832, -0.920465, 2}	{-0.563515, 0.601623, -0.205301, -0.951846, 2}	{-0.768817, -0.350223, 0.249062, -0.886885, 2}
{-0.516987, 1.689725, 0.081290, 0.957931, 0}	{-0.435698, 2.647656, 0.101982, 1.025886, 0}	{-0.333716, -2.326458, -0.136094, 1.034052, 0}	{-0.469810, -1.292407, -0.468803, 0.931842, 0}	{1.170176, -1.328899, -0.614471, -0.696174, 1}	{0.555705, -2.025074, -0.610568, -0.745909, 1}	{-0.054863, -2.770982, -0.448604, -0.814633, 1}	{-0.503467, 2.414384, -0.223761, -0.932519, 1}	{0.540030, 2.602362, -0.333529, -1.015977, 2}	{0.206501, 1.586385, -0.490207, -1.028230, 2}	{-0.283706, 0.558155, -0.382429, -0.886330, 2}	{-0.666135, -0.328175, 0.002860, -0.924644, 2}
{-0.845471, 1.772355, 0.270269, 0.852515, 0}	{-0.575202, 2.624870, 0.004977, 0.979058, 0}	{-0.570224, -2.396072, 0.152641, 0.968738, 0}	{-0.417583, -1.427333, 0.141023, 0.991375, 0}	{0.827291, -1.178708, -0.483726, -0.962466, 1}	{0.343564, -2.141175, -0.468022, -1.098340, 1}	{-0.124457, 2.760485, -0.584860, -0.950059, 1}	{-0.709317, 1.810427, -0.434611, -0.952273, 1}	{-0.540991, 2.489023, 0.135865, -0.964200, 2}	{-0.405126, 1.524823, -0.073116, -1.008865, 2}	{-0.478241, 0.515958, 0.210971, -0.950935, 2}	{-0.267270, -0.434976, 0.087752, -0.914931, 2}
{-1.074592, 2.173456, 0.571126, 0.772915, 0}	{-0.503466, 2.946371, 0.557617, 0.811765, 0}	{0.054151, -2.241863, 0.483987, 1.004737, 0}	{0.538138, -1.237126, -0.066154, 1.080112, 0}	{1.189061, -1.543654, -0.607061, -0.699117, 1}	{0.582000, -2.242771, -0.845489, -0.628676, 1}	{-0.263489, -2.871447, -0.631046, -0.914944, 1}	{-0.894535, 2.213609, -0.746255, -0.640398, 1}	{-0.234321, 2.940668, 0.287710, -1.030418, 2}	{0.053389, 1.910250, 0.381864, -0.971037, 2}	{0.435253, 0.939213, 0.170389, -1.023678, 2}	{0.605642, -0.084465, 0.129047, -1.002808, 2}
{-0.485489, 2.035637, 0.055493, 0.849116, 0}	{-0.429996, 2.884753, 0.229716, 0.862323, 0}	{-0.200280, -2.252924, 0.201895, 1.062305, 0}	{0.001615, -1.190619, 0.211033, 0.918129, 0}	{0.938481, -1.231720, -0.584073, -0.894525, 1}	{0.354408, -2.126245, -0.376595, -0.863742, 1}	{-0.022187, -2.989987, -0.239160, -0.973201, 1}	{-0.261347, 2.036813, -0.784548, -0.655425, 1}	{0.622211, 2.837967, -0.051779, -1.044025, 2}	{0.570432, 1.793942, -0.074636, -1.140042, 2}	{0.495796, 0.653900, -0.176135, -0.932015, 2}	{0.319661, -0.278115, -0.011013, -0.921854, 2}
{-0.760439, 1.939884, 0.341557, 1.023152, 0}	{-0.418882, 2.963036, 0.277649, 1.018684, 0}	{-0.141232, -2.018280, 0.087907, 1.026365, 0}	{-0.053325, -0.991915, 0.197803, 0.921496, 0}	{1.169907, -1.444003, -0.435165, -0.946930, 1}	{0.734742, -2.390934, -0.815040, -0.605766, 1}	{-0.080298, -2.996700, -0.467956, -0.920393, 1}	{-0.548254, 2.082906, -0.403049, -0.949559, 1}	{1.129832, 2.796962, -0.531369, -0.908091, 2}	{0.598462, 1.888870, -0.020341, -0.919385, 2}	{0.578121, 0.969485, -0.210387, -0.995686, 2}	{0.367734, -0.026201, -0.232872, -1.009901, 2}
{-0.405174, 1.910599, 0.390499, 0.954898, 0}	{-0.014675, 2.865498, 0.073658, 1.061339, 0}	{0.058982, -2.073163, 0.012719, 0.955679, 0}	{0.071702, -1.117484, 0.050930, 0.999751, 0}	{2.345294, -2.350222, -1.047667, -0.274462, 1}	{1.297628, -2.624684, -0.954419, -0.527900, 1}	{0.343208, 2.847416, -0.622004, -0.765230, 1}	{-0.278795, 2.082187, -0.687705, -0.702420, 1}	{1.593287, 2.467683, -0.536789, -0.841953, 2}	{1.056499, 1.625730, -0.231875, -0.961481, 2}	{0.824624, 0.664249, -0.420947, -0.773653, 2}	{0.403677, -0.109404, -0.179570, -0.931175, 2}
{-0.242063, 2.164978, 0.370464, 0.826654, 0}	{0.128402, 2.991632, 0.350198, 0.875548, 0}	{0.478599, -2.132820, 0.208193, 0.936410, 0}	{0.686792, -1.196409, 0.225328, 0.979047, 0}	{2.069456, -1.826600, -0.771852, -0.495750, 1}	{1.297603, -2.322350, -0.686657, -0.717218, 1}	{0.610947, 2.960433, -0.616238, -0.846262, 1}	{-0.005291, 2.114171, -0.575362, -0.784205, 1}	{1.270711, 2.703492, -0.186401, -0.985600, 2}	{1.084310, 1.717892, -0.240429, -0.964383, 2}	{0.843881, 0.753509, 0.036074, -0.931041, 2}	{0.879955, -0.177532, 0.103246, -0.961313, 2}
{0.366861, 1.645617, -0.035838, 1.012120, 0}	{0.331023, 2.657736, 0.062703, 1.005590, 0}	{0.393726, -2.336674, 0.245883, 0.874698, 0}	{0.639609, -1.461976, 0.012813, 1.048286, 0}	{0.899560, -1.271568, -0.209016, -0.909804, 1}	{0.690543, -2.181372, -0.163405, -0.917106, 1}	{0.527138, 2.901522, -0.022179, -1.060490, 1}	{0.504960, 1.841031, -0.345150, -0.933524, 1}	{1.413636, 2.570398, -0.347350, -1.003413, 2}	{1.066287, 1.566984, 0.090524, -1.020521, 2}	{1.156811, 0.546463, -0.110500, -0.996700, 2}	{1.046311, -0.450237, -0.340208, -0.894256, 2}
{0.032110, 1.816638, 0.514028, 0.901636, 0}	{0.546138, 2.718273, -0.006422, 1.137029, 0}	{0.539716, -2.144698, 0.256021, 0.843648, 0}	{0.795737, -1.301049, -0.026395, 1.054951, 0}	{1.578342, -1.460253, -0.360228, -0.825717, 1}	{1.218115, -2.285970, -0.443225, -0.961477, 1}	{0.774890, 2.752553, -0.503984, -0.804614, 1}	{0.270907, 1.947939, -0.553882, -0.860511, 1}	{0.717603, 2.475144, 0.368259, -0.832610, 2}	{1.085862, 1.642534, -0.118891, -0.952422, 2}	{0.966971, 0.690113, -0.084859, -0.902011, 2}	{0.882112, -0.211899, 0.120232, -0.943257, 2}
{-0.193231, 1.883285, 0.435139, 0.951441, 0}	{0.241908, 2.834726, 0.249290, 0.970259, 0}	{0.491198, -2.195015, 0.226665, 0.948096, 0}	{0.717864, -1.246919, 0.543710, 0.894249, 0}	{0.872629, -1.061526, -0.157661, -1.059972, 1}	{0.714968, -2.121498, -0.147028, -0.999747, 1}	{0.567940, 2.878754, -0.427726, -0.917056, 1}	{0.140214, 1.961698, -0.453607, -0.789240, 1}	{1.850998, 2.660070, -0.075347, -0.967148, 2}	{1.775651, 1.692921, -0.028386, -1.011024, 2}	{1.747264, 0.681897, -0.403473, -0.920336, 2}	{1.343792, -0.238439, -0.269232, -1.045685, 2}
{-0.503734, 2.310332, 0.761264, 0.680085, 0}	{0.257530, 2.990418, 0.633561, 0.846897, 0}	{0.891091, -2.162685, 0.284277, 1.120915, 0}	{1.175369, -1.041771, 0.276005, 0.889038, 0}	{1.839486, -1.240072, -0.526496, -0.923272, 1}	{1.312990, -2.163344, -0.711482, -0.889367, 1}	{0.601508, 2.947288, -0.907797, -0.572328, 1}	{-0.306289, 2.374961, -1.003343, -0.311634, 1}	{1.649342, 2.971327, 0.294193, -1.036861, 2}	{1.943535, 1.934466, 0.147554, -1.028314, 2}	{2.091090, 0.906152, -0.349326, -1.028333, 2}	{1.741764, -0.122181, -0.376441, -0.987895, 2}
{-0.438175, 1.870945, 0.617609, 0.899428, 0}	{0.179433, 2.770373, 0.421666, 1.007959, 0}	{0.601099, -2.221668, 0.169893, 0.978046, 0}	{0.770992, -1.243622, 0.607832, 0.746025, 0}	{1.925186, -2.029390, -0.771409, -0.487583, 1}	{1.153777, -2.516974, -0.698713, -0.663714, 1}	{0.455064, 2.819313, -0.580974, -0.856373, 1}	{-0.125910, 1.962940, -0.555115, -0.729497, 1}	{-2.675975, 2.092391, -0.550046, -0.932066, 2}	{2.773979, 1.160325, -0.846750, -0.700702, 2}	{1.927228, 0.459623, -0.335723, -0.973919, 2}	{1.591505, -0.514295, -0.646456, -0.838163, 2}
{-0.386506, 2.275844, 0.622639, 0.812847, 0}	{0.236134, -2.911309, 0.312719, 0.933053, 0}	{0.548853, -1.978256, 0.386170, 0.895733, 0}	{0.935023, -1.082522, 0.591515, 0.873638, 0}	{1.957880, -1.420217, -0.779033, -0.764036, 1}	{1.178847, -2.184253, -0.601772, -0.834698, 1}	{0.577075, 2.981049, -0.759592, -0.662939, 1}	{-0.182517, 2.318110, -0.685694, -0.812193, 1}	{2.622476, 2.354732, -0.162881, -0.986251, 2}	{2.459595, 1.368481, -0.249400, -1.021498, 2}	{2.210195, 0.346983, -0.701853, -0.670313, 2}	{1.508342, -0.323329, -0.281116, -0.747729, 2}
{0.703585, 1.982833, 0.344920, 1.022174, 0}	{1.048505, -2.994993, -0.098828, 1.024787, 0}	{0.949677, -1.970206, -0.170993, 1.005602, 0}	{0.778683, -0.964604, 0.330146, 0.899800, 0}	{2.075839, -1.277294, -0.300019, -0.856491, 1}	{1.775821, -2.133785, -0.441014, -0.887100, 1}	{1.334807, 2.979115, -0.377024, -0.834355, 1}	{0.957783, 2.144759, -0.893089, -0.510988, 1}	{-2.954404, 2.401506, -0.664417, -0.798862, 2}	{2.381179, 1.602645, -0.460631, -0.902068, 2}	{1.920548, 0.700576, -0.560445, -0.800801, 2}	{1.360103, -0.100225, -0.594980, -0.823861, 2}
{0.194812, 2.440025, 0.293534, 0.845497, 0}	{0.488346, -2.714478, 0.272569, 0.900025, 0}	{0.760915, -1.814453, 0.263503, 0.950755, 0}	{1.024418, -0.863698, 0.072583, 0.978958, 0}	{0.480382, -0.440886, 0.156183, -1.079834, 1}	{0.636565, -1.520720, -0.039987, -0.998501, 1}	{0.596578, -2.519221, -0.271340, -0.999175, 1}	{0.325238, 2.481603, -0.554201, -0.746021, 1}	{-2.595217, 2.572560, -0.704016, -0.625569, 2}	{2.700767, 1.946991, -0.600675, -1.004777, 2}	{2.100092, 0.942214, -0.593060, -0.877367, 2}	{1.507032, 0.064847, -0.350786, -0.933352, 2}
{0.005979, 2.456255, 0.527393, 0.850552, 0}	{0.533371, -2.693193, 0.663157, 0.786353, 0}	{1.196528, -1.906839, 0.305160, 0.902030, 0}	{1.501688, -1.004810, 0.366056, 0.939558, 0}	{1.998718, -0.955286, -0.572291, -0.816672, 1}	{1.426427, -1.771958, -0.732147, -0.761389, 1}	{0.694280, -2.533347, -0.373694, -0.955765, 1}	{0.320586, 2.510888, -0.529019, -0.815553, 1}	{1.809986, 2.952422, -0.024217, -1.039427, 2}	{1.785769, 1.912996, 0.092391, -0.978336, 2}	{1.878160, 0.934660, 0.101192, -0.982832, 2}	{1.979352, -0.048173, -0.127161, -0.961269, 2}
{-0.102674, 2.557414, 0.355709, 0.887363, 0}	{0.253034, -2.555223, 0.362826, 0.916035, 0}	{0.615860, -1.639188, 0.490025, 0.853460, 0}	{1.105885, -0.785728, 0.320199, 0.962262, 0}	{2.028458, -1.154931, -0.560095, -0.797941, 1}	{1.468364, -1.952871, -0.656044, -0.750671, 1}	{0.812320, -2.703542, -0.661593, -0.759331, 1}	{0.150727, 2.537127, -0.846719, -0.571463, 1}	{2.596836, 2.975140, -0.250992, -0.992205, 2}	{2.345844, 1.982935, -0.387121, -0.796628, 2}	{1.958723, 1.186307, -0.333582, -0.963632, 2}	{1.625141, 0.222675, -0.229302, -0.991182, 2}
{-0.707778, 2.791722, 0.860060, 0.744634, 0}	{0.152282, -2.463645, 0.828525, 0.736864, 0}	{0.980807, -1.726781, 0.466128, 0.887235, 0}	{1.446935, -0.839546, 0.600771, 0.805302, 0}	{2.133747, -1.746795, -0.869482, -0.237400, 1}	{1.264265, -1.984195, -0.851883, -0.433825, 1}	{0.412382, -2.418020, -0.640648, -0.828871, 1}	{-0.228266, 2.753108, -0.448567, -0.862749, 1}	{-2.187880, 2.272971, -0.450810, -0.788345, 2}	{-2.638690, 1.484626, -0.519105, -0.707735, 2}	{2.842204, 0.776891, -0.569099, -0.803298, 2}	{2.273105, -0.026406, -0.542544, -0.925491, 2}
{0.218873, 2.759282, 0.628800, 0.854153, 0}	{0.847674, -2.386565, 0.702000, 0.743435, 0}	{1.549674, -1.643130, 0.611438, 0.772486, 0}	{2.161112, -0.870643, 0.394973, 1.021416, 0}	{2.794244, -0.965590, -0.874208, -0.704540, 1}	{1.920036, -1.670131, -0.825830, -0.695917, 1}	{1.094207, -2.366048, -0.570967, -0.786228, 1}	{0.523240, 2.847724, -1.002159, -0.359537, 1}	{-1.482148, 2.499998, -0.743642, -0.680340, 2}	{-2.225790, 1.819658, -0.569075, -0.908990, 2}	{-2.794865, 0.910667, -0.424954, -0.857227, 2}	{2.780181, 0.053440, -0.345391, -0.916229, 2}
{0.085998, -2.763913, 0.746815, 0.827042, 0}	{0.832813, -1.936871, 0.763393, 0.703806, 0}	{1.596206, -1.233065, 0.825590, 0.461856, 0}	{2.421796, -0.771209, 0.803462, 0.439821, 0}	{-2.975317, -1.420193, -0.850767, -0.441764, 1}	{2.173916, -1.861958, -0.942474, -0.342326, 1}	{1.231443, -2.204284, -0.848504, -0.431241, 1}	{0.382939, -2.635525, -0.855520, -0.504646, 1}	{-1.619098, 2.604544, -0.380507, -0.977193, 2}	{-1.999605, 1.627351, -0.407946, -0.903394, 2}	{-2.407551, 0.723957, -0.237993, -1.062746, 2}	{-2.645544, -0.338789, -0.749010, -0.699000, 2}
{-0.125180, -2.439201, 0.830403, 0.269162, 0}	{0.705223, -2.170039, 0.947311, 0.370983, 0}	{1.652535, -1.799056, 0.805199, 0.529374, 0}	{2.457733, -1.269682, 0.709277, 0.694246, 0}	{2.905300, -2.489999, -1.005009, 0.181050, 1}	{1.900291, -2.308949, -0.853624, 0.113845, 1}	{1.046667, -2.195104, -0.987137, -0.414966, 1}	{0.059529, -2.610070, -0.576504, -0.693239, 1}	{-0.441334, 1.454558, -0.828525, -0.630953, 2}	{-1.269860, 0.823605, -0.761409, -0.713229, 2}	{-2.031269, 0.110375, -0.690784, -0.747886, 2}	{-2.722053, -0.637510, -0.666744, -0.715738, 2}
{0.214602, 2.900106, 0.784845, 0.628888, 0}	{0.999447, -2.471007, 0.767933, 0.620723, 0}	{1.767380, -1.850284, 0.643612, 0.666233, 0}	{2.410992, -1.184051, 0.299268, 0.952425, 0}	{-2.817500, -1.869190, -0.851025, -0.431161, 1}	{2.331475, -2.300352, -1.023950, -0.234892, 1}	{1.307525, -2.535244, -0.867140, -0.605565, 1}	{0.440385, 2.859191, -0.776831, -0.539788, 1}	{-1.579636, 2.411542, -0.484899, -0.906407, 2}	{-2.064535, 1.505134, -0.317437, -1.034799, 2}	{-2.381972, 0.470335, -0.623689, -0.774533, 2}	{2.994338, -0.304198, -0.468203, -0.826990, 2}
{0.227495, 2.618197, 0.630962, 0.659700, 0}	{0.858456, -2.722103, 0.695728, 0.588082, 0}	{1.554184, -2.134021, 0.470767, 1.059766, 0}	{2.024951, -1.074256, 0.478287, 0.759940, 0}	{2.435187, -1.538631, -0.783492, -0.390105, 1}	{1.651695, -1.928735, -0.695400, -0.677771, 1}	{0.956295, -2.606506, -0.528752, -0.820945, 1}	{0.427543, 2.572549, -0.667273, -0.786828, 1}	{-1.191672, 1.894108, -0.812265, -0.716873, 2}	{-2.003938, 1.177236, -0.619537, -0.787113, 2}	{-2.623475, 0.390122, -0.642437, -0.783805, 2}	{2.734088, -0.393683, -0.681572, -0.748772, 2}
{0.062768, 2.786475, 0.599398, 0.890955, 0}	{0.662167, -2.322570, 0.697682, 0.739074, 0}	{1.359848, -1.583496, 0.451100, 0.970918, 0}	{1.810948, -0.612578, 0.546246, 0.813416, 0}	{2.795469, -1.784827, -1.048642, -0.106879, 1}	{1.746827, -1.891706, -0.905374, -0.486595, 1}	{0.841453, -2.378301, -0.566929, -0.676119, 1}	{0.274525, 2.945580, -0.416536, -0.991760, 1}	{-1.695756, 2.398311, -0.129483, -0.988736, 2}	{-1.825238, 1.409574, -0.804837, -0.574348, 2}	{-2.630075, 0.835226, -0.777469, -0.746613, 2}	{2.592455, 0.088613, -0.659575, -0.741898, 2}
{0.095701, 2.872971, 0.511013, 0.955032, 0}	{0.606713, -2.171997, 0.656980, 0.815394, 0}	{1.263693, -1.356603, 0.450150, 0.787906, 0}	{1.713843, -0.568698, 0.467529, 0.876892, 0}	{2.476412, -0.688067, -0.722418, -0.769834, 1}	{1.753995, -1.457901, -0.849533, -0.647031, 1}	{0.904461, -2.104932, -0.538879, -0.856725, 1}	{0.365583, -2.961657, -0.925647, -0.624085, 1}	{-1.341521, 2.265577, -0.775145, -0.654350, 2}	{-2.116667, 1.611227, -0.894835, -0.661877, 2}	{2.988499, 0.949349, -0.631689, -0.675429, 2}	{2.356810, 0.273920, -0.520650, -0.862566, 2}
{-0.340269, -2.665248, 0.802408, 0.668425, 0}	{0.462139, -1.996823, 0.665538, 0.750551, 0}	{1.127678, -1.246272, 0.709670, 0.724020, 0}	{1.837348, -0.522253, 0.615248, 0.885810, 0}	{2.396152, -1.116926, -0.904784, -0.423167, 1}	{1.491368, -1.540093, -0.650836, -0.706652, 1}	{0.840532, -2.246746, -0.892716, -0.442266, 1}	{-0.052184, -2.689012, -0.867691, -0.558557, 1}	{-1.871691, 2.912751, -0.635335, -0.827082, 2}	{-2.507026, 2.085669, -0.591322, -0.789086, 2}	{2.901651, 1.296583, -0.366550, -0.843173, 2}	{2.535102, 0.453409, -0.400966, -0.979314, 2}
{-0.425051, -2.548784, 0.787854, 0.670067, 0}	{0.362803, -1.878717, 0.629207, 0.816899, 0}	{0.992010, -1.061819, 0.762262, 0.544050, 0}	{1.754272, -0.517768, 0.705941, 0.557274, 0}	{2.483673, -1.225259, -1.103016, -0.009024, 1}	{1.380657, -1.234283, -0.886051, -0.571134, 1}	{0.494606, -1.805417, -0.638175, -0.747174, 1}	{-0.143569, -2.552591, -0.466384, -0.881921, 1}	{-1.670381, 2.709735, -0.524125, -1.015046, 2}	{-2.194506, 1.694689, -0.616349, -0.871901, 2}	{-2.810855, 0.822788, -0.693509, -0.791898, 2}	{2.495636, 0.030890, -0.568793, -0.755748, 2}
{-0.696549, -2.302391, 0.862199, 0.711823, 0}	{0.165650, -1.590568, 0.949957, 0.437073, 0}	{1.115607, -1.153495, 0.972539, 0.316327, 0}	{2.088145, -0.837169, 0.764668, 0.689343, 0}	{1.719048, -0.074604, -0.572360, -0.922203, 1}	{1.146688, -0.996807, -0.777152, -0.635215, 1}	{0.369536, -1.632022, -0.690333, -0.646382, 1}	{-0.320797, -2.278404, -0.672632, -0.768318, 1}	{-1.621931, 2.402799, -0.312886, -0.952523, 2}	{-1.934817, 1.450275, -0.469621, -0.812677, 2}	{-2.404437, 0.637598, -0.600766, -0.799384, 2}	{2.994797, -0.161786, -0.660470, -0.785801, 2}
