{-0.696045, 1.861960, 0.250000, 0}	{-0.183894, 2.710111, 0.250000, 0}	{-0.355739, -2.241290, 0.250000, 0}	{-0.714602, -1.334849, 0.250000, 0}	{-0.934622, -0.363757, 0.250000, 0}	{1.218350, -1.233056, 0.250000, 1}	{0.693867, -1.948190, 0.250000, 1}	{0.007129, -2.724650, 0.250000, 1}	{-0.584864, 2.397910, 0.250000, 1}	{-1.091913, 1.406857, 0.250000, 1}	{0.256702, 2.356040, 0.250000, 2}	{-0.175684, 1.522088, 0.250000, 2}	{-0.563515, 0.601623, 0.250000, 2}	{-0.768817, -0.350223, 0.250000, 2}	{-0.519755, -1.237108, 0.250000, 2}
{-0.516987, 1.689725, 0.250000, 0}	{-0.435698, 2.647656, 0.250000, 0}	{-0.333716, -2.326458, 0.250000, 0}	{-0.469810, -1.292407, 0.250000, 0}	{-0.938613, -0.360565, 0.250000, 0}	{1.170176, -1.328899, 0.250000, 1}	{0.555705, -2.025074, 0.250000, 1}	{-0.054863, -2.770982, 0.250000, 1}	{-0.503467, 2.414384, 0.250000, 1}	{-0.727229, 1.481865, 0.250000, 1}	{0.540030, 2.602362, 0.250000, 2}	{0.206501, 1.586385, 0.250000, 2}	{-0.283706, 0.558155, 0.250000, 2}	{-0.666135, -0.328175, 0.250000, 2}	{-0.663274, -1.252819, 0.250000, 2}
{-0.845471, 1.772355, 0.250000, 0}	{-0.575202, 2.624870, 0.250000, 0}	{-0.570224, -2.396072, 0.250000, 0}	{-0.417583, -1.427333, 0.250000, 0}	{-0.276561, -0.435958, 0.250000, 0}	{0.827291, -1.178708, 0.250000, 1}	{0.343564, -2.141175, 0.250000, 1}	{-0.124457, 2.760485, 0.250000, 1}	{-0.709317, 1.810427, 0.250000, 1}	{-1.143927, 0.858153, 0.250000, 1}	{-0.540991, 2.489023, 0.250000, 2}	{-0.405126, 1.524823, 0.250000, 2}	{-0.478241, 0.515958, 0.250000, 2}	{-0.267270, -0.434976, 0.250000, 2}	{-0.179519, -1.349907, 0.250000, 2}
{-1.074592, 2.173456, 0.250000, 0}	{-0.503466, 2.946371, 0.250000, 0}	{0.054151, -2.241863, 0.250000, 0}	{0.538138, -1.237126, 0.250000, 0}	{0.471983, -0.157014, 0.250000, 0}	{1.189061, -1.543654, 0.250000, 1}	{0.582000, -2.242771, 0.250000, 1}	{-0.263489, -2.871447, 0.250000, 1}	{-0.894535, 2.213609, 0.250000, 1}	{-1.640790, 1.573211, 0.250000, 1}	{-0.234321, 2.940668, 0.250000, 2}	{0.053389, 1.910250, 0.250000, 2}	{0.435253, 0.939213, 0.250000, 2}	{0.605642, -0.084465, 0.250000, 2}	{0.734689, -1.087273, 0.250000, 2}
{-0.485489, 2.035637, 0.250000, 0}	{-0.429996, 2.884753, 0.250000, 0}	{-0.200280, -2.252924, 0.250000, 0}	{0.001615, -1.190619, 0.250000, 0}	{0.212648, -0.272490, 0.250000, 0}	{0.938481, -1.231720, 0.250000, 1}	{0.354408, -2.126245, 0.250000, 1}	{-0.022187, -2.989987, 0.250000, 1}	{-0.261347, 2.036813, 0.250000, 1}	{-1.045895, 1.381388, 0.250000, 1}	{0.622211, 2.837967, 0.250000, 2}	{0.570432, 1.793942, 0.250000, 2}	{0.495796, 0.653900, 0.250000, 2}	{0.319661, -0.278115, 0.250000, 2}	{0.308648, -1.199969, 0.250000, 2}
{-0.760439, 1.939884, 0.250000, 0}	{-0.418882, 2.963036, 0.250000, 0}	{-0.141232, -2.018280, 0.250000, 0}	{-0.053325, -0.991915, 0.250000, 0}	{0.144478, -0.070419, 0.250000, 0}	{1.169907, -1.444003, 0.250000, 1}	{0.734742, -2.390934, 0.250000, 1}	{-0.080298, -2.996700, 0.250000, 1}	{-0.548254, 2.082906, 0.250000, 1}	{-0.951303, 1.133347, 0.250000, 1}	{1.129832, 2.796962, 0.250000, 2}	{0.598462, 1.888870, 0.250000, 2}	{0.578121, 0.969485, 0.250000, 2}	{0.367734, -0.026201, 0.250000, 2}	{0.134862, -1.036102, 0.250000, 2}
{-0.405174, 1.910599, 0.250000, 0}	{-0.014675, 2.865498, 0.250000, 0}	{0.058982, -2.073163, 0.250000, 0}	{0.071702, -1.117484, 0.250000, 0}	{0.122631, -0.117733, 0.250000, 0}	{2.345294, -2.350222, 0.250000, 1}	{1.297628, -2.624684, 0.250000, 1}	{0.343208, 2.847416, 0.250000, 1}	{-0.278795, 2.082187, 0.250000, 1}	{-0.966500, 1.379766, 0.250000, 1}	{1.593287, 2.467683, 0.250000, 2}	{1.056499, 1.625730, 0.250000, 2}	{0.824624, 0.664249, 0.250000, 2}	{0.403677, -0.109404, 0.250000, 2}	{0.224106, -1.040579, 0.250000, 2}
{-0.242063, 2.164978, 0.250000, 0}	{0.128402, 2.991632, 0.250000, 0}	{0.478599, -2.132820, 0.250000, 0}	{0.686792, -1.196409, 0.250000, 0}	{0.912121, -0.217363, 0.250000, 0}	{2.069456, -1.826600, 0.250000, 1}	{1.297603, -2.322350, 0.250000, 1}	{0.610947, 2.960433, 0.250000, 1}	{-0.005291, 2.114171, 0.250000, 1}	{-0.580653, 1.329966, 0.250000, 1}	{1.270711, 2.703492, 0.250000, 2}	{1.084310, 1.717892, 0.250000, 2}	{0.843881, 0.753509, 0.250000, 2}	{0.879955, -0.177532, 0.250000, 2}	{0.983201, -1.138845, 0.250000, 2}
{0.366861, 1.645617, 0.250000, 0}	{0.331023, 2.657736, 0.250000, 0}	{0.393726, -2.336674, 0.250000, 0}	{0.639609, -1.461976, 0.250000, 0}	{0.652421, -0.413690, 0.250000, 0}	{0.899560, -1.271568, 0.250000, 1}	{0.690543, -2.181372, 0.250000, 1}	{0.527138, 2.901522, 0.250000, 1}	{0.504960, 1.841031, 0.250000, 1}	{0.159809, 0.907507, 0.250000, 1}	{1.413636, 2.570398, 0.250000, 2}	{1.066287, 1.566984, 0.250000, 2}	{1.156811, 0.546463, 0.250000, 2}	{1.046311, -0.450237, 0.250000, 2}	{0.706103, -1.344493, 0.250000, 2}
{0.032110, 1.816638, 0.250000, 0}	{0.546138, 2.718273, 0.250000, 0}	{0.539716, -2.144698, 0.250000, 0}	{0.795737, -1.301049, 0.250000, 0}	{0.769342, -0.246098, 0.250000, 0}	{1.578342, -1.460253, 0.250000, 1}	{1.218115, -2.285970, 0.250000, 1}	{0.774890, 2.752553, 0.250000, 1}	{0.270907, 1.947939, 0.250000, 1}	{-0.282975, 1.087428, 0.250000, 1}	{0.717603, 2.475144, 0.250000, 2}	{1.085862, 1.642534, 0.250000, 2}	{0.966971, 0.690113, 0.250000, 2}	{0.882112, -0.211899, 0.250000, 2}	{1.002344, -1.155156, 0.250000, 2}
{-0.193231, 1.883285, 0.250000, 0}	{0.241908, 2.834726, 0.250000, 0}	{0.491198, -2.195015, 0.250000, 0}	{0.717864, -1.246919, 0.250000, 0}	{1.261573, -0.352670, 0.250000, 0}	{0.872629, -1.061526, 0.250000, 1}	{0.714968, -2.121498, 0.250000, 1}	{0.567940, 2.878754, 0.250000, 1}	{0.140214, 1.961698, 0.250000, 1}	{-0.313394, 1.172459, 0.250000, 1}	{1.850998, 2.660070, 0.250000, 2}	{1.775651, 1.692921, 0.250000, 2}	{1.747264, 0.681897, 0.250000, 2}	{1.343792, -0.238439, 0.250000, 2}	{1.074560, -1.284124, 0.250000, 2}
{-0.503734, 2.310332, 0.250000, 0}	{0.257530, 2.990418, 0.250000, 0}	{0.891091, -2.162685, 0.250000, 0}	{1.175369, -1.041771, 0.250000, 0}	{1.451373, -0.152732, 0.250000, 0}	{1.839486, -1.240072, 0.250000, 1}	{1.312990, -2.163344, 0.250000, 1}	{0.601508, 2.947288, 0.250000, 1}	{-0.306289, 2.374961, 0.250000, 1}	{-1.309633, 2.063327, 0.250000, 1}	{1.649342, 2.971327, 0.250000, 2}	{1.943535, 1.934466, 0.250000, 2}	{2.091090, 0.906152, 0.250000, 2}	{1.741764, -0.122181, 0.250000, 2}	{1.365323, -1.110076, 0.250000, 2}
{-0.438175, 1.870945, 0.250000, 0}	{0.179433, 2.770373, 0.250000, 0}	{0.601099, -2.221668, 0.250000, 0}	{0.770992, -1.243622, 0.250000, 0}	{1.378824, -0.497596, 0.250000, 0}	{1.925186, -2.029390, 0.250000, 1}	{1.153777, -2.516974, 0.250000, 1}	{0.455064, 2.819313, 0.250000, 1}	{-0.125910, 1.962940, 0.250000, 1}	{-0.681026, 1.233443, 0.250000, 1}	{-2.675975, 2.092391, 0.250000, 2}	{2.773979, 1.160325, 0.250000, 2}	{1.927228, 0.459623, 0.250000, 2}	{1.591505, -0.514295, 0.250000, 2}	{0.945049, -1.352458, 0.250000, 2}
{-0.386506, 2.275844, 0.250000, 0}	{0.236134, -2.911309, 0.250000, 0}	{0.548853, -1.978256, 0.250000, 0}	{0.935023, -1.082522, 0.250000, 0}	{1.526538, -0.208884, 0.250000, 0}	{1.957880, -1.420217, 0.250000, 1}	{1.178847, -2.184253, 0.250000, 1}	{0.577075, 2.981049, 0.250000, 1}	{-0.182517, 2.318110, 0.250000, 1}	{-0.868211, 1.505918, 0.250000, 1}	{2.622476, 2.354732, 0.250000, 2}	{2.459595, 1.368481, 0.250000, 2}	{2.210195, 0.346983, 0.250000, 2}	{1.508342, -0.323329, 0.250000, 2}	{1.227227, -1.071058, 0.250000, 2}
{0.703585, 1.982833, 0.250000, 0}	{1.048505, -2.994993, 0.250000, 0}	{0.949677, -1.970206, 0.250000, 0}	{0.778683, -0.964604, 0.250000, 0}	{1.108830, -0.064804, 0.250000, 0}	{2.075839, -1.277294, 0.250000, 1}	{1.775821, -2.133785, 0.250000, 1}	{1.334807, 2.979115, 0.250000, 1}	{0.957783, 2.144759, 0.250000, 1}	{0.064694, 1.633771, 0.250000, 1}	{-2.954404, 2.401506, 0.250000, 2}	{2.381179, 1.602645, 0.250000, 2}	{1.920548, 0.700576, 0.250000, 2}	{1.360103, -0.100225, 0.250000, 2}	{0.765124, -0.924086, 0.250000, 2}
{0.194812, 2.440025, 0.250000, 0}	{0.488346, -2.714478, 0.250000, 0}	{0.760915, -1.814453, 0.250000, 0}	{1.024418, -0.863698, 0.250000, 0}	{1.097001, 0.115260, 0.250000, 0}	{0.480382, -0.440886, 0.250000, 1}	{0.636565, -1.520720, 0.250000, 1}	{0.596578, -2.519221, 0.250000, 1}	{0.325238, 2.481603, 0.250000, 1}	{-0.228963, 1.735582, 0.250000, 1}	{-2.595217, 2.572560, 0.250000, 2}	{2.700767, 1.946991, 0.250000, 2}	{2.100092, 0.942214, 0.250000, 2}	{1.507032, 0.064847, 0.250000, 2}	{1.156246, -0.868504, 0.250000, 2}
{0.005979, 2.456255, 0.250000, 0}	{0.533371, -2.693193, 0.250000, 0}	{1.196528, -1.906839, 0.250000, 0}	{1.501688, -1.004810, 0.250000, 0}	{1.867744, -0.065251, 0.250000, 0}	{1.998718, -0.955286, 0.250000, 1}	{1.426427, -1.771958, 0.250000, 1}	{0.694280, -2.533347, 0.250000, 1}	{0.320586, 2.510888, 0.250000, 1}	{-0.208432, 1.695334, 0.250000, 1}	{1.809986, 2.952422, 0.250000, 2}	{1.785769, 1.912996, 0.250000, 2}	{1.878160, 0.934660, 0.250000, 2}	{1.979352, -0.048173, 0.250000, 2}	{1.852191, -1.009442, 0.250000, 2}
{-0.102674, 2.557414, 0.250000, 0}	{0.253034, -2.555223, 0.250000, 0}	{0.615860, -1.639188, 0.250000, 0}	{1.105885, -0.785728, 0.250000, 0}	{1.426084, 0.176534, 0.250000, 0}	{2.028458, -1.154931, 0.250000, 1}	{1.468364, -1.952871, 0.250000, 1}	{0.812320, -2.703542, 0.250000, 1}	{0.150727, 2.537127, 0.250000, 1}	{-0.695992, 1.965664, 0.250000, 1}	{2.596836, 2.975140, 0.250000, 2}	{2.345844, 1.982935, 0.250000, 2}	{1.958723, 1.186307, 0.250000, 2}	{1.625141, 0.222675, 0.250000, 2}	{1.395839, -0.768507, 0.250000, 2}
{-0.707778, 2.791722, 0.250000, 0}	{0.152282, -2.463645, 0.250000, 0}	{0.980807, -1.726781, 0.250000, 0}	{1.446935, -0.839546, 0.250000, 0}	{2.047706, -0.034244, 0.250000, 0}	{2.133747, -1.746795, 0.250000, 1}	{1.264265, -1.984195, 0.250000, 1}	{0.412382, -2.418020, 0.250000, 1}	{-0.228266, 2.753108, 0.250000, 1}	{-0.676834, 1.890360, 0.250000, 1}	{-2.187880, 2.272971, 0.250000, 2}	{-2.638690, 1.484626, 0.250000, 2}	{2.842204, 0.776891, 0.250000, 2}	{2.273105, -0.026406, 0.250000, 2}	{1.730561, -0.951897, 0.250000, 2}
{0.218873, 2.759282, 0.250000, 0}	{0.847674, -2.386565, 0.250000, 0}	{1.549674, -1.643130, 0.250000, 0}	{2.161112, -0.870643, 0.250000, 0}	{2.556085, 0.150773, 0.250000, 0}	{2.794244, -0.965590, 0.250000, 1}	{1.920036, -1.670131, 0.250000, 1}	{1.094207, -2.366048, 0.250000, 1}	{0.523240, 2.847724, 0.250000, 1}	{-0.478919, 2.488188, 0.250000, 1}	{-1.482148, 2.499998, 0.250000, 2}	{-2.225790, 1.819658, 0.250000, 2}	{-2.794865, 0.910667, 0.250000, 2}	{2.780181, 0.053440, 0.250000, 2}	{2.434790, -0.862789, 0.250000, 2}
{0.085998, -2.763913, 0.250000, 0}	{0.832813, -1.936871, 0.250000, 0}	{1.596206, -1.233065, 0.250000, 0}	{2.421796, -0.771209, 0.250000, 0}	{-2.774742, -0.331388, 0.250000, 0}	{-2.975317, -1.420193, 0.250000, 1}	{2.173916, -1.861958, 0.250000, 1}	{1.231443, -2.204284, 0.250000, 1}	{0.382939, -2.635525, 0.250000, 1}	{-0.472581, 2.859829, 0.250000, 1}	{-1.619098, 2.604544, 0.250000, 2}	{-1.999605, 1.627351, 0.250000, 2}	{-2.407551, 0.723957, 0.250000, 2}	{-2.645544, -0.338789, 0.250000, 2}	{2.605446, -1.037789, 0.250000, 2}
{-0.125180, -2.439201, 0.250000, 0}	{0.705223, -2.170039, 0.250000, 0}	{1.652535, -1.799056, 0.250000, 0}	{2.457733, -1.269682, 0.250000, 0}	{-2.832990, -0.575437, 0.250000, 0}	{2.905300, -2.489999, 0.250000, 1}	{1.900291, -2.308949, 0.250000, 1}	{1.046667, -2.195104, 0.250000, 1}	{0.059529, -2.610070, 0.250000, 1}	{-0.516974, 2.696692, 0.250000, 1}	{-0.441334, 1.454558, 0.250000, 2}	{-1.269860, 0.823605, 0.250000, 2}	{-2.031269, 0.110375, 0.250000, 2}	{-2.722053, -0.637510, 0.250000, 2}	{2.611203, -1.353248, 0.250000, 2}
{0.214602, 2.900106, 0.250000, 0}	{0.999447, -2.471007, 0.250000, 0}	{1.767380, -1.850284, 0.250000, 0}	{2.410992, -1.184051, 0.250000, 0}	{2.710260, -0.231626, 0.250000, 0}	{-2.817500, -1.869190, 0.250000, 1}	{2.331475, -2.300352, 0.250000, 1}	{1.307525, -2.535244, 0.250000, 1}	{0.440385, 2.859191, 0.250000, 1}	{-0.336446, 2.319403, 0.250000, 1}	{-1.579636, 2.411542, 0.250000, 2}	{-2.064535, 1.505134, 0.250000, 2}	{-2.381972, 0.470335, 0.250000, 2}	{2.994338, -0.304198, 0.250000, 2}	{2.526135, -1.131188, 0.250000, 2}
{0.227495, 2.618197, 0.250000, 0}	{0.858456, -2.722103, 0.250000, 0}	{1.554184, -2.134021, 0.250000, 0}	{2.024951, -1.074256, 0.250000, 0}	{2.503238, -0.314316, 0.250000, 0}	{2.435187, -1.538631, 0.250000, 1}	{1.651695, -1.928735, 0.250000, 1}	{0.956295, -2.606506, 0.250000, 1}	{0.427543, 2.572549, 0.250000, 1}	{-0.239729, 1.785722, 0.250000, 1}	{-1.191672, 1.894108, 0.250000, 2}	{-2.003938, 1.177236, 0.250000, 2}	{-2.623475, 0.390122, 0.250000, 2}	{2.734088, -0.393683, 0.250000, 2}	{2.052516, -1.142455, 0.250000, 2}
{0.062768, 2.786475, 0.250000, 0}	{0.662167, -2.322570, 0.250000, 0}	{1.359848, -1.583496, 0.250000, 0}	{1.810948, -0.612578, 0.250000, 0}	{2.357195, 0.200838, 0.250000, 0}	{2.795469, -1.784827, 0.250000, 1}	{1.746827, -1.891706, 0.250000, 1}	{0.841453, -2.378301, 0.250000, 1}	{0.274525, 2.945580, 0.250000, 1}	{-0.142012, 1.953819, 0.250000, 1}	{-1.695756, 2.398311, 0.250000, 2}	{-1.825238, 1.409574, 0.250000, 2}	{-2.630075, 0.835226, 0.250000, 2}	{2.592455, 0.088613, 0.250000, 2}	{1.932880, -0.653285, 0.250000, 2}
{0.095701, 2.872971, 0.250000, 0}	{0.606713, -2.171997, 0.250000, 0}	{1.263693, -1.356603, 0.250000, 0}	{1.713843, -0.568698, 0.250000, 0}	{2.181372, 0.308194, 0.250000, 0}	{2.476412, -0.688067, 0.250000, 1}	{1.753995, -1.457901, 0.250000, 1}	{0.904461, -2.104932, 0.250000, 1}	{0.365583, -2.961657, 0.250000, 1}	{-0.560064, 2.414258, 0.250000, 1}	{-1.341521, 2.265577, 0.250000, 2}	{-2.116667, 1.611227, 0.250000, 2}	{2.988499, 0.949349, 0.250000, 2}	{2.356810, 0.273920, 0.250000, 2}	{1.836160, -0.588645, 0.250000, 2}
{-0.340269, -2.665248, 0.250000, 0}	{0.462139, -1.996823, 0.250000, 0}	{1.127678, -1.246272, 0.250000, 0}	{1.837348, -0.522253, 0.250000, 0}	{2.452595, 0.363557, 0.250000, 0}	{2.396152, -1.116926, 0.250000, 1}	{1.491368, -1.540093, 0.250000, 1}	{0.840532, -2.246746, 0.250000, 1}	{-0.052184, -2.689012, 0.250000, 1}	{-0.919876, 2.752431, 0.250000, 1}	{-1.871691, 2.912751, 0.250000, 2}	{-2.507026, 2.085669, 0.250000, 2}	{2.901651, 1.296583, 0.250000, 2}	{2.535102, 0.453409, 0.250000, 2}	{2.134135, -0.525905, 0.250000, 2}
{-0.425051, -2.548784, 0.250000, 0}	{0.362803, -1.878717, 0.250000, 0}	{0.992010, -1.061819, 0.250000, 0}	{1.754272, -0.517768, 0.250000, 0}	{2.460214, 0.039506, 0.250000, 0}	{2.483673, -1.225259, 0.250000, 1}	{1.380657, -1.234283, 0.250000, 1}	{0.494606, -1.805417, 0.250000, 1}	{-0.143569, -2.552591, 0.250000, 1}	{-0.609952, 2.565488, 0.250000, 1}	{-1.670381, 2.709735, 0.250000, 2}	{-2.194506, 1.694689, 0.250000, 2}	{-2.810855, 0.822788, 0.250000, 2}	{2.495636, 0.030890, 0.250000, 2}	{1.926843, -0.724858, 0.250000, 2}
{-0.696549, -2.302391, 0.250000, 0}	{0.165650, -1.590568, 0.250000, 0}	{1.115607, -1.153495, 0.250000, 0}	{2.088145, -0.837169, 0.250000, 0}	{2.852813, -0.147826, 0.250000, 0}	{1.719048, -0.074604, 0.250000, 1}	{1.146688, -0.996807, 0.250000, 1}	{0.369536, -1.632022, 0.250000, 1}	{-0.320797, -2.278404, 0.250000, 1}	{-0.993429, 2.953277, 0.250000, 1}	{-1.621931, 2.402799, 0.250000, 2}	{-1.934817, 1.450275, 0.250000, 2}	{-2.404437, 0.637598, 0.250000, 2}	{2.994797, -0.161786, 0.250000, 2}	{2.334327, -0.947587, 0.250000, 2}
{-0.654363, -1.855981, 0.250000, 0}	{0.102881, -1.435041, 0.250000, 0}	{1.020862, -1.322648, 0.250000, 0}	{1.994256, -1.135710, 0.250000, 0}	{-2.997634, -0.649688, 0.250000, 0}	{1.710244, 0.223514, 0.250000, 1}	{1.281561, -0.851493, 0.250000, 1}	{0.459698, -1.517865, 0.250000, 1}	{-0.491828, -2.028246, 0.250000, 1}	{-1.373698, -2.390173, 0.250000, 1}	{-1.371804, 1.843552, 0.250000, 2}	{-1.775591, 0.974215, 0.250000, 2}	{-2.246375, 0.062126, 0.250000, 2}	{-2.936711, -0.657836, 0.250000, 2}	{2.336098, -1.304496, 0.250000, 2}
{-0.982681, -2.037824, 0.250000, 0}	{-0.083913, -1.726993, 0.250000, 0}	{0.893957, -1.616963, 0.250000, 0}	{1.725599, -1.077381, 0.250000, 0}	{2.620181, -0.809124, 0.250000, 0}	{2.164750, -1.560769, 0.250000, 1}	{1.135478, -1.791355, 0.250000, 1}	{0.217371, -1.908330, 0.250000, 1}	{-0.821117, -2.102233, 0.250000, 1}	{-1.737671, -2.407115, 0.250000, 1}	{-0.922905, 1.027182, 0.250000, 2}	{-1.743205, 0.493346, 0.250000, 2}	{-2.395140, -0.385925, 0.250000, 2}	{2.747554, -0.954304, 0.250000, 2}	{1.765288, -1.244822, 0.250000, 2}
{-0.994371, -2.380021, 0.250000, 0}	{-0.080176, -2.019614, 0.250000, 0}	{0.702386, -1.669743, 0.250000, 0}	{1.542069, -1.086287, 0.250000, 0}	{2.349663, -0.397245, 0.250000, 0}	{2.111792, -2.121033, 0.250000, 1}	{1.220394, -1.959596, 0.250000, 1}	{0.129447, -2.232156, 0.250000, 1}	{-0.784025, -2.541318, 0.250000, 1}	{-1.800409, -2.807110, 0.250000, 1}	{-1.150567, 1.216404, 0.250000, 2}	{-1.980283, 0.648014, 0.250000, 2}	{-2.660648, -0.072840, 0.250000, 2}	{2.592423, -0.591109, 0.250000, 2}	{1.716422, -1.092439, 0.250000, 2}
{-0.856623, -2.852670, 0.250000, 0}	{-0.081019, -2.507261, 0.250000, 0}	{0.821217, -2.114020, 0.250000, 0}	{1.719465, -1.716416, 0.250000, 0}	{2.657753, -1.319905, 0.250000, 0}	{2.318389, -2.490014, 0.250000, 1}	{1.294492, -2.817259, 0.250000, 1}	{0.228323, -2.710714, 0.250000, 1}	{-0.786478, -2.926843, 0.250000, 1}	{-1.795924, 2.885769, 0.250000, 1}	{-1.332037, 0.995611, 0.250000, 2}	{-2.036837, 0.294978, 0.250000, 2}	{-2.561680, -0.588734, 0.250000, 2}	{2.825215, -1.310217, 0.250000, 2}	{1.968236, -1.976587, 0.250000, 2}
{-0.597656, 2.711555, 0.250000, 0}	{0.036955, -2.692653, 0.250000, 0}	{0.820004, -2.006492, 0.250000, 0}	{1.632794, -1.342840, 0.250000, 0}	{2.367051, -0.623831, 0.250000, 0}	{1.543395, -1.120049, 0.250000, 1}	{0.921104, -1.875089, 0.250000, 1}	{0.212018, -2.671146, 0.250000, 1}	{-0.408207, 2.619278, 0.250000, 1}	{-1.097184, 1.951678, 0.250000, 1}	{-2.345792, 2.094546, 0.250000, 2}	{-2.449979, 1.157178, 0.250000, 2}	{-2.884297, 0.163086, 0.250000, 2}	{2.605872, -0.718878, 0.250000, 2}	{1.984590, -1.496635, 0.250000, 2}
{-0.745728, 2.135710, 0.250000, 0}	{-0.050290, 2.948733, 0.250000, 0}	{0.719254, -2.404726, 0.250000, 0}	{1.290718, -1.593416, 0.250000, 0}	{1.687397, -0.588595, 0.250000, 0}	{1.979113, -1.738308, 0.250000, 1}	{1.069135, -2.391034, 0.250000, 1}	{0.151531, -2.976011, 0.250000, 1}	{-0.398039, 2.184865, 0.250000, 1}	{-0.595234, 1.219503, 0.250000, 1}	{-2.373911, 1.922198, 0.250000, 2}	{-2.835153, 0.927816, 0.250000, 2}	{2.752918, 0.045826, 0.250000, 2}	{1.964831, -0.534999, 0.250000, 2}	{1.536301, -1.508004, 0.250000, 2}
{-0.688675, 2.347091, 0.250000, 0}	{-0.048290, -2.973219, 0.250000, 0}	{0.303282, -2.102446, 0.250000, 0}	{0.983466, -1.324110, 0.250000, 0}	{1.728287, -0.577288, 0.250000, 0}	{1.993532, -1.838612, 0.250000, 1}	{1.113888, -2.415800, 0.250000, 1}	{0.318080, -2.997891, 0.250000, 1}	{-0.551043, 2.364142, 0.250000, 1}	{-1.362297, 1.790302, 0.250000, 1}	{-1.989299, 1.388761, 0.250000, 2}	{-2.535509, 0.587943, 0.250000, 2}	{2.704723, -0.030437, 0.250000, 2}	{1.839633, -0.725279, 0.250000, 2}	{1.138388, -1.309851, 0.250000, 2}
{-0.103566, 1.768453, 0.250000, 0}	{0.399420, 2.702154, 0.250000, 0}	{0.923777, -2.354026, 0.250000, 0}	{1.344382, -1.487755, 0.250000, 0}	{1.661976, -0.502746, 0.250000, 0}	{1.929140, -1.880625, 0.250000, 1}	{1.311225, -2.616378, 0.250000, 1}	{0.765961, 2.608338, 0.250000, 1}	{0.151585, 1.885207, 0.250000, 1}	{-0.405035, 1.180566, 0.250000, 1}	{-2.670443, 1.781128, 0.250000, 2}	{2.925954, 0.985432, 0.250000, 2}	{2.355319, 0.281701, 0.250000, 2}	{1.903680, -0.529835, 0.250000, 2}	{1.699291, -1.442989, 0.250000, 2}
{0.803303, 1.821305, 0.250000, 0}	{0.926723, 2.774739, 0.250000, 0}	{1.489773, -2.403657, 0.250000, 0}	{1.816438, -1.423511, 0.250000, 0}	{2.160604, -0.539754, 0.250000, 0}	{1.730351, -1.065719, 0.250000, 1}	{1.450023, -2.103075, 0.250000, 1}	{1.339740, 2.854440, 0.250000, 1}	{1.051111, 1.903606, 0.250000, 1}	{0.529198, 0.980871, 0.250000, 1}	{-1.446171, 1.621466, 0.250000, 2}	{-2.296569, 0.977364, 0.250000, 2}	{2.979528, 0.204199, 0.250000, 2}	{2.351072, -0.643356, 0.250000, 2}	{1.986305, -1.449744, 0.250000, 2}
{0.554351, 1.527397, 0.250000, 0}	{1.035445, 2.339737, 0.250000, 0}	{1.497431, -2.826248, 0.250000, 0}	{2.076366, -1.962031, 0.250000, 0}	{2.600963, -1.090473, 0.250000, 0}	{1.417829, -1.360974, 0.250000, 1}	{1.451281, -2.428535, 0.250000, 1}	{1.314213, 2.487368, 0.250000, 1}	{0.805614, 1.516904, 0.250000, 1}	{0.300230, 0.728406, 0.250000, 1}	{-2.465034, 1.839680, 0.250000, 2}	{-2.473274, 0.729153, 0.250000, 2}	{-2.708559, -0.231970, 0.250000, 2}	{2.781914, -1.148747, 0.250000, 2}	{2.410650, -2.022351, 0.250000, 2}
{0.829568, 1.932369, 0.250000, 0}	{1.152872, 2.854316, 0.250000, 0}	{1.605769, -2.349484, 0.250000, 0}	{1.960844, -1.406880, 0.250000, 0}	{2.323360, -0.416319, 0.250000, 0}	{0.946820, -0.896652, 0.250000, 1}	{1.177874, -1.876088, 0.250000, 1}	{1.300016, -2.906391, 0.250000, 1}	{1.080632, 2.009854, 0.250000, 1}	{0.460193, 1.245860, 0.250000, 1}	{-1.832131, 1.671136, 0.250000, 2}	{-2.193482, 0.829750, 0.250000, 2}	{-2.703512, 0.027291, 0.250000, 2}	{2.739706, -0.674337, 0.250000, 2}	{2.114653, -1.362786, 0.250000, 2}
{1.141703, 1.923719, 0.250000, 0}	{1.117443, 2.788232, 0.250000, 0}	{1.576223, -2.371382, 0.250000, 0}	{1.947300, -1.409180, 0.250000, 0}	{2.330217, -0.586742, 0.250000, 0}	{1.175289, -1.199976, 0.250000, 1}	{1.133830, -2.096408, 0.250000, 1}	{1.209824, 2.960365, 0.250000, 1}	{1.363002, 1.975939, 0.250000, 1}	{1.036241, 1.051219, 0.250000, 1}	{-2.293246, 1.902507, 0.250000, 2}	{-2.654749, 1.003743, 0.250000, 2}	{-2.927967, 0.116596, 0.250000, 2}	{2.643694, -0.655596, 0.250000, 2}	{2.209899, -1.576659, 0.250000, 2}
