{0.703493, -0.759807, 0.035883, 0.166229, 1, -1, 2, -1}	{2.302660, -0.043648, -0.080594, -0.234212, -1, -1, -1, -1}
{0.571924, -0.518757, -0.189686, 0.127287, 1, -1, 2, -1}	{2.222706, -0.577247, -0.167674, 0.231139, -1, -1, -1, -1}
{0.720996, -0.354034, -0.017494, -0.110200, 1, -1, 2, -1}	{1.746068, -0.700095, -0.157480, -0.077618, -1, -1, -1, -1}
{0.813112, -0.579143, -0.217117, 0.093099, 1, -1, 2, -1}	{1.809681, -0.695045, -0.108834, -0.181254, -1, -1, -1, -1}
{0.993298, -0.662674, -0.149959, -0.104946, 1, -1, 2, -1}	{2.573169, -0.724912, -0.020063, 0.121756, -1, -1, -1, -1}
{0.954622, -0.373600, -0.171742, 0.122549, 1, -1, 2, -1}	{2.833768, -0.970003, 0.145709, 0.025548, -1, -1, -1, -1}
{0.931432, 0.003705, 0.090268, 0.063797, 1, -1, 2, -1}	{2.917534, -1.068388, 0.219196, -0.084561, -1, -1, -1, -1}
{1.158360, 0.124307, -0.112744, -0.240485, 1, -1, 2, -1}	{-2.454100, -1.197078, -0.114452, -0.045268, -1, -1, -1, -1}
{1.277960, -0.046538, -0.082873, -0.018827, 1, -1, 2, -1}	{-2.554121, -1.019278, 0.147271, 0.103015, -1, -1, -1, -1}
{1.445666, 0.297090, -0.224875, 0.092256, 1, -1, 2, -1}	{-2.267553, -1.434172, 0.002210, 0.204197, -1, -1, -1, -1}
{1.077592, 0.088746, -0.072858, 0.014573, 1, -1, 2, -1}	{-2.256008, -1.175661, 0.008521, -0.091399, -1, -1, -1, -1}
{0.668034, 0.076667, -0.145480, -0.142272, 1, -1, 2, -1}	{-2.497545, -1.671782, 0.051596, 0.144348, -1, -1, -1, -1}
{0.721582, 0.127838, 0.013828, 0.249679, 1, -1, 2, -1}	{-2.533655, -1.279284, 0.107355, 0.103255, -1, -1, -1, -1}
{1.011915, -0.017839, -0.184752, -0.206754, 1, -1, 2, -1}	{-2.492229, -1.657234, -0.158268, -0.086837, -1, -1, -1, -1}
{0.928980, -0.360503, 0.173375, 0.170783, 1, -1, 2, -1}	{-2.675215, -1.532496, -0.043562, 0.024794, -1, -1, -1, -1}
{1.113044, -0.206509, 0.078633, 0.100374, 1, -1, 2, -1}	{-2.168215, -1.099991, -0.209142, 0.089418, -1, -1, -1, -1}
{0.987080, -0.177613, 0.112113, -0.106947, 1, -1, 2, -1}	{-2.393856, -0.581182, 0.086796, -0.113657, -1, -1, -1, -1}
{0.691345, 0.339093, -0.146457, 0.061373, 1, -1, 2, -1}	{-2.426136, -0.915468, -0.070866, 0.171104, -1, -1, -1, -1}
{0.552650, 0.642815, 0.071384, 0.057624, 1, -1, 2, -1}	{2.727366, -0.947736, 0.131139, -0.000040, -1, -1, -1, -1}
{0.580775, 1.232242, 0.194643, -0.103969, 1, -1, 2, -1}	{2.424430, -0.123771, 0.127834, -0.242745, -1, -1, -1, -1}
{0.290522, 1.374012, 0.113283, -0.114617, 1, -1, 2, -1}	{-2.832403, -1.028740, -0.094826, 0.074025, -1, -1, -1, -1}
{0.470252, 1.161811, -0.020210, -0.216126, 1, -1, 2, -1}	{2.666748, -0.516745, 0.078260, 0.066916, -1, -1, -1, -1}
{0.651536, 1.422490, 0.146116, 0.047868, 1, -1, 2, -1}	{2.562780, -1.237939, -0.186497, 0.196210, -1, -1, -1, -1}
{0.720915, 1.544679, 0.073714, -0.193362, 1, -1, 2, -1}	{2.549286, -1.423569, 0.186957, 0.079533, -1, -1, -1, -1}
{0.807404, 1.344062, 0.145080, 0.024435, 1, -1, 2, -1}	{2.620833, -1.115455, 0.089058, 0.105054, -1, -1, -1, -1}
{0.726935, 1.564054, 0.130619, 0.073685, 1, -1, 2, -1}	{1.821704, -1.359385, 0.204958, -0.053318, -1, -1, -1, -1}
{0.630956, 1.493488, 0.159160, -0.131454, 1, -1, 2, -1}	{1.817429, -1.688512, 0.028439, 0.041217, -1, -1, -1, -1}
{0.367116, 1.562437, 0.171813, 0.079531, 1, -1, 2, -1}	{1.765787, -1.935189, -0.063202, 0.140731, -1, -1, -1, -1}
{0.392099, 1.869046, -0.094051, -0.128922, 1, -1, 2, -1}	{1.521287, -1.829640, 0.035793, -0.159220, -1, -1, -1, -1}
{0.362181, 1.575099, -0.022730, 0.124221, 1, -1, 2, -1}	{1.960048, -2.151012, 0.083781, 0.066770, -1, -1, -1, -1}
{0.188105, 1.824741, 0.069117, 0.236887, 1, -1, 2, -1}	{1.915243, -1.989944, 0.156604, -0.022901, -1, -1, -1, -1}
{0.176924, 1.981501, -0.058623, 0.250719, 1, -1, 2, -1}	{2.312649, -2.049157, 0.091086, -0.123775, -1, -1, -1, -1}
{0.085613, 2.009084, -0.209922, 0.135655, 1, -1, 2, -1}	{2.305874, -1.925095, -0.010453, 0.145239, -1, -1, -1, -1}
{-0.327673, 1.935707, -0.115944, 0.191980, 1, -1, 2, -1}	{2.559942, -2.026967, 0.105637, 0.066282, -1, -1, -1, -1}
{-0.076549, 1.813811, 0.019498, 0.104038, 1, -1, 2, -1}	{2.405201, -2.244160, 0.092569, 0.161515, -1, -1, -1, -1}
{-0.112183, 1.633922, 0.031693, 0.088426, 1, -1, 2, -1}	{2.438383, 2.929563, 0.017038, 0.158135, -1, -1, -1, -1}
{-0.196101, 1.750143, -0.113761, 0.154039, 1, -1, 2, -1}	{2.983911, 2.518846, -0.121683, 0.178327, -1, -1, -1, -1}
{0.181465, 1.408710, 0.060670, 0.158536, 1, -1, 2, -1}	{2.968083, 2.372054, 0.096735, 0.209232, -1, -1, -1, -1}
{0.256723, 1.490719, -0.061911, 0.172277, 1, -1, 2, -1}	{-2.753503, 2.462128, -0.121598, -0.193435, -1, -1, -1, -1}
{-0.040753, 1.871941, 0.045220, -0.174138, 1, -1, 2, -1}	{-2.936779, 2.551359, -0.099766, -0.010004, -1, -1, -1, -1}
{-0.249418, 1.900197, -0.101771, 0.113137, 1, -1, 2, -1}	{-2.814673, 1.772942, -0.146905, 0.068297, -1, -1, -1, -1}
{0.195020, 1.677274, 0.074450, 0.037259, 1, -1, 2, -1}	{-2.839265, 1.744081, -0.082388, 0.031972, -1, -1, -1, -1}
{0.138580, 1.582390, 0.079992, 0.130170, 1, -1, 2, -1}	{2.701658, 1.108955, -0.034503, 0.144627, -1, -1, -1, -1}
{0.091276, 1.582828, 0.020014, 0.264149, 1, -1, 2, -1}	{-2.690868, 1.400663, -0.082180, -0.168954, -1, -1, -1, -1}
{0.155342, 1.630377, -0.001979, 0.236514, 1, -1, 2, -1}	{2.733573, 1.261828, 0.211475, 0.114460, -1, -1, -1, -1}
{0.136555, 1.525120, -0.154019, 0.103420, 1, -1, 2, -1}	{2.917481, 1.579899, 0.112972, 0.075948, -1, -1, -1, -1}
{0.222274, 1.675476, -0.119095, -0.073720, 1, -1, 2, -1}	{-2.820037, 0.796529, -0.212144, 0.151489, -1, -1, -1, -1}
{0.082922, 1.558395, -0.200636, -0.125108, 1, -1, 2, -1}	{-2.715986, 0.725910, -0.059265, 0.111792, -1, -1, -1, -1}
{-0.346239, 1.221246, -0.030287, -0.269967, 1, -1, 2, -1}	{2.621503, 0.091170, 0.074208, -0.100681, -1, -1, -1, -1}
{-0.346301, 1.401703, 0.045604, -0.135823, 1, -1, 2, -1}	{2.638327, -0.779912, 0.096529, -0.173161, -1, -1, -1, -1}
{-0.172871, 1.577871, -0.148667, -0.174994, 1, -1, 2, -1}	{2.595648, -0.990713, -0.212919, 0.163717, -1, -1, -1, -1}
{-0.233071, 1.649135, 0.140722, -0.195130, 1, -1, 2, -1}	{1.820641, -1.262765, 0.131924, 0.061066, -1, -1, -1, -1}
{-0.168188, 1.437856, -0.010245, 0.199937, 1, -1, 2, -1}	{1.952987, -1.640903, -0.031206, 0.097801, -1, -1, -1, -1}
{-0.152331, 1.164910, 0.112455, -0.072731, 1, -1, 2, -1}	{2.387571, -2.217866, -0.049303, 0.085523, -1, -1, -1, -1}
{0.180144, 0.831074, 0.121596, 0.128883, 1, -1, 2, -1}	{2.350210, -2.464559, -0.001596, -0.088169, -1, -1, -1, -1}
{-0.079113, 1.038479, 0.148669, -0.278126, 1, -1, 2, -1}	{2.265586, -2.193767, 0.281818, 0.141476, -1, -1, -1, -1}
{0.136824, 1.101189, -0.098436, -0.296580, 1, -1, 2, -1}	{2.626483, -2.488310, 0.217952, 0.093720, -1, -1, -1, -1}
{0.018229, 1.134385, -0.116549, -0.193953, 1, -1, 2, -1}	{-2.882566, -2.675785, -0.107560, -0.047588, -1, -1, -1, -1}
{-0.005355, 0.662241, -0.219487, -0.067064, 1, -1, 2, -1}	{-2.863988, -2.987193, -0.198078, -0.188803, -1, -1, -1, -1}
{-0.166367, 0.815111, -0.082435, 0.053162, 1, -1, 2, -1}	{-2.470633, -2.709966, 0.057158, 0.115174, -1, -1, -1, -1}
{-0.097318, 0.730738, -0.131448, -0.100110, 1, -1, 2, -1}	{-2.348185, -2.621474, -0.046605, -0.072418, -1, -1, -1, -1}
{-0.123225, 0.592310, -0.220371, -0.018868, 1, -1, 2, -1}	{-2.720172, 2.731194, 0.228719, 0.085251, -1, -1, -1, -1}
{0.139852, 0.298610, 0.201659, -0.011890, 1, -1, 2, -1}	{-2.507487, 2.341326, 0.005934, -0.146379, -1, -1, -1, -1}
{0.187458, 0.252578, 0.074498, -0.106918, 1, -1, 2, -1}	{-2.612939, 2.221728, 0.001095, 0.170371, -1, -1, -1, -1}
{-0.025338, 0.572980, -0.086719, 0.106337, 1, -1, 2, -1}	{-2.910195, 2.288355, -0.062614, -0.174524, -1, -1, -1, -1}
{0.019229, 0.721108, -0.177252, 0.004351, 1, -1, 2, -1}	{-2.582092, 2.270032, -0.111634, -0.167029, -1, -1, -1, -1}
{-0.049552, 0.769196, -0.064465, -0.068793, 1, -1, 2, -1}	{-2.717950, 1.737556, -0.129131, 0.118774, -1, -1, -1, -1}
{-0.248987, 0.619136, 0.068527, 0.131448, 1, -1, 2, -1}	{-1.938691, 2.105042, -0.163682, -0.135010, -1, -1, -1, -1}
{-0.417652, 0.513240, -0.116640, 0.145478, 1, -1, 2, -1}	{-2.417713, 2.500884, -0.116459, -0.100251, -1, -1, -1, -1}
