{0.951750, -2.849024, 0.848843, -0.270473, 0}	{1.800593, 2.880503, 0.911114, -0.316129, 0}	{2.711707, 2.564374, 0.871368, -0.460426, 0}	{-2.416925, 2.103948, 0.683197, -0.650421, 0}	{0.989075, 2.570450, 0.374840, 0.933045, 1}	{1.363915, -2.496505, 0.383357, 0.914678, 1}	{1.747272, -1.581826, 0.164004, 0.927435, 1}	{1.911276, -0.654392, 0.134446, 0.938841, 1}	{-2.276069, 0.072307, 1.065577, -0.303163, 2}	{-1.210493, -0.230856, 0.792007, 0.541459, 2}	{-0.418486, 0.310603, 0.850117, 0.603271, 2}	{0.431631, 0.913873, 0.698003, 0.727193, 2}	{-1.212242, -2.106249, 1.093553, -0.040684, 3}	{-0.118689, -2.146933, 1.013340, -0.071518, 3}	{0.894651, -2.218450, 0.916481, -0.168232, 3}	{1.811132, -2.386683, 0.841939, -0.360633, 3}
{0.679044, -2.784363, 0.864701, -0.442527, 0}	{1.543745, 2.773110, 1.016334, -0.498406, 0}	{2.560079, 2.274704, 0.973244, -0.470441, 0}	{-2.466677, 1.804263, 1.017062, -0.241394, 0}	{0.667967, 2.889817, 0.553935, 0.868237, 1}	{1.221902, -2.241946, 0.286165, 0.913001, 1}	{1.508067, -1.328944, 0.264212, 0.982657, 1}	{1.772278, -0.346287, 0.061754, 1.013914, 1}	{-2.218395, 0.047336, 1.051236, 0.079212, 2}	{-1.167159, 0.126548, 0.975839, 0.210119, 2}	{-0.191320, 0.336666, 0.857157, 0.490496, 2}	{0.665837, 0.827162, 0.815583, 0.577606, 2}	{-1.374050, -2.217028, 1.066204, 0.164468, 3}	{-0.307845, -2.052559, 1.081321, -0.001058, 3}	{0.773475, -2.053617, 1.025385, -0.050439, 3}	{1.798860, -2.104056, 0.960576, 0.106885, 3}
{0.789078, -2.914909, 0.958676, -0.399761, 0}	{1.747754, 2.685330, 1.068879, -0.352579, 0}	{2.816633, 2.332751, 0.995058, -0.274809, 0}	{-2.188309, 2.057942, 0.877337, -0.368220, 0}	{1.196911, 2.702750, 0.521940, 0.845219, 1}	{1.718851, -2.452032, 0.281616, 0.994950, 1}	{2.000467, -1.457082, 0.132060, 1.016091, 1}	{2.132527, -0.440991, 0.014202, 0.989513, 1}	{-2.171504, -0.366285, 0.832103, 0.485269, 2}	{-1.339401, 0.118984, 1.022101, 0.388217, 2}	{-0.317301, 0.507201, 0.896748, 0.548182, 2}	{0.579447, 1.055383, 0.658697, 0.631211, 2}	{-1.249020, -1.878765, 0.954053, -0.215485, 3}	{-0.294967, -2.094250, 0.955733, -0.342628, 3}	{0.660766, -2.436878, 0.999470, -0.017004, 3}	{1.660236, -2.453882, 0.987026, -0.176697, 3}
{0.903794, 2.565622, 0.942321, -0.036813, 0}	{1.846116, 2.528809, 0.943756, -0.272265, 0}	{2.789872, 2.256544, 0.889669, -0.313680, 0}	{-2.320459, 1.942863, 1.003799, 0.026948, 0}	{0.966940, 2.643590, 0.470840, 0.757389, 1}	{1.437780, -2.599022, 0.327293, 0.945636, 1}	{1.765073, -1.653385, 0.099627, 1.011977, 1}	{1.864699, -0.641408, -0.235478, 1.045322, 1}	{-1.972951, -0.149407, 0.855362, 0.535259, 2}	{-1.117589, 0.385852, 1.097259, 0.064128, 2}	{-0.020331, 0.449980, 0.978387, 0.496260, 2}	{0.958057, 0.946240, 0.930341, 0.600361, 2}	{-1.485598, -1.624596, 1.096794, -0.218904, 3}	{-0.388804, -1.843499, 0.977666, -0.184955, 3}	{0.588862, -2.028454, 1.084091, -0.274478, 3}	{1.672953, -2.302932, 0.787485, -0.434219, 3}
{0.755280, 2.668707, 0.965213, -0.578550, 0}	{1.720492, 2.090156, 1.070142, -0.128082, 0}	{2.790635, 1.962075, 0.968112, 0.031497, 0}	{-2.241253, 1.993572, 0.995275, -0.126285, 0}	{1.003015, 2.697121, 0.415439, 0.811502, 1}	{1.418454, -2.491377, 0.356042, 0.945381, 1}	{1.774496, -1.545996, 0.167768, 0.964733, 1}	{1.942264, -0.581263, 0.354114, 0.830193, 1}	{-2.042020, -0.029503, 0.850940, 0.549315, 2}	{-1.191080, 0.519811, 1.000411, 0.271140, 2}	{-0.190669, 0.790951, 0.962099, 0.066748, 2}	{0.771430, 0.857699, 1.039649, -0.196514, 2}	{-1.326985, -1.700059, 0.981480, -0.150584, 3}	{-0.345504, -1.850643, 0.997041, -0.075551, 3}	{0.651537, -1.926194, 0.853625, -0.230273, 3}	{1.505162, -2.156467, 1.045540, -0.072042, 3}
{0.993403, 2.881306, 0.717803, -0.518675, 0}	{1.711206, 2.362631, 0.957409, -0.440119, 0}	{2.668615, 1.922512, 0.743490, -0.535331, 0}	{-2.587895, 1.387181, 0.865381, -0.440933, 0}	{0.633201, 2.688643, 0.710785, 0.866782, 1}	{1.343986, -2.444575, 0.280199, 1.014526, 1}	{1.624184, -1.430049, 0.209071, 0.908233, 1}	{1.833255, -0.521816, 0.512496, 0.799217, 1}	{-2.028628, 0.209023, 0.844352, 0.410306, 2}	{-1.184277, 0.619330, 0.926473, 0.422813, 2}	{-0.257803, 1.042142, 0.816940, 0.326426, 2}	{0.559137, 1.368568, 0.974499, -0.136682, 2}	{-0.991648, -1.470566, 1.010660, -0.262726, 3}	{0.019012, -1.733292, 0.967383, -0.286404, 3}	{0.986394, -2.019695, 0.941487, -0.443887, 3}	{1.927881, -2.463582, 0.877425, -0.483867, 3}
{0.928041, 2.756149, 0.938181, -0.082170, 0}	{1.866223, 2.673980, 0.846697, -0.423787, 0}	{2.712919, 2.250193, 0.766724, -0.790759, 0}	{-2.520357, 1.459434, 0.736969, -0.704209, 0}	{0.972943, 2.962264, 0.369174, 0.892032, 1}	{1.342117, -2.145705, 0.513519, 0.855143, 1}	{1.855636, -1.290561, 0.041673, 1.028080, 1}	{1.897309, -0.262481, -0.001429, 1.067101, 1}	{-2.313736, 0.838291, 0.954851, -0.103266, 2}	{-1.358885, 0.735026, 0.929547, 0.371191, 2}	{-0.429338, 1.106217, 1.051484, 0.033890, 2}	{0.622145, 1.140107, 0.874898, -0.418377, 2}	{-0.807964, -1.325650, 0.939430, -0.188673, 3}	{0.131466, -1.514323, 0.976125, -0.283571, 3}	{1.107591, -1.797894, 0.697754, -0.742552, 3}	{1.805345, -2.540446, 0.751631, -0.744993, 3}
{1.277425, -2.854299, 0.892513, -0.427024, 0}	{2.169938, 2.718677, 0.721340, -0.436885, 0}	{2.891278, 2.281792, 0.598107, -0.786904, 0}	{-2.510615, 1.494887, 0.269299, -1.083613, 0}	{1.166479, -2.928635, 0.031524, 0.998935, 1}	{1.198002, -1.929700, 0.081334, 0.950597, 1}	{1.279336, -0.979103, 0.442563, 0.963313, 1}	{1.721899, -0.015790, 0.702159, 0.615019, 1}	{-2.282614, 0.888725, 0.879395, 0.283268, 2}	{-1.403219, 1.171993, 0.871140, 0.282804, 2}	{-0.532079, 1.454797, 1.114312, -0.161782, 2}	{0.582233, 1.293016, 0.874111, 0.331581, 2}	{-0.881829, -1.390351, 0.967836, -0.295666, 3}	{0.086007, -1.686017, 0.894551, -0.507360, 3}	{0.980558, -2.193377, 0.707853, -0.621898, 3}	{1.688411, -2.815275, 0.793068, -0.544387, 3}
{1.470778, -2.442491, 0.806009, -0.645616, 0}	{2.276787, 2.911894, 0.652396, -0.593305, 0}	{2.929183, 2.318589, 0.444423, -0.893669, 0}	{-2.626394, 1.424921, 0.315024, -0.959989, 0}	{0.660976, 2.958273, 0.280093, 0.964884, 1}	{0.941069, -2.076844, 0.551353, 0.864823, 1}	{1.492422, -1.212021, 0.048592, 0.960866, 1}	{1.541014, -0.251155, 0.153635, 0.947578, 1}	{-2.427871, 0.664871, 0.924793, 0.172625, 2}	{-1.503078, 0.837497, 0.900480, 0.396228, 2}	{-0.602598, 1.233725, 0.957658, -0.062008, 2}	{0.355060, 1.171716, 0.989148, 0.493755, 2}	{-0.756135, -1.127411, 0.560845, -0.864687, 3}	{-0.195290, -1.992098, 0.858182, -0.420846, 3}	{0.662892, -2.412944, 0.975120, -0.380522, 3}	{1.638013, -2.793467, 0.877552, -0.268507, 3}
{1.441419, -2.611610, 0.687190, -0.672686, 0}	{2.128609, 2.715704, 0.841075, -0.586428, 0}	{2.969685, 2.129276, 0.541444, -0.710940, 0}	{-2.488871, 1.418335, 0.345575, -0.839816, 0}	{0.750629, 2.708812, 0.455250, 0.837217, 1}	{1.205878, -2.453971, 0.252269, 0.988662, 1}	{1.458147, -1.465309, 0.334247, 1.059830, 1}	{1.792394, -0.405478, 0.626194, 0.834401, 1}	{-2.439965, 0.932181, 0.909606, 0.182271, 2}	{-1.530359, 1.114452, 1.038325, 0.046247, 2}	{-0.492034, 1.160699, 0.887626, 0.389905, 2}	{0.395592, 1.550604, 0.857764, 0.369111, 2}	{-0.670179, -1.034003, 0.956203, -0.563455, 3}	{0.286024, -1.597459, 0.731544, -0.574639, 3}	{1.017569, -2.172097, 0.864672, -0.520160, 3}	{1.882241, -2.692257, 0.899989, -0.583380, 3}
{1.661485, -2.441361, 0.477559, -0.802230, 0}	{2.139043, 2.756409, 0.702928, -0.660514, 0}	{2.841972, 2.095895, 0.924494, -0.546106, 0}	{-2.233534, 1.549789, 0.891325, -0.383553, 0}	{1.374108, 2.297547, -0.188040, 0.954015, 1}	{1.186068, -2.748437, 0.248990, 0.976371, 1}	{1.435058, -1.772066, 0.377326, 0.847743, 1}	{1.812384, -0.924323, 0.349099, 1.000817, 1}	{-2.497105, 0.641501, 0.991359, 0.190255, 2}	{-1.505746, 0.831757, 1.080657, -0.026199, 2}	{-0.425088, 0.805558, 0.896468, 0.114036, 2}	{0.471380, 0.919593, 0.825159, 0.436859, 2}	{-0.810080, -1.023449, 0.877006, -0.608612, 3}	{0.066926, -1.632061, 0.751027, -0.525704, 3}	{0.817954, -2.157765, 0.781659, -0.611489, 3}	{1.599613, -2.769254, 0.992406, -0.326344, 3}
{1.600386, -2.353727, 0.532405, -0.790736, 0}	{2.132792, 2.855538, 0.627654, -0.614395, 0}	{2.760445, 2.241143, 0.903668, -0.561285, 0}	{-2.335886, 1.679858, 0.851055, -0.609768, 0}	{1.512599, 2.111616, -0.017013, 1.004022, 1}	{1.495586, -2.884362, 0.079099, 0.993878, 1}	{1.574685, -1.890485, 0.350632, 1.023970, 1}	{1.925316, -0.866515, 0.356003, 0.968940, 1}	{-2.438945, 0.301520, 0.971275, 0.454339, 2}	{-1.467669, 0.755859, 1.030854, 0.247795, 2}	{-0.436816, 1.003653, 1.009204, 0.036408, 2}	{0.572389, 1.040061, 1.042264, 0.036202, 2}	{-1.164904, -1.253141, 1.030319, -0.282890, 3}	{-0.134585, -1.536031, 0.938834, -0.310115, 3}	{0.804249, -1.846145, 0.851485, -0.375585, 3}	{1.655734, -2.221731, 0.777130, -0.505957, 3}
{1.674231, -2.717118, 0.900393, -0.516327, 0}	{2.574623, 2.766554, 0.799112, -0.643041, 0}	{-2.626265, 2.123513, 0.670651, -0.806829, 0}	{-1.955614, 1.316684, 0.570610, -0.828704, 0}	{0.841461, 2.078659, 0.229710, 0.891401, 1}	{1.071171, 2.970060, 0.394629, 0.866792, 1}	{1.465800, -2.163148, 0.274916, 0.966267, 1}	{1.740716, -1.196881, 0.179309, 0.929388, 1}	{-2.041749, 0.596201, 0.845414, 0.243801, 2}	{-1.196336, 0.840002, 1.053375, 0.090853, 2}	{-0.142961, 0.930855, 1.016505, 0.086650, 2}	{0.873544, 1.017505, 0.969274, 0.245848, 2}	{-0.859462, -1.425357, 0.837841, -0.336257, 3}	{-0.021621, -1.761614, 0.949964, -0.344452, 3}	{0.928342, -2.106066, 0.863256, -0.513427, 3}	{1.791598, -2.619493, 0.925800, -0.456420, 3}
{1.880829, -2.829908, 0.728302, -0.676026, 0}	{2.609132, 2.494065, 0.774486, -0.657364, 0}	{-2.616382, 1.836702, 0.682806, -0.832296, 0}	{-1.933576, 1.004406, 0.499776, -0.854482, 0}	{0.500134, 1.787782, 0.454508, 0.973699, 1}	{0.954642, 2.761480, 0.309121, 0.839121, 1}	{1.263763, -2.399399, 0.240801, 1.027245, 1}	{1.504564, -1.372154, 0.529123, 0.808001, 1}	{-1.787261, 0.402753, 1.015090, 0.227374, 2}	{-0.772171, 0.630127, 0.854270, 0.367576, 2}	{0.082098, 0.997703, 1.073997, 0.079960, 2}	{1.156095, 1.077664, 0.923520, -0.081835, 2}	{-0.290782, -0.939350, 0.496751, -0.905580, 3}	{0.205969, -1.844929, 0.636950, -0.633872, 3}	{0.842919, -2.478801, 0.982762, -0.259657, 3}	{1.825681, -2.738458, 0.900295, 0.085192, 3}
{1.953021, -2.713653, 0.632718, -0.718421, 0}	{2.585740, 2.567926, 0.494971, -0.871551, 0}	{-2.919290, 1.696375, 0.591592, -0.864456, 0}	{-2.327697, 0.831919, 0.466488, -0.848252, 0}	{0.110884, 1.767215, 0.668266, 0.700715, 1}	{0.779150, 2.467930, 0.357635, 0.974485, 1}	{1.136785, -2.557585, 0.282969, 0.922878, 1}	{1.419754, -1.634708, 0.358436, 1.009247, 1}	{-1.895039, 0.507219, 0.942619, -0.072703, 2}	{-0.952420, 0.434516, 0.898407, 0.268892, 2}	{-0.054013, 0.703407, 0.982506, 0.254971, 2}	{0.928494, 0.958378, 0.943068, 0.384309, 2}	{-0.668752, -1.354723, 0.944930, -0.476731, 3}	{0.276178, -1.831454, 0.835935, -0.592433, 3}	{1.112113, -2.423887, 0.844157, -0.488548, 3}	{1.956270, -2.912435, 0.831156, -0.543662, 3}
{1.806725, -2.821176, 0.741410, -0.781346, 0}	{2.548135, 2.397478, 0.635521, -0.831560, 0}	{-2.816344, 1.565918, 0.698011, -0.695027, 0}	{-2.118333, 0.870891, 0.792202, -0.612807, 0}	{0.468393, 1.659722, -0.012832, 1.019652, 1}	{0.455562, 2.679374, 0.323025, 0.981987, 1}	{0.778587, -2.338639, 0.332005, 0.934146, 1}	{1.110592, -1.404493, 0.221300, 0.960574, 1}	{-1.703261, 1.036266, 0.952896, -0.030271, 2}	{-0.750366, 1.005995, 0.978672, 0.324251, 2}	{0.228307, 1.330246, 0.786949, 0.423054, 2}	{1.015255, 1.753300, 1.021880, 0.092274, 2}	{-0.683469, -1.163007, 0.768091, -0.564330, 3}	{0.084623, -1.727337, 0.955889, -0.419902, 3}	{1.040511, -2.147238, 0.865802, -0.567221, 3}	{1.906313, -2.714459, 0.931058, -0.359381, 3}
{1.215082, 2.993765, 0.740856, -0.783851, 0}	{1.955938, 2.209913, 0.793684, -0.676875, 0}	{2.749622, 1.533038, 0.652479, -0.737337, 0}	{-2.597899, 0.795701, 0.382649, -1.060367, 0}	{0.730698, 1.900146, -0.177498, 0.992617, 1}	{0.553201, 2.892763, 0.382385, 0.885572, 1}	{0.935586, -2.221665, 0.373678, 0.943187, 1}	{1.309264, -1.278478, 0.545240, 0.866253, 1}	{-1.645583, 0.487399, 0.950125, 0.395687, 2}	{-0.695458, 0.883086, 0.924716, 0.362667, 2}	{0.229258, 1.245753, 0.878507, 0.537055, 2}	{1.107765, 1.782808, 0.850871, 0.500210, 2}	{-1.142160, -1.808287, 1.094048, -0.093540, 3}	{-0.048112, -1.901828, 0.925518, -0.335486, 3}	{0.877406, -2.237313, 0.898879, -0.486556, 3}	{1.776285, -2.723869, 0.734896, -0.639560, 3}
{1.430254, 2.917566, 0.721257, -0.753138, 0}	{2.151511, 2.164428, 0.557115, -0.866352, 0}	{2.708626, 1.298076, 0.622349, -0.889364, 0}	{-2.669025, 0.408712, 0.758075, -0.621534, 0}	{-0.097586, 1.924164, 0.658619, 0.842314, 1}	{0.561033, 2.766479, 0.575283, 0.789284, 1}	{1.136316, -2.444237, 0.418902, 0.885932, 1}	{1.555218, -1.558305, 0.614353, 0.777667, 1}	{-1.624131, 0.873939, 0.914603, 0.226977, 2}	{-0.709528, 1.100916, 1.028866, 0.302243, 2}	{0.319338, 1.403160, 0.843894, 0.455228, 2}	{1.163232, 1.858388, 0.995981, 0.452387, 2}	{-1.037858, -1.206250, 0.919879, -0.379104, 3}	{-0.117978, -1.585355, 0.963075, -0.537406, 3}	{0.845096, -2.122761, 0.754264, -0.614799, 3}	{1.599360, -2.737559, 0.697057, -0.716666, 3}
{1.398983, -2.831458, 0.507658, -0.928889, 0}	{1.906641, 2.239653, 0.657564, -0.848976, 0}	{2.564205, 1.390677, 0.709813, -0.567152, 0}	{-2.725982, 0.823525, 0.824747, -0.724757, 0}	{-0.491959, 2.144495, 0.810012, 0.712824, 1}	{0.318053, 2.857319, 0.546261, 0.845915, 1}	{0.864314, -2.296766, 0.419198, 0.735222, 1}	{1.283511, -1.561544, 0.431084, 0.935893, 1}	{-0.746586, 0.258920, 0.531538, 0.842920, 2}	{-0.215047, 1.101840, 0.436130, 0.840808, 2}	{0.221083, 1.942648, 1.009225, 0.388467, 2}	{1.230308, 2.331115, 0.935736, -0.099428, 2}	{-0.706125, -0.997410, 0.983399, -0.260768, 3}	{0.277274, -1.258178, 0.896388, -0.484091, 3}	{1.173662, -1.742269, 0.535925, -0.837270, 3}	{1.709587, -2.579539, 0.551109, -0.747208, 3}
{1.094505, 2.981694, 0.688857, -0.885623, 0}	{1.783362, 2.096071, 0.717329, -0.699134, 0}	{2.500691, 1.396936, 0.816038, -0.588187, 0}	{-2.683272, 0.808749, 0.803111, -0.604724, 0}	{0.151977, 1.884114, 0.411920, 1.070341, 1}	{0.563897, 2.954455, 0.423722, 0.853869, 1}	{0.987619, -2.191675, 0.541757, 0.953153, 1}	{1.529376, -1.238523, 0.695119, 0.452338, 1}	{-1.209479, 0.761307, 0.858407, 0.496760, 2}	{-0.351072, 1.258067, 0.773616, 0.648422, 2}	{0.422544, 1.906489, 0.853779, 0.291368, 2}	{1.276323, 2.197857, 0.997548, 0.250042, 2}	{-0.699769, -0.900183, 0.913689, -0.410339, 3}	{0.213920, -1.310522, 0.756353, -0.766313, 3}	{0.970273, -2.076834, 0.720595, -0.494426, 3}	{1.690868, -2.571261, 0.627294, -0.626772, 3}
{1.453732, 2.927503, 0.524302, -0.751633, 0}	{1.978034, 2.175870, 0.520980, -0.779121, 0}	{2.499014, 1.396749, 0.776822, -0.792659, 0}	{-2.724164, 0.604090, 0.907730, -0.618604, 0}	{0.213903, 2.077696, 0.275706, 1.001082, 1}	{0.489609, -2.921222, 0.403415, 0.990314, 1}	{0.893024, -1.930908, 0.600783, 0.702647, 1}	{1.493807, -1.228261, 0.876299, 0.617679, 1}	{-1.248782, 0.801688, 0.905582, 0.363464, 2}	{-0.343200, 1.165151, 0.909307, 0.402487, 2}	{0.566106, 1.567638, 0.842824, 0.378380, 2}	{1.408930, 1.946018, 0.893028, 0.659399, 2}	{-0.681680, -1.226639, 0.683288, -0.789035, 3}	{0.001608, -2.015673, 0.937492, -0.278648, 3}	{0.939100, -2.294322, 1.047294, -0.098457, 3}	{1.986394, -2.392779, 0.950579, -0.569039, 3}
{1.551645, 2.980824, 0.607040, -0.685318, 0}	{2.158685, 2.295506, 0.566081, -0.796697, 0}	{2.724766, 1.498809, 0.707179, -0.654662, 0}	{-2.568055, 0.844147, 0.680284, -0.677513, 0}	{0.479181, 2.143860, 0.468217, 0.823650, 1}	{0.947398, 2.967510, 0.383674, 0.953850, 1}	{1.331072, -2.078640, 0.364136, 0.910519, 1}	{1.695208, -1.168121, 0.920916, 0.572676, 1}	{-1.153128, 0.652587, 0.890231, 0.502297, 2}	{-0.262897, 1.154885, 0.938724, 0.267104, 2}	{0.675827, 1.421989, 0.880455, 0.519564, 2}	{1.556282, 1.941553, 0.918474, 0.462898, 2}	{-0.727840, -1.273141, 0.810518, -0.575247, 3}	{0.082678, -1.848387, 0.781398, -0.604846, 3}	{0.864076, -2.453233, 1.006070, -0.277565, 3}	{1.870146, -2.730798, 1.067325, -0.166339, 3}
{1.627486, -2.805973, 0.185856, -0.815214, 0}	{1.813342, 2.378813, 0.663768, -0.817882, 0}	{2.477110, 1.560931, 0.677643, -0.701473, 0}	{-2.845247, 0.859458, 0.812630, -0.484145, 0}	{0.313122, 2.096670, 0.588798, 0.841059, 1}	{0.901920, 2.937729, 0.499689, 0.984385, 1}	{1.401609, -2.077886, 0.633908, 0.896644, 1}	{2.035517, -1.181242, 0.750320, 0.735058, 1}	{-1.054165, 0.674217, 0.610283, 0.810663, 2}	{-0.443882, 1.484880, 0.851516, 0.468448, 2}	{0.407634, 1.953327, 0.875282, 0.379591, 2}	{1.282917, 2.332919, 0.868740, 0.302916, 2}	{-1.050093, -1.641828, 0.838644, -0.502611, 3}	{-0.211449, -2.144440, 0.921541, -0.527357, 3}	{0.710092, -2.671796, 0.992952, -0.284502, 3}	{1.703044, -2.956298, 0.911258, -0.324819, 3}
{1.390099, -2.604997, 0.414814, -0.840214, 0}	{1.804913, 2.554789, 0.541399, -0.882244, 0}	{2.346312, 1.672545, 0.620544, -0.714832, 0}	{2.966856, 0.957713, 0.741125, -0.607503, 0}	{0.249686, 2.289700, 0.529243, 0.902410, 1}	{0.778929, -2.807889, 0.537849, 0.803753, 1}	{1.316778, -2.004136, 0.732082, 0.717711, 1}	{2.048860, -1.286425, 0.802585, 0.668207, 1}	{-1.060858, 0.892972, 0.847297, 0.573748, 2}	{-0.213561, 1.466720, 0.836750, 0.679330, 2}	{0.623189, 2.146050, 0.649358, 0.510701, 2}	{1.272547, 2.656752, 0.921564, 0.235018, 2}	{-1.056486, -1.579980, 0.798660, -0.739319, 3}	{-0.257827, -2.319299, 0.894804, -0.290805, 3}	{0.636978, -2.610104, 1.090091, -0.014186, 3}	{1.727069, -2.624290, 0.999995, 0.162553, 3}
{1.506486, -2.405496, 0.283079, -0.904877, 0}	{1.789565, 2.689626, 0.697696, -0.706619, 0}	{2.487261, 1.983007, 0.481565, -0.922370, 0}	{2.968826, 1.060637, 0.444358, -0.947416, 0}	{0.444845, 2.472979, 0.279844, 0.984901, 1}	{0.724689, -2.542121, 0.819590, 0.607460, 1}	{1.544280, -1.934660, 0.726952, 0.566677, 1}	{2.271231, -1.367984, 0.601453, 0.719274, 1}	{-1.437420, 1.251488, 1.027422, 0.158598, 2}	{-0.409999, 1.410086, 0.895204, 0.645940, 2}	{0.485205, 2.056026, 0.841923, 0.546558, 2}	{1.327128, 2.602584, 0.853915, 0.574983, 2}	{-1.238943, -1.402177, 0.871446, -0.621130, 3}	{-0.367497, -2.023307, 1.054211, -0.328484, 3}	{0.686714, -2.351791, 1.033691, -0.121269, 3}	{1.720405, -2.473060, 0.959978, -0.177086, 3}
{1.665077, -2.244601, 0.314142, -0.883265, 0}	{1.979218, 2.872134, 0.257235, -1.014728, 0}	{2.236454, 1.857406, 0.421376, -0.996028, 0}	{2.657830, 0.861377, 0.660664, -0.796385, 0}	{0.131486, -2.870565, 0.636933, 0.604692, 1}	{0.768419, -2.265873, 0.732418, 0.703826, 1}	{1.500837, -1.562047, 0.674483, 0.723238, 1}	{2.175320, -0.838809, 1.100750, 0.405449, 1}	{-1.107323, 1.640025, 0.942551, 0.158197, 2}	{-0.164772, 1.798222, 0.881877, 0.312245, 2}	{0.717104, 2.110467, 0.815672, 0.275841, 2}	{1.532777, 2.386307, 0.689810, 0.766256, 2}	{-1.439489, -1.090245, 0.805898, -0.751935, 3}	{-0.633591, -1.842180, 0.912045, -0.477309, 3}	{0.278454, -2.319489, 0.990918, -0.335835, 3}	{1.269372, -2.655325, 0.866955, -0.463870, 3}
{1.524274, -1.933584, 0.389289, -1.039361, 0}	{1.913563, -2.972945, 0.594516, -0.789930, 0}	{2.508079, 2.237125, 0.267308, -0.944775, 0}	{2.775387, 1.292350, 0.311038, -0.899118, 0}	{-0.065422, -2.817819, 0.637580, 0.770538, 1}	{0.572158, -2.047281, 0.743106, 0.656770, 1}	{1.315264, -1.390512, 1.018920, 0.217995, 1}	{2.334183, -1.172517, 0.877653, 0.242966, 1}	{-0.839137, 1.398590, 1.013749, -0.072114, 2}	{0.174612, 1.326476, 0.808258, 0.326478, 2}	{0.982870, 1.652955, 0.755987, 0.594804, 2}	{1.738856, 2.247759, 0.452865, 0.831620, 2}	{-1.152278, -1.137384, 0.842613, -0.645121, 3}	{-0.309666, -1.782504, 0.555574, -0.627609, 3}	{0.245909, -2.410114, 0.651128, -0.833457, 3}	{0.897036, 2.756429, 0.866872, -0.497466, 3}
{1.771874, -1.678166, 0.145609, -1.063332, 0}	{1.917483, -2.741497, 0.521781, -1.062055, 0}	{2.439264, 2.196448, 0.368014, -0.952730, 0}	{2.807278, 1.243718, 0.323597, -1.025891, 0}	{0.028653, 2.933600, 0.519320, 0.827867, 1}	{0.547973, -2.238533, 0.668694, 0.731000, 1}	{1.216667, -1.507533, 0.949792, 0.406175, 1}	{2.166458, -1.101358, 0.867486, 0.239513, 1}	{-0.958973, 1.290876, 0.880829, 0.538403, 2}	{-0.078144, 1.829279, 0.883344, 0.466714, 2}	{0.805200, 2.295993, 0.874211, 0.487081, 2}	{1.679411, 2.783074, 0.990133, 0.336631, 2}	{-1.276830, -1.500113, 0.690148, -0.604738, 3}	{-0.586682, -2.104851, 0.922285, -0.589137, 3}	{0.335603, -2.693988, 0.824284, -0.673681, 3}	{1.159887, 2.632331, 0.859147, -0.644794, 3}
{2.512384, -1.667529, -0.479934, -0.807217, 0}	{2.032449, -2.474746, -0.089896, -1.075115, 0}	{1.942554, 2.450139, 0.332483, -0.915515, 0}	{2.275037, 1.534624, 0.676809, -0.784800, 0}	{-0.060679, -2.811140, 0.705544, 0.684090, 1}	{0.644865, -2.127050, 0.970372, 0.320397, 1}	{1.615237, -1.806653, 0.753486, 0.610514, 1}	{2.368722, -1.196140, 0.716082, 0.630130, 1}	{-1.241324, 1.673661, 0.985367, -0.015516, 2}	{-0.255957, 1.658144, 0.888248, 0.408965, 2}	{0.632292, 2.067109, 0.846534, 0.547020, 2}	{1.478826, 2.614129, 0.604112, 0.737969, 2}	{-1.237620, -1.707434, 0.889816, -0.540541, 3}	{-0.347804, -2.247975, 0.752573, -0.471308, 3}	{0.404769, -2.719283, 0.910770, -0.248253, 3}	{1.315539, -2.967536, 0.875804, -0.448602, 3}
{2.563300, -1.579262, -0.058963, -0.970847, 0}	{2.504337, -2.550109, -0.113702, -0.951263, 0}	{2.390635, 2.498628, 0.168081, -0.963500, 0}	{2.558717, 1.535128, 0.594371, -0.807919, 0}	{0.363911, 2.862421, 0.770377, 0.571119, 1}	{1.134288, -2.566460, 0.726674, 0.799799, 1}	{1.860961, -1.766660, 0.679289, 0.738649, 1}	{2.540250, -1.028011, 0.412320, 0.897811, 1}	{-1.253691, 1.603577, 1.125954, 0.152643, 2}	{-0.127736, 1.756221, 0.635084, 0.631623, 2}	{0.507348, 2.387843, 0.749926, 0.618133, 2}	{1.257274, -2.994023, 0.864988, 0.453067, 2}	{-1.473187, -1.668343, 0.921285, -0.516848, 3}	{-0.551902, -2.185191, 0.861847, -0.401623, 3}	{0.309945, -2.586814, 0.962304, -0.194376, 3}	{1.272248, -2.781190, 1.010536, -0.101246, 3}
