{-1.677089, -2.306283, 0.500000, 0}	{-1.429258, -1.830761, 0.500000, 0}	{0.233372, 1.012069, 0.500000, 1}	{-0.016119, 1.370256, 0.500000, 1}	{-2.442158, 0.080040, 0.500000, 2}	{-1.988901, 0.483287, 0.500000, 2}	{-0.632544, 1.022899, 0.500000, 3}	{-0.779316, 1.624471, 0.500000, 3}	{-0.987908, -1.377308, 0.500000, 4}	{-0.588238, -1.709638, 0.500000, 4}	{-0.997212, 1.271091, 0.500000, 5}	{-0.364747, 1.448406, 0.500000, 5}	{2.388569, 2.049458, 0.500000, 6}	{-2.060508, 1.986879, 0.500000, 6}	{-1.715582, -1.178320, 0.500000, 7}	{-2.168849, -0.789499, 0.500000, 7}	{1.374008, 2.099616, 0.500000, 8}	{1.726161, 2.434935, 0.500000, 8}	{0.682571, -2.303763, 0.500000, 9}	{0.494988, 2.271619, 0.500000, 9}	{-0.262221, 0.307491, 0.500000, 10}	{-0.326318, 1.003171, 0.500000, 10}	{-1.670651, -0.070444, 0.500000, 11}	{-1.575052, 0.256727, 0.500000, 11}	{1.725853, -0.579554, 0.500000, 12}	{1.681828, -0.137927, 0.500000, 12}	{2.324860, 1.720785, 0.500000, 13}	{2.149407, 1.333739, 0.500000, 13}	{0.234410, -1.877124, 0.500000, 14}	{0.330639, -1.418967, 0.500000, 14}	{-1.308817, 1.841604, 0.500000, 15}	{-1.776397, 1.816660, 0.500000, 15}	{0.013597, 0.600861, 0.500000, 16}	{-0.590773, 0.608095, 0.500000, 16}	{-1.944590, -1.719842, 0.500000, 17}	{-2.225982, -2.155047, 0.500000, 17}	{2.068297, -1.279448, 0.500000, 18}	{2.474462, -1.257127, 0.500000, 18}	{1.440750, 0.897660, 0.500000, 19}	{1.449525, 0.409172, 0.500000, 19}
{-1.607435, -2.360233, 0.500000, 0}	{-1.378625, -1.838098, 0.500000, 0}	{0.313372, 1.031286, 0.500000, 1}	{-0.113961, 1.319203, 0.500000, 1}	{-2.308185, 0.142743, 0.500000, 2}	{-1.923285, 0.383531, 0.500000, 2}	{-0.656921, 1.006823, 0.500000, 3}	{-0.699080, 1.608793, 0.500000, 3}	{-1.026193, -1.456443, 0.500000, 4}	{-0.468877, -1.637779, 0.500000, 4}	{-0.995617, 1.218474, 0.500000, 5}	{-0.427492, 1.372512, 0.500000, 5}	{2.068722, 1.995838, 0.500000, 6}	{-2.384867, 2.088399, 0.500000, 6}	{-1.808699, -1.062700, 0.500000, 7}	{-2.104514, -0.746505, 0.500000, 7}	{1.417593, 2.193065, 0.500000, 8}	{1.834087, 2.368659, 0.500000, 8}	{0.500696, -2.314277, 0.500000, 9}	{0.528253, 2.159762, 0.500000, 9}	{-0.210538, 0.342801, 0.500000, 10}	{-0.347237, 0.955441, 0.500000, 10}	{-1.641208, -0.175622, 0.500000, 11}	{-1.516397, 0.199092, 0.500000, 11}	{1.830470, -0.603899, 0.500000, 12}	{1.726218, -0.159685, 0.500000, 12}	{-2.106053, 1.635832, 0.500000, 13}	{2.333764, 1.390512, 0.500000, 13}	{0.184092, -1.913840, 0.500000, 14}	{0.333813, -1.551078, 0.500000, 14}	{-1.314744, 1.723703, 0.500000, 15}	{-1.825376, 1.867353, 0.500000, 15}	{-0.010198, 0.617860, 0.500000, 16}	{-0.604106, 0.605054, 0.500000, 16}	{-2.019220, -1.569959, 0.500000, 17}	{-2.355849, -2.133057, 0.500000, 17}	{2.081510, -1.349624, 0.500000, 18}	{2.483359, -1.513945, 0.500000, 18}	{1.470539, 0.956098, 0.500000, 19}	{1.440591, 0.348774, 0.500000, 19}
{-1.363388, -2.390273, 0.500000, 0}	{-1.392097, -1.889052, 0.500000, 0}	{0.401700, 1.047724, 0.500000, 1}	{-0.039190, 1.295483, 0.500000, 1}	{-2.299946, 0.160850, 0.500000, 2}	{-1.887629, 0.475727, 0.500000, 2}	{-0.531613, 0.990170, 0.500000, 3}	{-0.775648, 1.572810, 0.500000, 3}	{-0.992878, -1.323355, 0.500000, 4}	{-0.491892, -1.688318, 0.500000, 4}	{-0.924498, 1.268608, 0.500000, 5}	{-0.341875, 1.274883, 0.500000, 5}	{2.073647, 1.951634, 0.500000, 6}	{-2.487547, 2.118245, 0.500000, 6}	{-1.770458, -1.016409, 0.500000, 7}	{-2.192922, -0.752822, 0.500000, 7}	{1.350010, 2.310140, 0.500000, 8}	{1.900895, 2.308029, 0.500000, 8}	{0.598157, -2.104068, 0.500000, 9}	{0.492521, 2.237947, 0.500000, 9}	{-0.205649, 0.302799, 0.500000, 10}	{-0.165384, 0.920423, 0.500000, 10}	{-1.550656, -0.121032, 0.500000, 11}	{-1.512899, 0.389210, 0.500000, 11}	{1.861946, -0.701529, 0.500000, 12}	{1.739477, -0.168428, 0.500000, 12}	{-2.108563, 1.650600, 0.500000, 13}	{2.480477, 1.310899, 0.500000, 13}	{0.121410, -1.928688, 0.500000, 14}	{0.291802, -1.436517, 0.500000, 14}	{-1.420075, 1.753535, 0.500000, 15}	{-1.904366, 1.958264, 0.500000, 15}	{0.105908, 0.621950, 0.500000, 16}	{-0.525941, 0.558996, 0.500000, 16}	{-2.145141, -1.598988, 0.500000, 17}	{-2.329544, -2.092880, 0.500000, 17}	{2.103018, -1.451854, 0.500000, 18}	{2.491973, -1.464280, 0.500000, 18}	{1.480948, 0.885192, 0.500000, 19}	{1.385517, 0.452458, 0.500000, 19}
{-1.446681, -2.390480, 0.500000, 0}	{-1.415500, -1.971370, 0.500000, 0}	{0.347727, 1.134663, 0.500000, 1}	{0.018112, 1.288381, 0.500000, 1}	{-2.348370, 0.028984, 0.500000, 2}	{-1.929233, 0.406417, 0.500000, 2}	{-0.566582, 0.911620, 0.500000, 3}	{-0.805595, 1.635577, 0.500000, 3}	{-0.990139, -1.286590, 0.500000, 4}	{-0.596043, -1.625713, 0.500000, 4}	{-0.992550, 1.138041, 0.500000, 5}	{-0.367921, 1.266900, 0.500000, 5}	{2.055111, 2.033991, 0.500000, 6}	{-2.441391, 2.238158, 0.500000, 6}	{-1.798877, -0.847917, 0.500000, 7}	{-2.265971, -0.590920, 0.500000, 7}	{1.578257, 2.251248, 0.500000, 8}	{1.922126, -2.487714, 0.500000, 8}	{0.578116, -2.097249, 0.500000, 9}	{0.576844, 2.378748, 0.500000, 9}	{-0.125349, 0.159187, 0.500000, 10}	{-0.246348, 0.713630, 0.500000, 10}	{-1.626503, -0.216854, 0.500000, 11}	{-1.577774, 0.338718, 0.500000, 11}	{1.874136, -0.648865, 0.500000, 12}	{1.640727, -0.301321, 0.500000, 12}	{-2.300809, 1.623222, 0.500000, 13}	{-2.393539, 1.192897, 0.500000, 13}	{0.139027, -1.819827, 0.500000, 14}	{0.341230, -1.458215, 0.500000, 14}	{-1.476862, 1.644343, 0.500000, 15}	{-1.865963, 1.945131, 0.500000, 15}	{0.097642, 0.431666, 0.500000, 16}	{-0.468184, 0.399019, 0.500000, 16}	{-2.159962, -1.552099, 0.500000, 17}	{-2.284400, -2.070616, 0.500000, 17}	{2.153828, -1.434898, 0.500000, 18}	{-2.380931, -1.450233, 0.500000, 18}	{1.597938, 0.854981, 0.500000, 19}	{1.261814, 0.409624, 0.500000, 19}
{-1.327724, -2.470260, 0.500000, 0}	{-1.455556, -1.966268, 0.500000, 0}	{0.355870, 1.082281, 0.500000, 1}	{-0.123665, 1.217261, 0.500000, 1}	{-2.374826, 0.083144, 0.500000, 2}	{-2.007485, 0.364406, 0.500000, 2}	{-0.683060, 0.856423, 0.500000, 3}	{-0.760038, 1.615461, 0.500000, 3}	{-0.893800, -1.237715, 0.500000, 4}	{-0.626944, -1.512452, 0.500000, 4}	{-1.032022, 1.089605, 0.500000, 5}	{-0.387819, 1.128045, 0.500000, 5}	{2.053331, 2.008741, 0.500000, 6}	{-2.447385, 2.138777, 0.500000, 6}	{-1.800828, -0.897197, 0.500000, 7}	{-2.262607, -0.455761, 0.500000, 7}	{1.487033, 2.191979, 0.500000, 8}	{1.867863, -2.471083, 0.500000, 8}	{0.516312, -2.223101, 0.500000, 9}	{0.431641, 2.355622, 0.500000, 9}	{-0.149475, 0.131858, 0.500000, 10}	{-0.229450, 0.781231, 0.500000, 10}	{-1.634315, -0.190795, 0.500000, 11}	{-1.642872, 0.302767, 0.500000, 11}	{1.856077, -0.604434, 0.500000, 12}	{1.692371, -0.213080, 0.500000, 12}	{-2.462880, 1.607104, 0.500000, 13}	{-2.419004, 1.060732, 0.500000, 13}	{0.154876, -1.818143, 0.500000, 14}	{0.378144, -1.440980, 0.500000, 14}	{-1.507332, 1.681752, 0.500000, 15}	{-1.889305, 1.920509, 0.500000, 15}	{0.119055, 0.410691, 0.500000, 16}	{-0.442837, 0.411807, 0.500000, 16}	{-2.078850, -1.487046, 0.500000, 17}	{-2.215967, -2.002636, 0.500000, 17}	{2.040866, -1.494403, 0.500000, 18}	{2.417625, -1.478521, 0.500000, 18}	{1.483296, 0.819511, 0.500000, 19}	{1.209943, 0.358499, 0.500000, 19}
{-1.409386, 2.483393, 0.500000, 0}	{-1.359379, -2.021951, 0.500000, 0}	{0.376628, 0.960113, 0.500000, 1}	{-0.128326, 1.181868, 0.500000, 1}	{-2.360985, 0.069545, 0.500000, 2}	{-1.999857, 0.326391, 0.500000, 2}	{-0.608020, 0.838309, 0.500000, 3}	{-0.748047, 1.699160, 0.500000, 3}	{-0.935500, -1.337139, 0.500000, 4}	{-0.520377, -1.504213, 0.500000, 4}	{-1.006415, 0.993893, 0.500000, 5}	{-0.414091, 1.175061, 0.500000, 5}	{2.163385, 2.050095, 0.500000, 6}	{-2.361699, 2.039541, 0.500000, 6}	{-1.893835, -0.821654, 0.500000, 7}	{-2.390506, -0.552895, 0.500000, 7}	{1.596853, 2.111611, 0.500000, 8}	{1.847536, 2.461368, 0.500000, 8}	{0.467716, -2.187967, 0.500000, 9}	{0.559494, 2.298215, 0.500000, 9}	{-0.141850, 0.133167, 0.500000, 10}	{-0.193102, 0.723649, 0.500000, 10}	{-1.687097, -0.113721, 0.500000, 11}	{-1.725846, 0.391951, 0.500000, 11}	{1.889700, -0.686668, 0.500000, 12}	{1.614770, -0.371328, 0.500000, 12}	{2.464148, 1.569325, 0.500000, 13}	{-2.448231, 1.143456, 0.500000, 13}	{0.192131, -1.869325, 0.500000, 14}	{0.307641, -1.274915, 0.500000, 14}	{-1.572830, 1.631741, 0.500000, 15}	{-1.790589, 2.035001, 0.500000, 15}	{0.127206, 0.382337, 0.500000, 16}	{-0.447879, 0.395184, 0.500000, 16}	{-2.023724, -1.361583, 0.500000, 17}	{-2.238988, -1.903987, 0.500000, 17}	{2.002546, -1.658791, 0.500000, 18}	{2.473870, -1.492479, 0.500000, 18}	{1.402514, 0.835952, 0.500000, 19}	{1.182651, 0.342507, 0.500000, 19}
{-1.401629, 2.311072, 0.500000, 0}	{-1.345476, -2.110403, 0.500000, 0}	{0.439105, 0.991495, 0.500000, 1}	{-0.114797, 1.094115, 0.500000, 1}	{-2.448248, 0.296000, 0.500000, 2}	{-2.034513, 0.620808, 0.500000, 2}	{-0.642687, 0.894889, 0.500000, 3}	{-0.797489, 1.512844, 0.500000, 3}	{-0.987993, -1.320136, 0.500000, 4}	{-0.502807, -1.512686, 0.500000, 4}	{-0.995899, 1.169902, 0.500000, 5}	{-0.405631, 1.241737, 0.500000, 5}	{2.152679, 2.138408, 0.500000, 6}	{-2.403865, 2.095560, 0.500000, 6}	{-1.946439, -0.815050, 0.500000, 7}	{-2.477043, -0.607891, 0.500000, 7}	{1.586285, 2.076698, 0.500000, 8}	{2.001109, 2.373365, 0.500000, 8}	{0.479146, -2.174219, 0.500000, 9}	{0.516038, 2.325627, 0.500000, 9}	{-0.264066, 0.079961, 0.500000, 10}	{-0.194879, 0.769149, 0.500000, 10}	{-1.748169, -0.225643, 0.500000, 11}	{-1.642658, 0.176144, 0.500000, 11}	{1.907974, -0.615541, 0.500000, 12}	{1.538444, -0.347191, 0.500000, 12}	{2.376563, 1.588176, 0.500000, 13}	{2.464346, 1.197018, 0.500000, 13}	{0.126942, -1.884680, 0.500000, 14}	{0.268606, -1.324280, 0.500000, 14}	{-1.516495, 1.699380, 0.500000, 15}	{-1.765099, 2.085643, 0.500000, 15}	{0.046007, 0.472463, 0.500000, 16}	{-0.498787, 0.440842, 0.500000, 16}	{-1.987789, -1.409579, 0.500000, 17}	{-2.131984, -1.930664, 0.500000, 17}	{1.980076, -1.424961, 0.500000, 18}	{2.416726, -1.477087, 0.500000, 18}	{1.434006, 0.825850, 0.500000, 19}	{1.333731, 0.402443, 0.500000, 19}
{-1.565304, 2.405203, 0.500000, 0}	{-1.367977, -2.129120, 0.500000, 0}	{0.314938, 1.042313, 0.500000, 1}	{-0.175260, 1.150354, 0.500000, 1}	{-2.401963, 0.260099, 0.500000, 2}	{-2.036012, 0.661656, 0.500000, 2}	{-0.650437, 0.877218, 0.500000, 3}	{-0.857610, 1.722009, 0.500000, 3}	{-1.029098, -1.264637, 0.500000, 4}	{-0.554667, -1.431512, 0.500000, 4}	{-1.038613, 1.192398, 0.500000, 5}	{-0.420963, 1.287433, 0.500000, 5}	{2.248446, 2.040935, 0.500000, 6}	{-2.279659, 2.176360, 0.500000, 6}	{-1.973403, -0.882026, 0.500000, 7}	{-2.455938, -0.617289, 0.500000, 7}	{1.587915, 2.011227, 0.500000, 8}	{1.957564, 2.364181, 0.500000, 8}	{0.432804, -2.257309, 0.500000, 9}	{0.547331, 2.165271, 0.500000, 9}	{-0.343373, 0.239492, 0.500000, 10}	{-0.221835, 0.849127, 0.500000, 10}	{-1.752718, -0.173654, 0.500000, 11}	{-1.696181, 0.352618, 0.500000, 11}	{2.039661, -0.640601, 0.500000, 12}	{1.538472, -0.282378, 0.500000, 12}	{2.299464, 1.717916, 0.500000, 13}	{-2.451276, 1.080571, 0.500000, 13}	{0.219239, -1.836351, 0.500000, 14}	{0.220806, -1.281317, 0.500000, 14}	{-1.490620, 1.680823, 0.500000, 15}	{-1.681148, 2.089532, 0.500000, 15}	{-0.055160, 0.449193, 0.500000, 16}	{-0.552093, 0.643908, 0.500000, 16}	{-2.015883, -1.492545, 0.500000, 17}	{-2.158093, -1.979155, 0.500000, 17}	{2.002757, -1.458509, 0.500000, 18}	{2.405686, -1.418236, 0.500000, 18}	{1.309251, 0.956408, 0.500000, 19}	{1.448294, 0.451517, 0.500000, 19}
{-1.509220, 2.442921, 0.500000, 0}	{-1.252087, -2.106921, 0.500000, 0}	{0.305206, 1.010319, 0.500000, 1}	{-0.043947, 1.135780, 0.500000, 1}	{-2.442635, 0.307396, 0.500000, 2}	{-2.106792, 0.666004, 0.500000, 2}	{-0.630329, 0.865493, 0.500000, 3}	{-0.869337, 1.618539, 0.500000, 3}	{-0.929860, -1.314929, 0.500000, 4}	{-0.404359, -1.430968, 0.500000, 4}	{-1.014275, 1.094651, 0.500000, 5}	{-0.417171, 1.142461, 0.500000, 5}	{2.207041, 2.008516, 0.500000, 6}	{-2.315128, 2.185204, 0.500000, 6}	{-2.007869, -0.785239, 0.500000, 7}	{-2.422666, -0.614309, 0.500000, 7}	{1.684239, 1.870206, 0.500000, 8}	{1.788293, 2.408825, 0.500000, 8}	{0.489352, -2.222402, 0.500000, 9}	{0.499047, 2.218741, 0.500000, 9}	{-0.332713, 0.244265, 0.500000, 10}	{-0.204742, 0.826210, 0.500000, 10}	{-1.727359, -0.056866, 0.500000, 11}	{-1.606216, 0.408161, 0.500000, 11}	{1.886431, -0.622964, 0.500000, 12}	{1.541473, -0.325604, 0.500000, 12}	{2.216126, 1.560369, 0.500000, 13}	{-2.451376, 1.023478, 0.500000, 13}	{0.163093, -1.855050, 0.500000, 14}	{0.178893, -1.356547, 0.500000, 14}	{-1.576821, 1.583903, 0.500000, 15}	{-1.565586, 2.057738, 0.500000, 15}	{0.011594, 0.587030, 0.500000, 16}	{-0.591183, 0.546549, 0.500000, 16}	{-1.966376, -1.462120, 0.500000, 17}	{-2.231651, -1.900655, 0.500000, 17}	{2.008139, -1.457728, 0.500000, 18}	{2.366340, -1.411195, 0.500000, 18}	{1.200073, 1.100737, 0.500000, 19}	{1.314116, 0.654472, 0.500000, 19}
{-1.277447, 2.486018, 0.500000, 0}	{-1.143470, -2.114972, 0.500000, 0}	{0.427130, 1.024577, 0.500000, 1}	{-0.090165, 1.185290, 0.500000, 1}	{-2.444114, 0.294510, 0.500000, 2}	{-2.046488, 0.669142, 0.500000, 2}	{-0.657889, 0.849209, 0.500000, 3}	{-0.879789, 1.460997, 0.500000, 3}	{-0.949334, -1.203361, 0.500000, 4}	{-0.478903, -1.294581, 0.500000, 4}	{-1.083588, 0.987589, 0.500000, 5}	{-0.523236, 1.217574, 0.500000, 5}	{2.177329, 2.021126, 0.500000, 6}	{-2.260919, 2.065962, 0.500000, 6}	{-2.011800, -0.774779, 0.500000, 7}	{-2.487644, -0.552747, 0.500000, 7}	{1.865258, 1.837527, 0.500000, 8}	{1.847550, 2.342881, 0.500000, 8}	{0.561227, -2.231647, 0.500000, 9}	{0.493643, 2.225120, 0.500000, 9}	{-0.310137, 0.199226, 0.500000, 10}	{-0.306540, 0.904856, 0.500000, 10}	{-1.800618, 0.035719, 0.500000, 11}	{-1.478182, 0.419152, 0.500000, 11}	{1.947739, -0.694641, 0.500000, 12}	{1.559683, -0.437312, 0.500000, 12}	{2.185495, 1.469833, 0.500000, 13}	{-2.394485, 1.153034, 0.500000, 13}	{0.126959, -1.924947, 0.500000, 14}	{0.081692, -1.394184, 0.500000, 14}	{-1.606710, 1.667504, 0.500000, 15}	{-1.618453, 2.167441, 0.500000, 15}	{0.012606, 0.493022, 0.500000, 16}	{-0.630404, 0.499768, 0.500000, 16}	{-1.925249, -1.540284, 0.500000, 17}	{-2.326628, -1.780633, 0.500000, 17}	{1.873965, -1.448173, 0.500000, 18}	{2.382613, -1.320812, 0.500000, 18}	{1.177078, 1.160749, 0.500000, 19}	{1.311921, 0.674476, 0.500000, 19}
{-1.131285, 2.346514, 0.500000, 0}	{-1.161815, -2.190420, 0.500000, 0}	{0.383410, 1.126580, 0.500000, 1}	{-0.005884, 1.220400, 0.500000, 1}	{-2.455007, 0.217554, 0.500000, 2}	{-2.186838, 0.704679, 0.500000, 2}	{-0.656179, 0.887111, 0.500000, 3}	{-0.960010, 1.468803, 0.500000, 3}	{-0.878198, -1.317878, 0.500000, 4}	{-0.397770, -1.387374, 0.500000, 4}	{-1.048383, 1.043206, 0.500000, 5}	{-0.486057, 1.221076, 0.500000, 5}	{2.248832, 1.929525, 0.500000, 6}	{-2.241664, 2.107638, 0.500000, 6}	{-2.073863, -0.695243, 0.500000, 7}	{-2.445406, -0.610197, 0.500000, 7}	{1.761100, 1.887792, 0.500000, 8}	{1.650087, 2.365572, 0.500000, 8}	{0.530235, -2.394968, 0.500000, 9}	{0.577746, 2.138654, 0.500000, 9}	{-0.271412, 0.228780, 0.500000, 10}	{-0.256466, 0.873523, 0.500000, 10}	{-1.774425, 0.062057, 0.500000, 11}	{-1.433205, 0.414109, 0.500000, 11}	{1.987154, -0.666909, 0.500000, 12}	{1.557886, -0.314254, 0.500000, 12}	{2.288338, 1.546541, 0.500000, 13}	{-2.411743, 1.259916, 0.500000, 13}	{0.100188, -1.813110, 0.500000, 14}	{0.026395, -1.214188, 0.500000, 14}	{-1.545517, 1.787648, 0.500000, 15}	{-1.565245, 2.137393, 0.500000, 15}	{0.024616, 0.531200, 0.500000, 16}	{-0.593024, 0.569281, 0.500000, 16}	{-1.937593, -1.435535, 0.500000, 17}	{-2.315910, -1.728366, 0.500000, 17}	{1.946100, -1.459573, 0.500000, 18}	{-2.485297, -1.287877, 0.500000, 18}	{1.213068, 1.197899, 0.500000, 19}	{1.248522, 0.652814, 0.500000, 19}
{-1.012679, 2.308369, 0.500000, 0}	{-1.011383, -2.329036, 0.500000, 0}	{0.454491, 1.108473, 0.500000, 1}	{-0.025391, 1.304458, 0.500000, 1}	{-2.421842, 0.246714, 0.500000, 2}	{-2.228183, 0.673526, 0.500000, 2}	{-0.674485, 0.814409, 0.500000, 3}	{-0.995991, 1.529511, 0.500000, 3}	{-0.758464, -1.255933, 0.500000, 4}	{-0.357487, -1.450384, 0.500000, 4}	{-1.084836, 1.047289, 0.500000, 5}	{-0.487821, 1.150372, 0.500000, 5}	{2.228738, 2.012935, 0.500000, 6}	{-2.272286, 2.075143, 0.500000, 6}	{-2.017184, -0.553807, 0.500000, 7}	{2.428559, -0.486319, 0.500000, 7}	{1.822526, 1.814784, 0.500000, 8}	{1.701854, 2.280998, 0.500000, 8}	{0.581814, -2.401966, 0.500000, 9}	{0.525432, 2.113722, 0.500000, 9}	{-0.098522, 0.249481, 0.500000, 10}	{-0.304729, 0.868650, 0.500000, 10}	{-1.741132, 0.071951, 0.500000, 11}	{-1.320018, 0.427598, 0.500000, 11}	{1.875053, -0.655309, 0.500000, 12}	{1.673809, -0.245496, 0.500000, 12}	{2.138316, 1.652946, 0.500000, 13}	{2.422383, 1.308893, 0.500000, 13}	{-0.055279, -1.822150, 0.500000, 14}	{0.192979, -1.288407, 0.500000, 14}	{-1.511119, 1.710967, 0.500000, 15}	{-1.628903, 2.133931, 0.500000, 15}	{0.109162, 0.501532, 0.500000, 16}	{-0.500479, 0.649561, 0.500000, 16}	{-1.822360, -1.374877, 0.500000, 17}	{-2.293452, -1.504021, 0.500000, 17}	{2.002727, -1.619348, 0.500000, 18}	{2.375233, -1.325206, 0.500000, 18}	{1.105699, 1.102576, 0.500000, 19}	{1.360803, 0.602717, 0.500000, 19}
{-1.080278, 2.377298, 0.500000, 0}	{-1.077818, -2.084061, 0.500000, 0}	{0.399463, 1.046371, 0.500000, 1}	{0.008570, 1.323327, 0.500000, 1}	{-2.368043, 0.237046, 0.500000, 2}	{-2.230231, 0.792235, 0.500000, 2}	{-0.647662, 0.828895, 0.500000, 3}	{-0.920715, 1.358288, 0.500000, 3}	{-0.647650, -1.208159, 0.500000, 4}	{-0.348251, -1.478002, 0.500000, 4}	{-1.081496, 1.015881, 0.500000, 5}	{-0.506474, 1.180538, 0.500000, 5}	{2.233416, 1.909280, 0.500000, 6}	{-2.268389, 1.994944, 0.500000, 6}	{-2.076947, -0.589322, 0.500000, 7}	{-2.497869, -0.686426, 0.500000, 7}	{1.964354, 1.742025, 0.500000, 8}	{1.615917, 2.179427, 0.500000, 8}	{0.715963, -2.416954, 0.500000, 9}	{0.435692, 2.124799, 0.500000, 9}	{-0.185649, 0.281336, 0.500000, 10}	{-0.184713, 0.858606, 0.500000, 10}	{-1.791273, -0.042978, 0.500000, 11}	{-1.419380, 0.251901, 0.500000, 11}	{1.878170, -0.708652, 0.500000, 12}	{1.734272, -0.186289, 0.500000, 12}	{2.203833, 1.597145, 0.500000, 13}	{2.370883, 1.171796, 0.500000, 13}	{-0.227837, -1.828030, 0.500000, 14}	{0.138423, -1.312192, 0.500000, 14}	{-1.480524, 1.649104, 0.500000, 15}	{-1.776512, 2.137494, 0.500000, 15}	{0.115971, 0.588511, 0.500000, 16}	{-0.489015, 0.512604, 0.500000, 16}	{-1.820515, -1.307421, 0.500000, 17}	{-2.250214, -1.670925, 0.500000, 17}	{2.134705, -1.661223, 0.500000, 18}	{2.389555, -1.215290, 0.500000, 18}	{1.115587, 1.033788, 0.500000, 19}	{1.310256, 0.644767, 0.500000, 19}
{-1.044161, 2.374338, 0.500000, 0}	{-1.164126, -2.121715, 0.500000, 0}	{0.351483, 1.045083, 0.500000, 1}	{0.016156, 1.335842, 0.500000, 1}	{-2.426249, 0.304967, 0.500000, 2}	{-2.193390, 0.718905, 0.500000, 2}	{-0.665066, 0.761287, 0.500000, 3}	{-0.827161, 1.339818, 0.500000, 3}	{-0.636963, -1.039120, 0.500000, 4}	{-0.328397, -1.252911, 0.500000, 4}	{-1.022219, 0.979457, 0.500000, 5}	{-0.465398, 1.089815, 0.500000, 5}	{2.144821, 1.952551, 0.500000, 6}	{-2.260328, 1.983108, 0.500000, 6}	{-2.033061, -0.503931, 0.500000, 7}	{-2.469085, -0.602678, 0.500000, 7}	{1.898601, 1.628959, 0.500000, 8}	{1.664648, 2.093261, 0.500000, 8}	{0.685153, 2.418640, 0.500000, 9}	{0.272637, 2.259250, 0.500000, 9}	{-0.087508, 0.235500, 0.500000, 10}	{-0.188141, 0.965101, 0.500000, 10}	{-1.766106, 0.131495, 0.500000, 11}	{-1.381987, 0.387581, 0.500000, 11}	{1.864124, -0.636579, 0.500000, 12}	{1.768381, -0.251473, 0.500000, 12}	{2.231696, 1.627737, 0.500000, 13}	{2.356426, 1.221450, 0.500000, 13}	{-0.213959, -1.880891, 0.500000, 14}	{0.158017, -1.418181, 0.500000, 14}	{-1.551034, 1.724876, 0.500000, 15}	{-1.564124, 2.143437, 0.500000, 15}	{0.141720, 0.529269, 0.500000, 16}	{-0.388439, 0.513842, 0.500000, 16}	{-1.932217, -1.428896, 0.500000, 17}	{-2.289625, -1.752331, 0.500000, 17}	{2.145402, -1.562454, 0.500000, 18}	{2.387404, -1.098797, 0.500000, 18}	{1.231785, 1.061987, 0.500000, 19}	{1.431154, 0.557656, 0.500000, 19}
{-0.990292, 2.329443, 0.500000, 0}	{-1.208838, -2.248948, 0.500000, 0}	{0.427588, 1.060077, 0.500000, 1}	{-0.053658, 1.276984, 0.500000, 1}	{-2.476804, 0.391687, 0.500000, 2}	{-2.189471, 0.801012, 0.500000, 2}	{-0.688804, 0.664861, 0.500000, 3}	{-0.971434, 1.463456, 0.500000, 3}	{-0.635121, -0.953176, 0.500000, 4}	{-0.065592, -1.290778, 0.500000, 4}	{-1.092475, 0.758767, 0.500000, 5}	{-0.560946, 1.059877, 0.500000, 5}	{2.304049, 1.983282, 0.500000, 6}	{-2.310781, 2.046095, 0.500000, 6}	{-2.045450, -0.477708, 0.500000, 7}	{-2.457497, -0.728791, 0.500000, 7}	{1.827173, 1.699720, 0.500000, 8}	{1.567353, 2.088328, 0.500000, 8}	{0.780376, 2.404013, 0.500000, 9}	{0.246455, 2.238448, 0.500000, 9}	{-0.134774, 0.261407, 0.500000, 10}	{-0.076759, 0.961858, 0.500000, 10}	{-1.746533, 0.001224, 0.500000, 11}	{-1.372115, 0.346718, 0.500000, 11}	{1.853606, -0.605578, 0.500000, 12}	{1.756710, -0.114383, 0.500000, 12}	{2.303918, 1.659400, 0.500000, 13}	{2.396881, 1.106356, 0.500000, 13}	{-0.191569, -1.894898, 0.500000, 14}	{0.109924, -1.508254, 0.500000, 14}	{-1.404962, 1.664551, 0.500000, 15}	{-1.721978, 2.137389, 0.500000, 15}	{0.197092, 0.540900, 0.500000, 16}	{-0.376644, 0.583896, 0.500000, 16}	{-2.007334, -1.337029, 0.500000, 17}	{-2.392691, -1.681985, 0.500000, 17}	{2.103156, -1.657708, 0.500000, 18}	{2.395891, -1.128092, 0.500000, 18}	{1.203198, 1.148687, 0.500000, 19}	{1.362518, 0.568233, 0.500000, 19}
