{0.532403, -1.030469, 0.019928, 0.069239, -1, -1, -1, -1}	{1.733444, 0.512353, 0.233262, -0.145022, -1, -1, -1, -1}
{0.728609, -0.889825, -0.106442, -0.156993, -1, -1, -1, -1}	{2.014928, 0.670215, -0.085747, -0.214654, -1, -1, -1, -1}
{0.709357, -0.937533, 0.140345, 0.214997, -1, -1, -1, -1}	{1.949761, 0.461238, -0.154997, 0.000434, -1, -1, -1, -1}
{0.590763, -0.785549, 0.047004, 0.152058, -1, -1, -1, -1}	{1.980904, 0.449507, -0.109233, -0.230512, -1, -1, -1, -1}
{0.591760, -0.807780, 0.208281, 0.149416, -1, -1, -1, -1}	{1.902826, 0.595851, -0.002218, -0.094386, -1, -1, -1, -1}
{0.610665, -0.639108, 0.124852, -0.155491, -1, -1, -1, -1}	{2.038126, 0.512888, -0.106430, -0.288541, -1, -1, -1, -1}
{0.613167, -0.714724, -0.124813, 0.097550, -1, -1, -1, -1}	{2.177070, 0.326336, -0.109206, -0.044350, -1, -1, -1, -1}
{0.666971, -0.568852, -0.178407, -0.022850, -1, -1, -1, -1}	{2.248613, 0.517655, -0.064505, -0.182925, -1, -1, -1, -1}
{0.521051, -0.474694, -0.077573, -0.069429, -1, -1, -1, -1}	{2.246793, 0.627522, 0.071958, -0.165650, -1, -1, -1, -1}
{0.266068, -0.479996, 0.045902, 0.076481, -1, -1, -1, -1}	{2.118008, 0.472672, 0.275791, 0.072101, -1, -1, -1, -1}
{0.214697, -0.576857, 0.020859, 0.251755, -1, -1, -1, -1}	{2.354669, 0.764628, 0.107018, -0.152823, -1, -1, -1, -1}
{0.268567, -0.406264, -0.153602, -0.031392, -1, -1, -1, -1}	{2.339034, 0.611659, 0.026407, 0.159663, -1, -1, -1, -1}
{0.145080, -0.639119, -0.084182, 0.186819, -1, -1, -1, -1}	{-2.469530, 0.535276, -0.075680, 0.139417, -1, -1, -1, -1}
{0.165689, -0.603651, 0.067864, 0.160458, -1, -1, -1, -1}	{-2.408396, 0.815066, -0.145863, -0.120344, -1, -1, -1, -1}
{0.252148, -0.822943, -0.072650, 0.163987, -1, -1, -1, -1}	{2.263671, 0.937725, -0.002047, -0.192672, -1, -1, -1, -1}
{0.209280, -0.804512, -0.139927, 0.066762, -1, -1, -1, -1}	{2.070597, 1.096796, -0.005083, -0.266413, -1, -1, -1, -1}
{0.077019, -0.904889, 0.022534, 0.224161, -1, -1, -1, -1}	{2.058657, 0.872122, 0.128199, 0.087370, -1, -1, -1, -1}
{-0.069137, -0.731349, 0.179719, 0.079620, -1, -1, -1, -1}	{1.950745, 0.880644, 0.212026, 0.035704, -1, -1, -1, -1}
{0.145500, -0.649205, 0.191950, -0.000972, -1, -1, -1, -1}	{2.021347, 0.825020, 0.158721, -0.011973, -1, -1, -1, -1}
{0.398283, -0.963552, -0.007734, 0.141880, -1, -1, -1, -1}	{1.963723, 0.948823, 0.052187, 0.008031, -1, -1, -1, -1}
{0.458508, -0.719722, 0.053116, 0.091684, -1, -1, -1, -1}	{1.832266, 0.893027, 0.227348, 0.115264, -1, -1, -1, -1}
{0.546276, -0.499715, 0.119291, -0.051160, -1, -1, -1, -1}	{1.929573, 0.789102, -0.091396, 0.067335, -1, -1, -1, -1}
{0.558662, -0.622065, 0.131185, -0.035961, -1, -1, -1, -1}	{2.131064, 0.713506, -0.101839, 0.000319, -1, -1, -1, -1}
{0.518712, -0.611076, -0.010787, -0.131358, -1, -1, -1, -1}	{2.226432, 0.667887, -0.130696, -0.063190, -1, -1, -1, -1}
{0.554071, -0.812759, -0.204142, 0.081590, -1, -1, -1, -1}	{2.153679, 0.324301, -0.094717, 0.162320, -1, -1, -1, -1}
{0.277133, -0.605202, 0.113051, -0.007884, -1, -1, -1, -1}	{2.141208, 0.538986, -0.029324, -0.177015, -1, -1, -1, -1}
{0.234615, -0.467234, 0.126540, 0.166915, -1, -1, -1, -1}	{2.126425, 0.271916, -0.159177, 0.022936, -1, -1, -1, -1}
{0.356487, -0.408152, 0.175235, 0.146384, -1, -1, -1, -1}	{2.077786, 0.295862, 0.012675, -0.127724, -1, -1, -1, -1}
{0.311306, -0.572385, -0.005295, 0.179864, -1, -1, -1, -1}	{2.001787, 0.039118, -0.027461, -0.125717, -1, -1, -1, -1}
{0.370628, -0.499616, 0.047656, 0.143923, -1, -1, -1, -1}	{2.038944, -0.136987, 0.107893, -0.052459, -1, -1, -1, -1}
{0.432366, -0.489263, 0.064337, 0.090097, -1, -1, -1, -1}	{1.988277, 0.111724, 0.134292, -0.185789, -1, -1, -1, -1}
{0.569457, -0.315950, -0.058240, 0.139326, -1, -1, -1, -1}	{2.137989, 0.069093, -0.253913, -0.032310, -1, -1, -1, -1}
{0.577708, -0.149070, -0.148715, 0.136952, -1, -1, -1, -1}	{2.107775, 0.012136, -0.081748, 0.265744, -1, -1, -1, -1}
{0.409568, 0.080480, 0.039550, 0.115812, -1, -1, -1, -1}	{2.130788, 0.066978, -0.154792, 0.191186, -1, -1, -1, -1}
