{-1.035022, 0.084406, 0.250000, 0}	{-1.671081, -0.619440, 0.250000, 0}	{-2.090449, -1.584231, 0.250000, 0}	{-2.391014, -2.530207, 0.250000, 0}	{-2.798136, 2.523142, 0.250000, 0}	{-0.796295, 1.918914, 0.250000, 1}	{-0.412293, 2.798980, 0.250000, 1}	{0.195568, -2.337886, 0.250000, 1}	{0.802830, -1.655609, 0.250000, 1}	{1.574297, -1.014810, 0.250000, 1}	{-0.347252, -0.210302, 0.250000, 2}	{-0.610885, -1.113671, 0.250000, 2}	{-1.282862, -2.114767, 0.250000, 2}	{-1.922103, -2.873668, 0.250000, 2}	{-2.829380, 2.563167, 0.250000, 2}	{0.795919, 0.782412, 0.250000, 3}	{1.686202, 0.650296, 0.250000, 3}	{2.590033, 0.542882, 0.250000, 3}	{-2.330450, 0.210035, 0.250000, 3}	{-1.510682, -0.357751, 0.250000, 3}	{-0.414474, -1.266919, 0.250000, 4}	{-0.346343, -2.295623, 0.250000, 4}	{-0.129517, 2.828323, 0.250000, 4}	{0.248961, 1.887501, 0.250000, 4}	{0.469709, 0.981895, 0.250000, 4}
{-1.346005, 0.287445, 0.250000, 0}	{-1.540059, -0.695970, 0.250000, 0}	{-1.952812, -1.584992, 0.250000, 0}	{-2.478144, -2.485116, 0.250000, 0}	{-2.912690, 2.676531, 0.250000, 0}	{-0.837693, 2.020584, 0.250000, 1}	{-0.486837, 2.972310, 0.250000, 1}	{-0.061845, -1.954369, 0.250000, 1}	{0.403421, -1.151724, 0.250000, 1}	{1.177868, -0.583193, 0.250000, 1}	{-0.556162, -0.262909, 0.250000, 2}	{-0.969304, -1.146811, 0.250000, 2}	{-1.146462, -2.133207, 0.250000, 2}	{-1.697378, -2.820358, 0.250000, 2}	{-2.488405, 2.564298, 0.250000, 2}	{0.902471, 1.108941, 0.250000, 3}	{1.842045, 0.742165, 0.250000, 3}	{2.737155, 0.233127, 0.250000, 3}	{-2.202086, 0.045384, 0.250000, 3}	{-1.285971, -0.207655, 0.250000, 3}	{-0.586502, -1.157929, 0.250000, 4}	{-0.491712, -2.197796, 0.250000, 4}	{-0.319818, 2.865870, 0.250000, 4}	{-0.289485, 1.823654, 0.250000, 4}	{-0.153940, 0.741582, 0.250000, 4}
{-2.076735, 0.401400, 0.250000, 0}	{-2.381840, -0.513641, 0.250000, 0}	{-2.412941, -1.556082, 0.250000, 0}	{-2.461507, -2.476527, 0.250000, 0}	{-2.641291, 2.596395, 0.250000, 0}	{-1.133460, 2.480097, 0.250000, 1}	{-0.628064, -2.816355, 0.250000, 1}	{-0.299108, -1.976865, 0.250000, 1}	{0.233025, -1.212521, 0.250000, 1}	{0.858937, -0.536184, 0.250000, 1}	{-0.604618, -0.262015, 0.250000, 2}	{-1.096838, -1.213804, 0.250000, 2}	{-1.561667, -1.948376, 0.250000, 2}	{-2.249241, -2.710771, 0.250000, 2}	{-2.958258, 2.620555, 0.250000, 2}	{1.190844, 0.422817, 0.250000, 3}	{2.124395, 0.449466, 0.250000, 3}	{-2.913501, 0.238781, 0.250000, 3}	{-1.916948, -0.027591, 0.250000, 3}	{-0.959850, -0.352190, 0.250000, 3}	{-0.790752, -1.185850, 0.250000, 4}	{-0.523862, -2.244684, 0.250000, 4}	{-0.318176, 2.836772, 0.250000, 4}	{-0.227986, 1.935272, 0.250000, 4}	{-0.053080, 0.939758, 0.250000, 4}
{-1.828516, 0.753803, 0.250000, 0}	{-1.992702, -0.268309, 0.250000, 0}	{-2.185049, -1.356361, 0.250000, 0}	{-2.467490, -2.274084, 0.250000, 0}	{-2.585815, 2.672342, 0.250000, 0}	{-0.847992, 1.777804, 0.250000, 1}	{-0.527080, 2.891758, 0.250000, 1}	{-0.114878, -2.178767, 0.250000, 1}	{0.491394, -1.403948, 0.250000, 1}	{1.000090, -0.581232, 0.250000, 1}	{-0.813487, -0.343518, 0.250000, 2}	{-1.309435, -1.178287, 0.250000, 2}	{-1.761238, -1.996379, 0.250000, 2}	{-2.307448, -2.880909, 0.250000, 2}	{-2.959722, 2.389534, 0.250000, 2}	{1.240639, 0.276400, 0.250000, 3}	{2.235271, 0.523903, 0.250000, 3}	{-2.759628, 0.327103, 0.250000, 3}	{-1.739110, 0.138733, 0.250000, 3}	{-0.681216, -0.039285, 0.250000, 3}	{-0.343572, -1.152951, 0.250000, 4}	{-0.310627, -2.209283, 0.250000, 4}	{-0.331163, 2.785571, 0.250000, 4}	{0.055152, 1.816658, 0.250000, 4}	{0.247792, 0.826540, 0.250000, 4}
{-1.566929, 0.699951, 0.250000, 0}	{-1.924450, -0.296653, 0.250000, 0}	{-2.361546, -1.224516, 0.250000, 0}	{-2.611962, -2.113152, 0.250000, 0}	{-2.946082, 2.981373, 0.250000, 0}	{-0.974874, 1.937052, 0.250000, 1}	{-0.540456, 2.842736, 0.250000, 1}	{-0.027127, -2.298922, 0.250000, 1}	{0.474329, -1.455702, 0.250000, 1}	{1.058667, -0.600652, 0.250000, 1}	{-1.156404, 0.255160, 0.250000, 2}	{-1.461708, -0.659120, 0.250000, 2}	{-2.109248, -1.432625, 0.250000, 2}	{-2.511929, -2.214313, 0.250000, 2}	{-2.839833, 2.846252, 0.250000, 2}	{1.355807, 0.630747, 0.250000, 3}	{2.298921, 0.486533, 0.250000, 3}	{-2.666068, 0.249599, 0.250000, 3}	{-1.822337, -0.030210, 0.250000, 3}	{-0.947926, -0.170764, 0.250000, 3}	{-0.026510, -1.550367, 0.250000, 4}	{0.139117, -2.582373, 0.250000, 4}	{0.177182, 2.460501, 0.250000, 4}	{0.121955, 1.601718, 0.250000, 4}	{-0.171838, 0.695007, 0.250000, 4}
{-1.527127, 0.772674, 0.250000, 0}	{-1.889847, -0.174242, 0.250000, 0}	{-2.187498, -1.070624, 0.250000, 0}	{-2.588914, -2.044493, 0.250000, 0}	{2.670714, -2.991410, 0.250000, 0}	{-1.487518, 1.960712, 0.250000, 1}	{-0.809659, 2.572184, 0.250000, 1}	{-0.042991, -2.770781, 0.250000, 1}	{0.651488, -1.999138, 0.250000, 1}	{1.311688, -1.358356, 0.250000, 1}	{-1.364586, 0.431495, 0.250000, 2}	{-1.585899, -0.489497, 0.250000, 2}	{-1.800229, -1.434652, 0.250000, 2}	{-2.471545, -2.199169, 0.250000, 2}	{2.967753, 2.954137, 0.250000, 2}	{1.452326, 0.742490, 0.250000, 3}	{2.281012, 0.403933, 0.250000, 3}	{-2.753975, 0.156003, 0.250000, 3}	{-1.775225, -0.277157, 0.250000, 3}	{-0.784159, -0.535318, 0.250000, 3}	{0.244549, -1.519391, 0.250000, 4}	{0.135594, -2.576864, 0.250000, 4}	{0.118510, 2.451704, 0.250000, 4}	{-0.026955, 1.462722, 0.250000, 4}	{-0.277668, 0.503391, 0.250000, 4}
{-2.103460, 0.511584, 0.250000, 0}	{-2.179631, -0.490699, 0.250000, 0}	{-2.143285, -1.504017, 0.250000, 0}	{-2.635776, -2.446953, 0.250000, 0}	{-2.875201, 2.629071, 0.250000, 0}	{-1.631879, 2.145712, 0.250000, 1}	{-0.765329, 2.363791, 0.250000, 1}	{0.068106, 2.950370, 0.250000, 1}	{0.625767, -2.190259, 0.250000, 1}	{0.912511, -1.377329, 0.250000, 1}	{-1.423174, 0.493581, 0.250000, 2}	{-1.655451, -0.416435, 0.250000, 2}	{-2.009114, -1.451752, 0.250000, 2}	{-2.335847, -2.378221, 0.250000, 2}	{-2.756866, 2.613305, 0.250000, 2}	{1.466993, 0.820906, 0.250000, 3}	{2.383377, 0.410789, 0.250000, 3}	{-2.557479, 0.282295, 0.250000, 3}	{-1.663451, 0.402570, 0.250000, 3}	{-0.606452, 0.385607, 0.250000, 3}	{-0.029357, -1.631688, 0.250000, 4}	{0.114624, -2.641049, 0.250000, 4}	{-0.089239, 2.381834, 0.250000, 4}	{-0.190234, 1.284784, 0.250000, 4}	{-0.567829, 0.464391, 0.250000, 4}
{-2.159703, 0.507267, 0.250000, 0}	{-1.995636, -0.440114, 0.250000, 0}	{-2.282966, -1.422962, 0.250000, 0}	{-2.565066, -2.332351, 0.250000, 0}	{2.978335, 2.781891, 0.250000, 0}	{-1.435336, 1.771959, 0.250000, 1}	{-0.589338, 2.364032, 0.250000, 1}	{-0.014152, -2.956760, 0.250000, 1}	{0.300221, -2.025102, 0.250000, 1}	{0.997141, -1.240710, 0.250000, 1}	{-2.393474, 0.445317, 0.250000, 2}	{-2.034465, -0.484992, 0.250000, 2}	{-1.981025, -1.486851, 0.250000, 2}	{-2.141653, -2.472830, 0.250000, 2}	{-1.982907, 2.448659, 0.250000, 2}	{1.477228, 0.687245, 0.250000, 3}	{2.450514, 0.659073, 0.250000, 3}	{-2.542085, 0.751062, 0.250000, 3}	{-1.480295, 0.599771, 0.250000, 3}	{-0.462000, 0.296216, 0.250000, 3}	{-0.382353, -1.569800, 0.250000, 4}	{-0.383838, -2.573951, 0.250000, 4}	{-0.440563, 2.433237, 0.250000, 4}	{-0.417258, 1.517548, 0.250000, 4}	{-0.449533, 0.536099, 0.250000, 4}
{-1.685768, 0.339049, 0.250000, 0}	{-1.912494, -0.656884, 0.250000, 0}	{-2.499887, -1.480622, 0.250000, 0}	{-2.966850, -2.303705, 0.250000, 0}	{2.371450, -2.946492, 0.250000, 0}	{-1.309166, 1.213925, 0.250000, 1}	{-0.611198, 1.847293, 0.250000, 1}	{0.074763, 2.679052, 0.250000, 1}	{0.443264, -2.417882, 0.250000, 1}	{0.591966, -1.397378, 0.250000, 1}	{-2.758015, 0.368639, 0.250000, 2}	{-2.448882, -0.562978, 0.250000, 2}	{-1.992591, -1.497110, 0.250000, 2}	{-1.893991, -2.568836, 0.250000, 2}	{-1.841708, 2.482716, 0.250000, 2}	{1.644918, 0.833043, 0.250000, 3}	{2.478846, 0.357283, 0.250000, 3}	{-2.449908, 0.564730, 0.250000, 3}	{-1.430503, 0.548887, 0.250000, 3}	{-0.549670, 0.458555, 0.250000, 3}	{-0.499533, -1.482327, 0.250000, 4}	{-0.336071, -2.453115, 0.250000, 4}	{-0.315524, 2.479740, 0.250000, 4}	{-0.726839, 1.565373, 0.250000, 4}	{-1.224937, 0.636405, 0.250000, 4}
{-1.612906, 0.304726, 0.250000, 0}	{-1.989582, -0.705233, 0.250000, 0}	{-2.474481, -1.730044, 0.250000, 0}	{2.795653, -2.549174, 0.250000, 0}	{2.096914, 2.781110, 0.250000, 0}	{-1.095174, 0.862802, 0.250000, 1}	{-0.465792, 1.548514, 0.250000, 1}	{-0.141198, 2.433997, 0.250000, 1}	{0.147192, -2.524849, 0.250000, 1}	{0.210642, -1.501377, 0.250000, 1}	{-2.796542, 0.106318, 0.250000, 2}	{-2.426141, -0.788900, 0.250000, 2}	{-2.141766, -1.745856, 0.250000, 2}	{-2.029564, -2.720681, 0.250000, 2}	{-1.898577, 2.257042, 0.250000, 2}	{1.572810, 0.513773, 0.250000, 3}	{2.502850, 0.359960, 0.250000, 3}	{-2.549299, -0.023285, 0.250000, 3}	{-1.632249, 0.218093, 0.250000, 3}	{-0.796302, 0.735175, 0.250000, 3}	{-0.883192, -1.819691, 0.250000, 4}	{-0.477348, -2.787655, 0.250000, 4}	{-0.492175, 2.176468, 0.250000, 4}	{-0.602571, 1.234339, 0.250000, 4}	{-1.060975, 0.315327, 0.250000, 4}
{-1.675073, 0.015683, 0.250000, 0}	{-2.144699, -0.707127, 0.250000, 0}	{-2.599496, -1.561575, 0.250000, 0}	{2.762139, -2.353168, 0.250000, 0}	{2.211921, 2.925124, 0.250000, 0}	{-0.299088, 0.672405, 0.250000, 1}	{-0.247900, 1.741688, 0.250000, 1}	{-0.155392, 2.806974, 0.250000, 1}	{0.052988, -2.214470, 0.250000, 1}	{0.143574, -1.215365, 0.250000, 1}	{2.900067, -0.067246, 0.250000, 2}	{-2.555287, -0.737719, 0.250000, 2}	{-2.157923, -1.615799, 0.250000, 2}	{-1.939686, -2.587632, 0.250000, 2}	{-1.695275, 2.458696, 0.250000, 2}	{1.175841, 0.253419, 0.250000, 3}	{2.182231, 0.089883, 0.250000, 3}	{-2.723056, 0.143055, 0.250000, 3}	{-1.706602, 0.524927, 0.250000, 3}	{-0.627845, 0.606439, 0.250000, 3}	{-0.706286, -1.979372, 0.250000, 4}	{-0.711692, -2.932502, 0.250000, 4}	{-0.661233, 2.118508, 0.250000, 4}	{-0.388721, 1.151977, 0.250000, 4}	{-0.151183, -0.003956, 0.250000, 4}
{-2.038855, 0.383789, 0.250000, 0}	{-2.243345, -0.679461, 0.250000, 0}	{-2.666444, -1.505030, 0.250000, 0}	{2.700014, -2.359208, 0.250000, 0}	{2.236575, 2.715682, 0.250000, 0}	{-0.290644, 1.024358, 0.250000, 1}	{-0.412405, 2.008347, 0.250000, 1}	{-0.501946, -2.965239, 0.250000, 1}	{-0.277362, -2.035768, 0.250000, 1}	{0.409246, -1.431199, 0.250000, 1}	{2.886361, 0.069457, 0.250000, 2}	{-2.680253, -0.753256, 0.250000, 2}	{-2.299918, -1.598088, 0.250000, 2}	{-1.748246, -2.478667, 0.250000, 2}	{-1.564441, 2.575547, 0.250000, 2}	{1.574654, 0.049429, 0.250000, 3}	{2.668757, 0.009903, 0.250000, 3}	{-2.452736, 0.088433, 0.250000, 3}	{-1.521354, 0.225026, 0.250000, 3}	{-0.621620, 0.264683, 0.250000, 3}	{-0.618910, -1.732720, 0.250000, 4}	{-0.468860, -2.731759, 0.250000, 4}	{-0.519756, 2.220315, 0.250000, 4}	{-0.439994, 1.199716, 0.250000, 4}	{-0.105233, 0.226717, 0.250000, 4}
{-2.024800, 0.087327, 0.250000, 0}	{-2.103063, -0.949563, 0.250000, 0}	{-2.480933, -1.840018, 0.250000, 0}	{2.830641, -2.536088, 0.250000, 0}	{2.036328, 2.656965, 0.250000, 0}	{-1.081696, 0.969684, 0.250000, 1}	{-1.005852, 1.951893, 0.250000, 1}	{-0.600479, 2.943336, 0.250000, 1}	{0.044932, -2.270534, 0.250000, 1}	{0.372562, -1.340065, 0.250000, 1}	{-2.932870, 0.330227, 0.250000, 2}	{-2.475028, -0.526772, 0.250000, 2}	{-2.030095, -1.360300, 0.250000, 2}	{-1.598373, -2.203715, 0.250000, 2}	{-1.255786, 2.876830, 0.250000, 2}	{1.365362, 0.096727, 0.250000, 3}	{2.405481, 0.256377, 0.250000, 3}	{-2.662325, 0.381320, 0.250000, 3}	{-1.658304, 0.610473, 0.250000, 3}	{-0.742033, 1.027146, 0.250000, 3}	{-0.403072, -1.828063, 0.250000, 4}	{-0.507816, -2.933963, 0.250000, 4}	{-0.504499, 2.029233, 0.250000, 4}	{-0.223387, 1.055359, 0.250000, 4}	{0.248462, 0.193175, 0.250000, 4}
{-1.709084, 0.119212, 0.250000, 0}	{-2.358533, -0.663457, 0.250000, 0}	{-2.885563, -1.688552, 0.250000, 0}	{2.755780, -2.724245, 0.250000, 0}	{1.959572, 2.653203, 0.250000, 0}	{-1.392601, 1.025611, 0.250000, 1}	{-1.181106, 1.971136, 0.250000, 1}	{-0.832834, 2.836979, 0.250000, 1}	{-0.292534, -2.342504, 0.250000, 1}	{0.191699, -1.343519, 0.250000, 1}	{2.881372, 0.014633, 0.250000, 2}	{-2.477862, -0.859054, 0.250000, 2}	{-2.030454, -1.661876, 0.250000, 2}	{-1.513143, -2.568879, 0.250000, 2}	{-1.083018, 2.432273, 0.250000, 2}	{1.446466, -0.029771, 0.250000, 3}	{2.299341, 0.500865, 0.250000, 3}	{-2.668820, 0.529460, 0.250000, 3}	{-1.640309, 0.410941, 0.250000, 3}	{-0.693089, 0.478791, 0.250000, 3}	{-0.434481, -2.002467, 0.250000, 4}	{-0.634839, -2.970389, 0.250000, 4}	{-0.730681, 1.950094, 0.250000, 4}	{-0.623459, 0.923962, 0.250000, 4}	{-0.507249, -0.111106, 0.250000, 4}
{-2.013974, -0.090230, 0.250000, 0}	{-2.478465, -1.007462, 0.250000, 0}	{2.876144, -1.832744, 0.250000, 0}	{2.360018, -2.762009, 0.250000, 0}	{1.802127, 2.326645, 0.250000, 0}	{-1.754049, 1.008969, 0.250000, 1}	{-1.426624, 1.866377, 0.250000, 1}	{-0.947596, 2.830235, 0.250000, 1}	{-0.437298, -2.464621, 0.250000, 1}	{0.019710, -1.573725, 0.250000, 1}	{2.486175, -0.281496, 0.250000, 2}	{-2.558735, -0.686070, 0.250000, 2}	{-1.793902, -1.253524, 0.250000, 2}	{-1.455814, -2.145914, 0.250000, 2}	{-1.521240, 2.927256, 0.250000, 2}	{1.498551, 0.525737, 0.250000, 3}	{2.498072, 0.394604, 0.250000, 3}	{-2.569701, 0.193545, 0.250000, 3}	{-1.611761, 0.216662, 0.250000, 3}	{-0.701704, 0.573661, 0.250000, 3}	{-0.551072, -2.225101, 0.250000, 4}	{-0.570102, 2.753075, 0.250000, 4}	{-0.579638, 1.815714, 0.250000, 4}	{-0.570448, 0.676274, 0.250000, 4}	{-0.559424, -0.255442, 0.250000, 4}
{-1.873629, -0.193939, 0.250000, 0}	{-2.541060, -1.055276, 0.250000, 0}	{2.775020, -1.850988, 0.250000, 0}	{2.029702, -2.616935, 0.250000, 0}	{1.591265, 2.604962, 0.250000, 0}	{-2.226701, 1.227246, 0.250000, 1}	{-1.777051, 2.100466, 0.250000, 1}	{-1.057252, 2.871288, 0.250000, 1}	{-0.243982, -2.386463, 0.250000, 1}	{0.251956, -1.463211, 0.250000, 1}	{2.640886, -0.460012, 0.250000, 2}	{-2.533471, -0.824966, 0.250000, 2}	{-1.777550, -1.323139, 0.250000, 2}	{-1.184877, -2.156493, 0.250000, 2}	{-0.832807, 2.809329, 0.250000, 2}	{1.527615, -0.075410, 0.250000, 3}	{2.409857, 0.339691, 0.250000, 3}	{-2.559104, 0.525282, 0.250000, 3}	{-1.526012, 0.602007, 0.250000, 3}	{-0.491275, 0.415779, 0.250000, 3}	{-0.443294, -1.878342, 0.250000, 4}	{-0.771009, -2.867540, 0.250000, 4}	{-0.743951, 2.205280, 0.250000, 4}	{-0.634791, 1.193221, 0.250000, 4}	{-0.876846, 0.294607, 0.250000, 4}
{-1.891223, -0.208857, 0.250000, 0}	{-2.501645, -1.031855, 0.250000, 0}	{2.598080, -1.580589, 0.250000, 0}	{2.142171, -2.426190, 0.250000, 0}	{1.525589, 2.757231, 0.250000, 0}	{-2.413053, 1.359113, 0.250000, 1}	{-1.847293, 2.176695, 0.250000, 1}	{-1.088176, 2.974880, 0.250000, 1}	{-0.322260, -2.247673, 0.250000, 1}	{0.238280, -1.541680, 0.250000, 1}	{2.154827, -0.693199, 0.250000, 2}	{-2.908342, -1.040104, 0.250000, 2}	{-1.991346, -1.547574, 0.250000, 2}	{-1.384233, -2.309979, 0.250000, 2}	{-0.830684, 2.843826, 0.250000, 2}	{1.697909, 0.354919, 0.250000, 3}	{2.685973, 0.342691, 0.250000, 3}	{-2.352227, 0.282705, 0.250000, 3}	{-1.328307, 0.397259, 0.250000, 3}	{-0.386426, 0.608558, 0.250000, 3}	{-0.380956, -1.856587, 0.250000, 4}	{-0.792486, -2.685751, 0.250000, 4}	{-1.139684, 2.302875, 0.250000, 4}	{-1.214392, 1.318429, 0.250000, 4}	{-1.005554, 0.239866, 0.250000, 4}
{-2.165896, -0.194188, 0.250000, 0}	{-2.820698, -0.878660, 0.250000, 0}	{2.467653, -1.558781, 0.250000, 0}	{1.755068, -2.422392, 0.250000, 0}	{1.380192, 2.616793, 0.250000, 0}	{-2.310712, 1.339606, 0.250000, 1}	{-1.705985, 2.150100, 0.250000, 1}	{-0.912586, 2.931449, 0.250000, 1}	{-0.403600, -2.259256, 0.250000, 1}	{0.085472, -1.522206, 0.250000, 1}	{2.204128, -0.780331, 0.250000, 2}	{-2.880661, -1.298581, 0.250000, 2}	{-1.966274, -1.793701, 0.250000, 2}	{-1.252194, -2.394117, 0.250000, 2}	{-0.639359, 2.768652, 0.250000, 2}	{1.230287, 0.276776, 0.250000, 3}	{2.277344, 0.100891, 0.250000, 3}	{-2.606678, 0.183996, 0.250000, 3}	{-1.605476, 0.418851, 0.250000, 3}	{-0.651348, 0.586396, 0.250000, 3}	{-1.061046, -1.657094, 0.250000, 4}	{-1.212411, -2.671485, 0.250000, 4}	{-1.463632, 2.351009, 0.250000, 4}	{-1.332346, 1.313787, 0.250000, 4}	{-1.106362, 0.293836, 0.250000, 4}
{-2.363960, -0.024729, 0.250000, 0}	{-2.858595, -0.870477, 0.250000, 0}	{2.532389, -1.596976, 0.250000, 0}	{2.117662, -2.526529, 0.250000, 0}	{1.243873, 2.699184, 0.250000, 0}	{-2.612939, 1.400173, 0.250000, 1}	{-1.981575, 2.173604, 0.250000, 1}	{-1.449426, -2.942664, 0.250000, 1}	{-0.738406, -2.300519, 0.250000, 1}	{-0.250241, -1.419351, 0.250000, 1}	{1.845791, -1.016721, 0.250000, 2}	{2.841703, -1.308189, 0.250000, 2}	{-2.296848, -1.855204, 0.250000, 2}	{-1.344030, -2.370474, 0.250000, 2}	{-0.539098, 2.982826, 0.250000, 2}	{1.422764, -0.093130, 0.250000, 3}	{2.384751, 0.140739, 0.250000, 3}	{-2.665175, 0.350442, 0.250000, 3}	{-1.735091, 0.642608, 0.250000, 3}	{-0.711106, 0.793940, 0.250000, 3}	{-0.974931, -1.677912, 0.250000, 4}	{-1.178822, -2.722736, 0.250000, 4}	{-1.169364, 2.313666, 0.250000, 4}	{-1.108724, 1.335047, 0.250000, 4}	{-1.247997, 0.373790, 0.250000, 4}
{-2.206434, -0.266905, 0.250000, 0}	{-2.662608, -1.230067, 0.250000, 0}	{2.544309, -1.853008, 0.250000, 0}	{1.794944, -2.433206, 0.250000, 0}	{1.289816, 2.697183, 0.250000, 0}	{-2.728160, 1.207890, 0.250000, 1}	{-2.038201, 2.116177, 0.250000, 1}	{-1.584087, -2.939279, 0.250000, 1}	{-0.941654, -2.193643, 0.250000, 1}	{-0.242878, -1.643553, 0.250000, 1}	{2.199033, -1.205363, 0.250000, 2}	{-2.920635, -1.506914, 0.250000, 2}	{-1.980860, -1.871976, 0.250000, 2}	{-1.126729, -2.456538, 0.250000, 2}	{-0.349953, -2.937310, 0.250000, 2}	{1.775482, -0.724866, 0.250000, 3}	{2.754217, -0.381350, 0.250000, 3}	{-2.319918, 0.135825, 0.250000, 3}	{-1.485813, 0.477591, 0.250000, 3}	{-0.628551, 1.033937, 0.250000, 3}	{-0.961965, -2.091340, 0.250000, 4}	{-1.095720, 2.982897, 0.250000, 4}	{-1.101881, 2.074513, 0.250000, 4}	{-0.967225, 1.111201, 0.250000, 4}	{-1.022891, 0.213961, 0.250000, 4}
{-2.232477, -0.259352, 0.250000, 0}	{2.831535, -0.884462, 0.250000, 0}	{2.452438, -1.728112, 0.250000, 0}	{1.979880, -2.691594, 0.250000, 0}	{1.405536, 2.410062, 0.250000, 0}	{-2.809541, 1.053198, 0.250000, 1}	{-2.296297, 1.966462, 0.250000, 1}	{-1.676577, 2.868075, 0.250000, 1}	{-1.123352, -2.269388, 0.250000, 1}	{-0.439280, -1.484336, 0.250000, 1}	{2.192870, -0.822662, 0.250000, 2}	{2.816452, -1.538299, 0.250000, 2}	{-2.329686, -2.110028, 0.250000, 2}	{-1.596516, -2.777851, 0.250000, 2}	{-0.791810, 2.574035, 0.250000, 2}	{1.919840, -0.457014, 0.250000, 3}	{2.844418, -0.097248, 0.250000, 3}	{-2.504499, 0.286318, 0.250000, 3}	{-1.725731, 0.694831, 0.250000, 3}	{-0.969740, 1.342388, 0.250000, 3}	{-0.287082, -2.087533, 0.250000, 4}	{-1.068955, -2.746096, 0.250000, 4}	{-1.173574, 2.329597, 0.250000, 4}	{-1.339642, 1.260537, 0.250000, 4}	{-0.855553, 0.247363, 0.250000, 4}
{-2.284547, -0.215268, 0.250000, 0}	{-2.890842, -0.990570, 0.250000, 0}	{2.413108, -1.796430, 0.250000, 0}	{1.948014, -2.657333, 0.250000, 0}	{1.373877, 2.395680, 0.250000, 0}	{-2.377758, 1.136954, 0.250000, 1}	{-2.014877, 2.057035, 0.250000, 1}	{-1.796149, 2.983867, 0.250000, 1}	{-1.290471, -2.294429, 0.250000, 1}	{-0.405666, -1.787992, 0.250000, 1}	{2.065338, -0.764633, 0.250000, 2}	{2.860094, -1.474051, 0.250000, 2}	{-2.482033, -2.187520, 0.250000, 2}	{-1.567622, -2.630444, 0.250000, 2}	{-0.669771, 2.933981, 0.250000, 2}	{1.977051, -0.722103, 0.250000, 3}	{2.826468, -0.163327, 0.250000, 3}	{-2.266396, 0.432784, 0.250000, 3}	{-1.408549, 1.016705, 0.250000, 3}	{-0.540689, 1.543822, 0.250000, 3}	{-0.966666, -1.932170, 0.250000, 4}	{-0.792347, -2.987879, 0.250000, 4}	{-0.846162, 2.114288, 0.250000, 4}	{-1.175302, 1.244733, 0.250000, 4}	{-1.447910, 0.268146, 0.250000, 4}
{-2.331579, -0.425122, 0.250000, 0}	{-2.812319, -1.347949, 0.250000, 0}	{2.505539, -2.058045, 0.250000, 0}	{1.890874, -2.819259, 0.250000, 0}	{1.076332, 2.529417, 0.250000, 0}	{2.900924, 1.784106, 0.250000, 1}	{-2.558128, 2.569896, 0.250000, 1}	{-2.051642, -2.657440, 0.250000, 1}	{-1.180394, -2.003068, 0.250000, 1}	{-0.294333, -1.599705, 0.250000, 1}	{1.996586, -0.459127, 0.250000, 2}	{2.822237, -1.007615, 0.250000, 2}	{-2.341855, -1.562760, 0.250000, 2}	{-1.657452, -2.411231, 0.250000, 2}	{-0.913985, 2.744118, 0.250000, 2}	{1.783639, -0.795109, 0.250000, 3}	{2.787011, -0.596337, 0.250000, 3}	{-2.346444, -0.156333, 0.250000, 3}	{-1.580580, 0.619179, 0.250000, 3}	{-1.186720, 1.376083, 0.250000, 3}	{-0.913166, -1.785708, 0.250000, 4}	{-0.562610, -2.673050, 0.250000, 4}	{-0.508837, 2.199869, 0.250000, 4}	{-0.822627, 1.291568, 0.250000, 4}	{-1.290868, 0.399857, 0.250000, 4}
{-1.745675, -0.673913, 0.250000, 0}	{-2.662071, -1.250163, 0.250000, 0}	{2.699766, -2.184386, 0.250000, 0}	{1.883515, -2.874093, 0.250000, 0}	{1.234948, 2.478330, 0.250000, 0}	{2.664106, 2.059220, 0.250000, 1}	{-2.756118, 2.892576, 0.250000, 1}	{-2.076397, -2.353539, 0.250000, 1}	{-1.194206, -1.910239, 0.250000, 1}	{-0.300132, -1.634494, 0.250000, 1}	{2.130286, -0.377141, 0.250000, 2}	{2.804868, -1.131647, 0.250000, 2}	{-2.448246, -1.738991, 0.250000, 2}	{-1.790392, -2.475454, 0.250000, 2}	{-1.017991, 2.882644, 0.250000, 2}	{2.304380, -1.136204, 0.250000, 3}	{-2.813835, -0.694891, 0.250000, 3}	{-2.145650, -0.020279, 0.250000, 3}	{-1.425691, 0.609674, 0.250000, 3}	{-0.895303, 1.462056, 0.250000, 3}	{-0.773166, -1.853549, 0.250000, 4}	{-0.574788, -2.759311, 0.250000, 4}	{-0.425247, 2.258132, 0.250000, 4}	{-0.806717, 1.315438, 0.250000, 4}	{-1.303302, 0.472329, 0.250000, 4}
